t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0.0,1508.454116961021,1508.454116961021,125.70450974675175,0.037914300921938815,0.18451982898669606,0.8113753664754576,0.7223261982162781,0.2159313782346104,0.37515169046983887,0.9059663377967899,0.4514868147496659,0.16632031015450688,0.9535274873536342,0.7249975415880627,0.44987878916208734,0.21190067126305445,0.1373518192517632,0.3194545571963747,0.42316368036221497,0.16526222774000465,0.7655020663093426,0.9221566303087699,0.33144843967852855,3.183227618994175,2.555277327738937,3.314794667768074,2.0862854907115795,5.4178221758023,3.8684604425870877,9.053299614501187,5.269513109705755,11.69325088003178,6.498022286762249,6.498022286762249,7.051688061581263,17.11107305583408,11.69325088003178,56.048896717161085,39.565773952582234,49.62515894683504,63.17486929517857,32.51408589100097,51.25902483261402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,143.14658652512176,1717.7590383014613,143.14658652512176,0.08979209248916287,0.6384889514253044,0.7709212874848871,0.9167021109333883,0.8106379183673411,0.2666160437309214,0.5303768558699924,0.7797510245642061,0.46993785113374975,0.8123553612437429,0.4285728093679587,0.052557011734097436,0.4156633202993951,0.5119940323442393,0.4642660628176144,0.32938268576685736,0.41989261047397153,0.020031903528892836,0.2408419682825661,0.7846306825145913,2.725815619273792,4.625806582467426,4.249911823075663,3.0357542042026764,4.398769258754905,3.6641149803046957,11.601534024816882,5.761569823476469,14.05149138624859,6.975727442349455,6.975727442349455,6.389930599578488,18.450260645003496,14.05149138624859,65.130504884667,44.78025327646988,56.84058332189489,70.20624136382283,38.390322676891394,58.83174466271847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,158.85524854857732,1906.2629825829279,158.85524854857732,0.15711563710491439,0.2672485690832189,0.9479768935220886,0.6146453117976597,0.7870654110153646,0.02093386761149152,0.12549815264059883,0.40667563184071465,0.39547791921719255,0.0475825281876433,0.6069528136396952,0.8065482377033711,0.18605058366281024,0.36586125777418,0.13738736304753463,0.3465028376545465,0.8003663647708107,0.2894135121639976,0.7646826192909161,0.6535791558465418,4.374109948123074,3.7749097567366547,4.1394557632476525,3.4123691827643476,3.8299284633341,3.3243492573141555,12.288475468107382,7.786479130887422,14.885738144938232,8.513565711370727,8.513565711370727,7.69845920543723,18.715666608272333,14.885738144938232,69.2891840776269,51.172717660741,62.1899250635761,78.40194998038405,43.47425845530377,66.05845580567923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,145.1300597831507,1741.5607173978083,145.1300597831507,0.33377201398683753,0.38427582966833373,0.19412008064770891,0.8080746972329852,0.9996905427468378,0.5727846543253985,0.3066170975486677,0.4047222027734707,0.6862955240788756,0.4914752690901075,0.7260574142929914,0.8477973170149647,0.34029406788324945,0.9036942964893466,0.18053193421641567,0.10763729388400745,0.08202320860763757,0.9186075182253862,0.44522078597569437,0.15826531115646159,3.0532968550106325,3.1524055573661665,5.163747181112232,2.089922051260102,6.013504979662652,4.799813323745566,11.36944959348903,5.143218906270734,13.095437787382467,8.217044036122864,8.217044036122864,7.853110178756198,19.10894276704512,13.095437787382467,64.88631197142195,45.67826050202129,56.93409309031021,73.00424730518928,37.82515032326509,58.773698289403754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,148.02062800560546,1776.2475360672656,148.02062800560546,0.93655045583912,0.795244589226047,0.2061125866035236,0.7542561678087387,0.3411804369503082,0.5532059714214568,0.31816535107136645,0.5266951521617619,0.4093781388628719,0.6934679441284174,0.40777742741050094,0.5239963920171589,0.9361835321123776,0.9473306075352939,0.3381311053358047,0.8118835890090947,0.8134166495679714,0.25061942824892103,0.666562328197259,0.11691197812896537,3.7499265031938225,3.745358939614994,3.8592212262911034,2.464766545006266,5.2194546751718995,3.9895944894331805,11.35450666909992,6.214693048200088,13.949646477248262,7.609147729484926,7.609147729484926,7.739520992627003,19.16910115242016,13.949646477248262,66.03204850550154,46.8675149166602,58.29709507645336,73.64576379856528,39.1279939240332,60.817161393908464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1385.2675231807125,1385.2675231807125,115.43896026505938,0.47697768201448554,0.7184619958284395,0.35277710601515877,0.038449910839277956,0.9625023217160618,0.239164517340833,0.3995264417366369,0.12607988028405082,0.015448909631728291,0.6205557726385322,0.8992959575925568,0.1865843336006523,0.46347624685444666,0.71535185509625,0.3186905429855975,0.9759344214171822,0.10860761300824817,0.6166939046766562,0.12271286020711192,0.29380717934179923,2.6023912747992792,4.144914759698942,2.7030426869446735,1.6137098545572717,3.75274518868671,3.1255050178534187,9.450348721442895,4.2161011293565505,11.486520906908911,5.305433961743953,5.305433961743953,5.727896292652698,15.239266095595621,11.486520906908911,52.96809059260029,36.186301012105005,45.69767081504793,56.731001069444574,30.45840471945231,47.67282191901391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,145.1425341206222,1741.7104094474664,145.1425341206222,0.14508584955737158,0.39158359717123803,0.8611776724955416,0.59797132053525,0.39143966980759415,0.8569975004716874,0.6293818192609212,0.709050985225076,0.05003011784689293,0.7568054031845154,0.32880166722709725,0.3066550967636531,0.4667863361873712,0.19363709121970096,0.3745602385900586,0.4411543188014191,0.8989293908578011,0.8975882193329551,0.7203343490868447,0.4766318236735264,3.2225367642572347,3.4646751583940962,3.896153569372319,3.1963862186508423,5.7850694971675125,4.0517331990728795,10.583365492023649,6.418922982908077,13.935331340375052,7.118690333629553,7.118690333629553,7.274269963330115,19.720400837542563,13.935331340375052,65.29311934394588,45.33058011226644,57.77671098647889,72.16967128343856,38.056310148936326,59.26591145264149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1539.5737983259044,1539.5737983259044,128.2978165271587,0.8743281950615327,0.22602502656340062,0.7352604438541726,0.23149905678845772,0.23779929858224558,0.8310283919689645,0.9633585712472895,0.7648236071192223,0.013050928270640694,0.6255624184985119,0.059260931521936344,0.0602242830288946,0.6989958531333038,0.29115871332426857,0.9835218364424293,0.17505792918210494,0.42714489390938104,0.7717410814088056,0.49247080313092706,0.8568931755525526,2.084102944596437,3.287018194177967,3.6350272838841224,2.779131778294328,5.459055236388805,4.887295929678877,9.006148422658526,4.863234722890765,13.037548846747608,5.71913022848056,5.71913022848056,6.971398874275314,18.496604083136415,13.037548846747608,59.29698042777072,39.59746109505278,51.122666303913874,63.81319540666975,32.62606222077746,52.63500994180039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,155.18713999680358,1862.245679961643,155.18713999680358,0.9429375027227794,0.12489750688143508,0.26716817493177114,0.9078669627398349,0.09255588163989825,0.7261469817470447,0.4666264696633766,0.035914831440340356,0.8990691438164033,0.8839316732834469,0.7416514746150782,0.9907313789878397,0.8526094160027514,0.16101007501686626,0.08985770772712853,0.6551565832799071,0.7081617675609475,0.10364622092318965,0.5010293230600984,0.6913322581014779,5.187131929421753,2.028035311291696,4.573726093651736,2.0289940618027624,5.55226132056439,3.630136955844388,11.788893334365184,7.216125991224516,12.8742982583606,9.760858023073489,9.760858023073489,8.817268885266142,18.42655957892499,12.8742982583606,65.72490745308487,50.45744449228994,60.06673518594879,78.64486209428841,41.64017560702379,63.331742750650534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,160.00564192617045,1920.0677031140453,160.00564192617045,0.09351627710092802,0.46443152993742265,0.44280083155580297,0.5682711987854591,0.7912251094047752,0.9873572461347208,0.5000283023830294,0.2596253070668664,0.5662455999322289,0.5892638773136321,0.47756880145714076,0.24687210150477745,0.8836448427036389,0.20611039914998097,0.16970001444211347,0.567281622738008,0.8409913133787521,0.20110179406347195,0.662281963352647,0.9580750646905514,4.319316467054105,3.689549864543408,4.475061018151769,3.512198757893592,5.687646143859788,2.8303401047514214,12.483927349749283,7.831515224947697,14.351405194242528,8.794377485205874,8.794377485205874,7.149656571805527,20.039051338102315,14.351405194242528,70.02016656154252,50.610881825950905,63.50027659224769,79.44431064925911,43.461225254145376,64.96228702019343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,165.48890556426363,1985.8668667711636,165.48890556426363,0.9817307202081262,0.8758221221092046,0.2628100815969667,0.37986399921055325,0.6247651026817544,0.009045350898381765,0.5712932079322316,0.36462252085120805,0.33130338228593326,0.15173744433513603,0.4196412706719006,0.8236868785961097,0.9430845475595047,0.8987743690970751,0.39442306346675327,0.901687441320839,0.2983640964315295,0.7004357489588764,0.40587047659375264,0.6871822832994731,3.867735829199538,4.6156639209565204,4.854944463443412,2.380804479857718,4.9258446606928885,4.840821241905612,13.33834421359947,6.248540309057256,15.705025471919388,8.72268029264295,8.72268029264295,8.708557071105151,20.630870132612277,15.705025471919388,74.10194558269347,52.72314735832421,64.64546041983134,82.07669778357943,44.014590287219065,68.4281728302436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,182.32152554358723,2187.858306523047,182.32152554358723,0.44558931028382,0.993330889394751,0.9201365310517579,0.051041852362344486,0.8786989700358928,0.026223864409565922,0.3939383299053264,0.9705160283789176,0.19845728826867726,0.19367923324923841,0.543612688457219,0.705265590052187,0.6647823122924439,0.08377510181362136,0.7424690533238375,0.5722645920813731,0.18629850777955326,0.8048456420522535,0.8685000933048058,0.8068330828708545,3.88123184281467,5.225555195627169,5.08044076631357,3.7108466823700237,5.704907351949308,4.992364776394579,14.187227804755409,7.592078525184694,17.809998497206443,8.96167260912824,8.96167260912824,8.873596619209248,23.514905849155753,17.809998497206443,82.28380325745229,57.424574055484044,72.06588328543054,89.90115251376804,48.55097743627479,75.23457255269048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
