t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0.0,3928.6825714250804,3928.6825714250804,357.1529610386437,0.5302231477113262,0.5581997900299637,0.6857011589216399,0.5761445257599354,0.7730111381755695,0.0823254221450026,0.10198484967358157,0.9082554353263406,0.5975111361682032,0.8291048363340328,0.814715892569297,0.49729135884959197,0.03817068949995239,0.06836418217109064,0.8294183557949687,0.5056427128604846,0.507838402835711,0.4672715834783314,0.5694595750129485,5.4215333099069065,6.360897271058257,4.591544150560779,6.253376330039136,4.042024198323375,7.083315993537226,7.606903442127683,6.583998768799427,26.99999769864874,41.69021713431365,20.308477988830195,22.300932607068845,36.26873332025478,105.87814161480256,111.29962542886143,125.26742614204737,88.99869282179259,61.99869512314385,83.57720900773371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,368.5769688952921,4054.346657848213,368.5769688952921,0.9638870876713618,0.24364737608183173,0.11736881041089875,0.9500163952401193,0.7865406532092726,0.5729032470469898,0.6384767834461976,0.1598674934229416,0.7271535601850557,0.7711424791959282,0.12572562321728742,0.5080792203859803,0.4833107912344915,0.875903024144004,0.5491467286347882,0.19511697345975576,0.32053156021152474,0.002085545972110636,0.33000226480680583,5.366655840701957,6.279304486096119,4.19707092658745,6.989144899781763,5.074851879258569,6.76145148542411,7.662937478042154,6.473259944328548,27.39114307697264,41.8155320404389,21.62772354632974,23.903912564070836,37.846154528209105,110.7689337155823,114.73831122781213,128.6805531919504,90.8343986637413,63.44325558676864,86.86502115151148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,392.62167404202137,4318.838414462235,392.62167404202137,0.7845050140009274,0.21921123412303556,0.5652359093048341,0.6245987708879911,0.7151047075236968,0.778151309496346,0.7586470185981979,0.9322522250668315,0.09622880971979131,0.3470050791731736,0.6443176284760704,0.8374092490113341,0.04359691456871373,0.07161603009055506,0.5556104008374637,0.5119570491477996,0.7836550786161154,0.9285613423701896,0.4736635411560297,6.218361512825076,6.5000184897461795,4.195165921568964,5.387009384166053,5.945222685061772,8.211917273324588,9.129261859237342,6.724625870105228,29.58339447930722,46.92457361186915,21.745759503621866,24.27521945215813,39.904499801141654,115.50887323622887,122.52894704695636,138.1582273959399,98.25372759479824,68.67033311549102,91.23365378407074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,361.9485388182862,3981.4339270011483,361.9485388182862,0.35272288798886886,0.6729242962037295,0.8674232552555167,0.8028113735677606,0.3015580843793415,0.26152970665693476,0.1246591106232986,0.2759947337235932,0.7000533105970214,0.6738275451140736,0.5965245211738412,0.7935153792199807,0.01196135175456503,0.5790805050444413,0.05049134443635539,0.4176656263673657,0.6735731235552821,0.6136912513368759,0.7115778538640012,5.453294030655978,7.243796354679647,4.6362213949413,6.01898467597841,4.335616556891335,7.299324630335489,7.846877334066885,5.915367420145465,27.584295757313722,42.7304977217161,20.44411665846702,21.723262683671187,36.813936372417714,106.56561147186964,112.48217282116804,127.57284650991456,90.75891013749684,63.174614380183115,84.84234878819845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3471.091933729078,3471.091933729078,315.55381215718893,0.5713962010853241,0.8265783950416922,0.1959424250698032,0.7096720821969124,0.6741645210006268,0.3901506338665153,0.443254722418544,0.17201902352048892,0.15740172264505725,0.42040008188429345,0.48559232892412063,0.2794912003345621,0.03180138743635408,0.16267945660924044,0.3777139523417571,0.4551498638718945,0.4306124665382255,0.631719799363508,0.9221597913304724,4.914191667025902,6.143726568287256,3.853355138173326,5.490909642163633,3.3732949337331224,6.54885761656945,6.887101167596565,5.581123641809402,23.86569194902901,37.301650733195025,17.63175138109598,19.35951988473206,32.39034762061588,93.24731083547293,98.15861394805208,111.18944168393588,78.79909406332001,54.933402114291006,73.88779095074088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3470.2211554608357,3470.2211554608357,315.4746504964396,0.3067433018747705,0.4813036844623778,0.7411406680784566,0.7872220797053472,0.1550062114831171,0.9191451943413821,0.1804772740760252,0.8561129926133736,0.9235010084735806,0.5527251640815243,0.4944625690004889,0.04007648027944144,0.6134134829528453,0.45918474223574635,0.6116245696004834,0.5927316591245511,0.017291091688229843,0.36068154607512526,0.3359514476347377,4.779241071121814,4.787883299195742,4.083900946119348,5.6349487139857155,4.524890024218867,6.026589789303962,6.925239843671482,5.013165973939592,23.189081314595363,36.14091094757081,19.022980755445744,19.95224578326599,31.665368926133212,93.8296767794403,98.30521880087791,110.01834194374513,78.35297301761192,55.16389170301655,73.87743099617433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3172.06104671168,3172.06104671168,288.36918606469817,0.6979189675584673,0.5011932179796285,0.7094615226791681,0.31109583220607484,0.1683172344813394,0.7122853602015969,0.6872265481419082,0.24027446967916033,0.0677342209039482,0.45736689042731327,0.17920483231335527,0.5756384439776026,0.6097235785606399,0.09884499440932437,0.38966571438251973,0.9981542376832238,0.47830887712984105,0.41493657379708193,0.2302127592254648,4.3743280341744795,4.170080424992882,3.9918640310861706,4.27622426700912,4.053290301282443,5.9109492671812465,6.719006119090917,4.965221417301549,21.554784208837525,34.18473959510969,16.695706633552213,17.66906401976759,28.558150563851388,84.47770542600871,90.10429445726702,100.99338100135081,72.43523043749943,50.8804462286619,66.80864140624112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3500.2511202850437,3500.2511202850437,318.20464729864034,0.3828157454328225,0.6626494951593563,0.7015193707046021,0.5628478287120027,0.5383199630406085,0.07382975553412874,0.13590306470598956,0.16010177940874704,0.08334669055986788,0.272303156703248,0.43827948793054805,0.8858914476539589,0.12964074485078048,0.21317830272750915,0.5263892444058946,0.6477819164255003,0.4173382433276934,0.8330038219800826,0.46735822593126475,5.432331502643241,5.5104197284321295,4.407722064796737,4.9161076523810285,3.4705538137893663,6.359822859094327,6.907803109072473,5.424571067497294,24.245598177158765,37.513224145325566,18.226715033610372,19.24356403631093,31.661786873815533,93.3776641208956,99.22910139240564,111.64732422991024,79.98553735609471,55.73993917893594,74.13410008458467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3191.261629761999,3191.261629761999,290.1146936147272,0.03372080184356119,0.7587040639841173,0.7285485666874767,0.3551994034262589,0.46870517168656345,0.8024956772761153,0.16342719803225558,0.527388187451039,0.7089610084139145,0.051200952540428,0.09856625203257974,0.22530122822790788,0.9195048628582774,0.5214482642476688,0.08752751548471582,0.7218816029857514,0.5765951884363897,0.04540482472583873,0.5730754794845458,4.186708766894088,4.546589035238468,3.9463970348508504,4.931621400419233,4.959231611355969,5.792481240563649,6.110858182991542,3.699220299705731,21.338146748045105,33.2414861716003,18.02395881352014,17.77678207837502,28.434229296605032,85.57311693654529,90.38037381154057,101.03782102977058,72.60359173316554,51.26544498512044,67.79633485817027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,403.0044315377194,4433.048746914914,403.0044315377194,0.08993579620116443,0.430579113480987,0.691966867384634,0.5131566137740783,0.5516057417042888,0.28183565198935645,0.6825755933573859,0.7238825943829292,0.0873817272808608,0.3149264865367616,0.593016104311276,0.6042570076227125,0.49402848549013734,0.8647236593992651,0.9136547673574008,0.7068230153542283,0.9608694835787183,0.7948535051372136,0.08145515144720505,6.785293496985598,6.479400187630753,4.763616952694782,6.131360451762359,6.046013449942868,7.628710170252468,8.418110685899787,6.285208555709763,30.359532642963764,46.40635349911602,23.72628435138561,25.247875954400588,40.14538682793113,119.47907977668109,125.74004644786596,140.6375573213965,100.49217049346538,70.13263785050162,94.23120382228049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
