t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
1.0,87.91622852544383,879.1622852544383,87.91622852544383,0.21823763795590778,0.8510133637138194,0.8660377102485384,0.23525169299417426,0.8222360228325369,0.328043975136055,0.9251873418508769,0.9629965394365355,0.9390492021279877,0.48025081289431726,0.08233968011084025,0.09082914728140079,0.6570798881349867,0.24624729368049303,0.9542642576471183,0.8048485216631951,0.17213819291255938,5.677554349711712,7.2472993881864936,5.255055254538855,5.850405379797785,6.768809883146522,0.8222526771452272,12.619215262944307,18.17990899243706,12.619215262944307,13.441467940089534,18.17990899243706,19.002161669582286,31.621376932526594,19.002161669582286,31.621376932526594,44.2405921954709,12.619215262944307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,78.7906345813245,787.9063458132449,78.7906345813245,0.77884032734825,0.3072072686988505,0.6465273191064403,0.7258724339606932,0.7485768103929916,0.7573690184519581,0.5958678244869903,0.6883819659475109,0.2804208603116817,0.4426358949524718,0.8999458880786673,0.7235736056238045,0.5555262183873901,0.29150184691373204,0.06122622321300619,0.1782643788825099,0.5987443575120517,5.951582602095239,7.056189834263993,5.990218233746272,4.5475451938331295,4.4737651419831295,0.08312233272283942,9.02131033581626,18.997990670105505,9.02131033581626,9.104432668539099,18.997990670105505,19.081113002828346,28.102423338644606,19.081113002828346,28.102423338644606,37.123733674460865,9.02131033581626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,734.9177339666303,734.9177339666303,73.49177339666304,0.9902860511802877,0.5453977831394986,0.557237027971047,0.13566094972378817,0.3605340825479336,0.5158422227936512,0.9032031983239468,0.025536805797904627,0.10239098221700382,0.9846665425332587,0.061857694343814495,0.6458888811651118,0.5801488532814879,0.7043436242826202,0.5101265589203876,0.09529903365191383,0.4760675361861789,5.100760065280543,6.168228470115356,5.192057730447593,4.969121315527141,4.3687884862325,0.5090254279799491,9.33790980175964,16.461046265843493,9.33790980175964,9.84693522973959,16.461046265843493,16.970071693823442,26.307981495583082,16.970071693823442,26.307981495583082,35.64589129734272,9.33790980175964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,80.1640445089598,801.6404450895981,80.1640445089598,0.8188680954755457,0.7716225557339236,0.7884030600061617,0.3417659181725663,0.7750047606018875,0.7364368773116458,0.8073992079136275,0.5683384959411666,0.26150131185810355,0.9578741120591213,0.7358766590529746,0.5556757334681534,0.5981493343801179,0.14687486468301836,0.3354367052099445,0.28212405532706386,0.22398295811634394,5.567342505625367,6.859067358743867,6.223875696421498,4.9818357477506625,4.727960648853233,0.2871537074126146,9.709796396603895,18.65028556079073,9.709796396603895,9.99695010401651,18.65028556079073,18.937439268203345,28.64723566480724,18.937439268203345,28.64723566480724,38.35703206141113,9.709796396603895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,723.2671844979063,723.2671844979063,72.32671844979063,0.41930262531828555,0.20694552819056722,0.2864867723757175,0.8271009917624562,0.48119989332146196,0.6787867203628744,0.48417646323779695,0.3495850047538226,0.3729894239559629,0.19550322183611812,0.7010491911488725,0.12026543806107959,0.3860370750934229,0.5990374392145362,0.20037330987704327,0.6947583342532575,0.7835685563315571,5.064393971851979,6.076416353984229,4.936114860833267,4.8482379466213015,4.292899391197086,0.6678201138349508,9.141137337818387,16.076925186669474,9.141137337818387,9.808957451653338,16.076925186669474,16.744745300504423,25.885882638322812,16.744745300504423,25.885882638322812,35.0270199761412,9.141137337818387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,725.1637545771637,725.1637545771637,72.51637545771636,0.7639118731599878,0.5369565938611757,0.20773419057036013,0.6840809971341335,0.5122437760135687,0.7546868643526243,0.02263703173278442,0.8448681341381961,0.9923284664033474,0.4657825648767171,0.07866939121511851,0.37135881709509566,0.6200446955872009,0.6949266453198982,0.01638147831815806,0.6505172818504482,0.22237915531402053,5.228498583691916,6.240444025057242,4.838188756261188,4.598752612762139,4.864597380046693,0.21413259237358806,9.463349992808832,16.307131365010346,9.463349992808832,9.67748258518242,16.307131365010346,16.521263957383933,25.984613950192767,16.521263957383933,25.984613950192767,35.4479639430016,9.463349992808832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,720.2052595258747,720.2052595258747,72.02052595258746,0.8489321450245745,0.19104050049706733,0.13174527872531283,0.4149571331350571,0.5102655081363403,0.4669705278909041,0.1491699840345755,0.6291998314874706,0.32781142274385855,0.6424625281273666,0.8375916821057939,0.3190196246885896,0.8360437962157932,0.32761621701715304,0.6604163741611204,0.36697680776871455,0.2883598173735826,4.9941147322688435,6.189853509237444,5.4875819311203555,4.833958746942233,3.7698760879084725,0.44933099357185224,8.603834834850705,16.67155017262664,8.603834834850705,9.053165828422557,16.67155017262664,17.120881166198494,25.7247160010492,17.120881166198494,25.7247160010492,34.328550835899904,8.603834834850705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,617.8834932536398,617.8834932536398,61.78834932536398,0.4762661967633899,0.16620056429780172,0.28248065255742616,0.3362532999362515,0.7065123800476003,0.4616853301002195,0.671777715685891,0.2121075640176412,0.21312544554225488,0.4883615100699442,0.6280588648126486,0.06011251614821023,0.9171595600703901,0.8322109437160339,0.03230018456830264,0.29873302877181795,0.07340465345764036,3.701817948946066,5.159422656211867,4.845533989717923,4.30923715768617,3.2664849962531934,0.807525999993673,7.575722153939363,13.706774594875856,7.575722153939363,8.383248153933037,13.706774594875856,14.51430059486953,22.09002274880889,14.51430059486953,22.09002274880889,29.665744902748255,7.575722153939363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,87.26126399457017,872.6126399457017,87.26126399457017,0.5467746394611638,0.859363150353413,0.03298291394901798,0.36730333023502115,0.16543594208480206,0.9241274737317333,0.7286739267810278,0.6892632522795151,0.9922860603618272,0.5390295322476353,0.24120117554620468,0.8820069943055943,0.585573372572393,0.031880983589056,0.38441658607380036,0.7031989846985359,0.8875267159919973,6.61069681497862,7.629913079341865,4.618106842029959,5.9608955954294185,6.324052596519568,0.21728281382293813,12.284948191948986,18.858716736350445,12.284948191948986,12.502231005771925,18.858716736350445,19.075999550173382,31.36094774212237,19.075999550173382,31.36094774212237,43.645895934071355,12.284948191948986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,770.7088945387942,770.7088945387942,77.07088945387942,0.4164046353137245,0.703783510162059,0.03289824980178435,0.1890671232278266,0.19030905168998824,0.31523600384593375,0.6890569056796512,0.23421639753901957,0.43760451682941814,0.6338558294103082,0.9382566187746985,0.6625515369665995,0.25943346243803544,0.07053181722691548,0.6437793968544406,0.6377018544067177,0.9947675405275456,5.9800199991018985,6.332438936204484,4.320713779562507,5.791320258213206,5.264302527882355,0.031058392038335714,11.055622786095562,16.63317271486889,11.055622786095562,11.086681178133897,16.63317271486889,16.664231106907227,27.71985389300279,16.664231106907227,27.71985389300279,38.77547667909835,11.055622786095562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
