t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.0,1250.4034904373013,1250.4034904373013,138.93372115970016,0.3139890119273363,0.690667142597886,0.4390652008634338,0.9084427612865592,0.6331069395079243,0.17052771882079765,0.043079710567750396,0.004041577378140482,0.5658310553711955,0.9099720270248118,0.20027695827580982,0.6230218698449362,0.3036807189004167,1.861773932353139,3.3318795597107687,3.0932432430636823,5.805702692366997,3.2518278506731075,2.712660500744904,11.85024275282267,3.0932432430636823,10.999557235872494,15.102070603495775,13.712016685175808,6.425122802774451,38.332453334509715,31.907330531735266,58.08901008014121,21.52719340627023,50.18269608733239,31.907330531735266,16.80525992823949,16.80525992823949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1071.1420686021895,1071.1420686021895,119.01578540024327,0.5945391385341983,0.35950745299954456,0.11050295544480271,0.09087728075843349,0.1874717398679786,0.34540527126172615,0.6259218705082672,0.772375155562677,0.9016707901379946,0.46008192643060264,0.47463249921203277,0.8674925378047488,0.13098584494681242,1.2705518739494672,3.5030572588569995,2.4639358268272673,5.921464463469819,1.1519554605801958,1.511911304623352,10.936433026950171,2.4639358268272673,8.749456264257086,12.088388487530366,12.206984900899638,5.966993085684267,32.72630230094154,26.75930921525727,49.94825576532153,18.055381573214632,43.66273532789171,26.75930921525727,14.670920727726905,14.670920727726905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,178.4215404031699,1605.7938636285292,178.4215404031699,0.9029292959821117,0.6651120119524946,0.2918839294978903,0.9006211972938555,0.34969835799664994,0.9243038749988677,0.17550626468545605,0.3456527783127997,0.9730297454429939,0.7774882818721399,0.4216893491869853,0.21720911816489719,0.1439772374514371,2.517123771960843,5.2550756690406555,3.5595337145489907,7.089101442838579,2.7790826580678174,3.3475876003815306,15.691764712260763,3.5595337145489907,14.67932075593202,18.47084737032858,18.208888484221607,8.814609383589646,49.05387895268883,40.23926956909918,75.8654307063326,27.285456753918226,64.74564366494958,40.23926956909918,21.768422198770597,21.768422198770597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1101.2775431165144,1101.2775431165144,122.36417145739048,0.5553888162981827,0.47382397702615686,0.23599309900369903,0.30853199246237406,0.906404216129984,0.5434632017542838,0.01997503519260979,0.11733078648086148,0.343201981975106,0.3051790397509401,0.5336261498455952,0.9999144101694083,0.17272312034459747,1.6335400576098509,3.0140042535580074,2.9704733072995,5.515555826433799,1.4962512285877674,2.268161540436706,10.797721620428513,2.9704733072995,9.886179158904065,12.29397284901628,12.431261678038362,5.984477560857508,33.68018539521165,27.695707834354142,51.39361286724473,18.278450409873788,44.47790701564016,27.695707834354142,15.401734985337862,15.401734985337862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,177.41122146819475,1596.7009932137528,177.41122146819475,0.9174587613854068,0.9274041910629565,0.6993019382465898,0.1639885750514205,0.04513355914603934,0.5816595175949522,0.9811956289873675,0.2296053647127415,0.9565369008348356,0.545753745984926,0.5996162876878148,0.014864698061208048,0.03220026498412387,2.3803655623712316,5.827161800851345,3.6669972683051295,6.694719433740382,2.368648715330017,3.004170774627858,15.526052009219587,3.6669972683051295,14.878695406155565,17.894700724549605,17.90641757159082,9.494159069156474,48.96227463360203,39.468115564445554,75.70002478067204,27.38885979370608,64.48832664282162,39.468115564445554,21.573414839895946,21.573414839895946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,163.7720340384337,1473.9483063459033,163.7720340384337,0.8204785132667259,0.6995156018713453,0.9659350890666127,0.19623484067673858,0.1613694052163237,0.3715428412150308,0.5456031688703767,0.21484392418155174,0.4543343874867468,0.28632172932031674,0.488246836899049,0.3449586130438945,0.6415943479014501,2.470895279909126,4.541891279352625,3.553042714702009,6.190979299016163,2.7896016088364632,3.3630695576302267,14.095940135999015,3.553042714702009,13.928898831593987,16.88554174483548,16.56683541590814,8.094933994054635,45.10035386950026,37.005419875445625,69.57215012239126,24.980475738890114,59.196294005499276,37.005419875445625,20.11987813061015,20.11987813061015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,206.47625497246463,1858.2862947521817,206.47625497246463,0.6902177577088628,0.7670375412856933,0.41851926829549146,0.9327256682327256,0.3270563873198382,0.8221998869597417,0.743991758859748,0.740745316771111,0.6771609860558999,0.6848455342628473,0.6383975979856352,0.2594447740843674,0.5117952261141103,2.679860292222715,5.690250465383798,4.611221937506613,8.214137703936073,3.314923238190868,4.090675188873398,17.99506335819327,4.611221937506613,17.072007883986522,21.309986596384135,20.674923650415984,10.301472402890411,56.897604587197144,46.59613218430673,87.35345389187033,31.611458999274546,74.89266794539041,46.59613218430673,25.286145587922597,25.286145587922597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1352.294764612578,1352.294764612578,150.25497384584202,0.8651871316764636,0.2608550548057095,0.16260060942518195,0.9472950665328767,0.6085745247541083,0.5128352313841004,0.15155086827873177,0.5028257598951626,0.39179439379984893,0.6886354597425222,0.2603432342373988,0.47677284794165187,0.6310838761421041,2.2354260418719205,3.552461590140312,3.724889756427393,6.460354058615859,2.6904700666483943,2.775013072527371,12.787828721283542,3.724889756427393,12.287790460966995,15.478298787931937,15.023254763155464,7.277351346567705,41.5037946540825,34.22644330751479,62.854524079905644,22.755650134499643,54.291623375366036,34.22644330751479,18.74814451958286,18.74814451958286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1365.5390918292267,1365.5390918292267,151.72656575880296,0.9122240064874226,0.707498133308289,0.6814093087595887,0.03228080523705168,0.5463018410227101,0.2736461454399274,0.5263086169783716,0.9073454460385343,0.5235319074693139,0.671175751272691,0.2340045359977786,0.28758286495882535,0.555151167526467,1.8599186564818417,3.890903459677744,3.5137691065580907,6.858460530496971,2.647515166104087,2.4839900962691024,13.233354086443818,3.5137691065580907,11.74858131898678,15.880869252547903,15.09327274292566,7.404672566235835,41.89258366826749,34.48791110203165,63.360749967139995,23.285541818783738,55.1259377547113,34.48791110203165,18.60704184948375,18.60704184948375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,181.01868211499553,1629.1681390349597,181.01868211499553,0.7766697829275037,0.40628375113349924,0.6635142466025284,0.7317347930516817,0.11892777499091711,0.7993591156638068,0.7854178940655726,0.7391987409969387,0.2837895315961295,0.7131662775739431,0.32312304413957416,0.015173330310902844,0.8103948855845325,2.4950418667212877,4.769892159180296,3.9525519258932804,7.1667531686375305,3.325093953946185,3.734409836175623,15.671055163993449,3.9525519258932804,14.951895787970486,18.996149117939634,18.166097030714738,8.722444085073576,49.837242159621226,41.11479807454765,76.50764118569188,27.71859320301321,65.50829732361467,41.11479807454765,22.11864895660802,22.11864895660802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
