t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.0,1623.9803485789694,1623.9803485789694,180.4422609532188,0.5795751628064646,0.5085675175899619,0.8057898395293976,0.5722041426883634,0.42235584275838756,0.7032016676049301,0.04313397080725645,0.6200827521431455,0.14566536908678074,0.5412823680887148,0.32144315932758605,0.04480104034315058,3.8779367900951267,2.2990088204395756,3.9798874917921947,4.142444261535809,3.6769544479701657,2.080105478349286,1.5479577373565476,2.783307145954216,14.068212301422411,16.367221121861984,20.509665383397795,13.347243938654717,19.162689988166207,16.832710935427627,53.01959931021872,50.94509880668219,86.94049973027603,29.7144650605167,49.5981234114506,53.01959931021872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,203.27376551691475,1829.4638896522329,203.27376551691475,0.07491325645873959,0.9203503075647634,0.18051508885081402,0.3862739198803614,0.618273144381138,0.7830687521135816,0.1468097714704285,0.9316167442111141,0.036743796196797796,0.4386795987310679,0.3753952542764962,0.8181227268544912,4.637211288825749,4.071431675125089,4.131604592130663,4.379046778945495,3.613963863093929,2.0692259368234893,2.102541690937295,2.852294688937071,14.769630771922449,18.841062447047534,23.22010922599303,14.227156925107382,22.140814960787555,19.606145362899102,59.58808111188797,56.83080244496301,98.57776276864966,33.068219372154914,55.751508179757536,59.58808111188797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1626.9419143507212,1626.9419143507212,180.7713238167468,0.4120433872201694,0.14368752968253728,0.5987505156674445,0.047817233152943284,0.16044574995126593,0.7746208192223234,0.0814364906521986,0.453740061936984,0.9194009113207038,0.4548955402301095,0.3897764356034067,0.6655238643030184,3.4258207717524725,2.198018025096129,4.015584322506124,3.5696757471898075,3.327793506586343,2.1155790186076695,2.4087993116259026,2.890199837829993,14.757955997156031,16.95597402225216,20.525649769441966,13.321852887908175,18.214877722982195,17.197856262855623,52.062380380332336,52.23957978885016,87.65231377468797,30.277826910160336,49.92880774239039,52.062380380332336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,206.4871963968155,1858.3847675713396,206.4871963968155,0.17650316754090178,0.43817965045720764,0.74162400772779,0.7043057841122843,0.20519111227470654,0.6807494879866317,0.19338509106741353,0.958202946579885,0.3392818977079707,0.9707346677567465,0.8023495667398769,0.008643947798820273,5.292380204682723,2.290967145097251,4.047490889911491,5.063269544653766,4.664693341311646,2.4772885024728537,1.7211145947592021,3.1580379904594853,16.068625318914677,18.359592464011932,23.422862008665696,15.496568370636107,22.329434277277564,18.75816866735405,61.248864656579364,57.851079791592305,98.93868273622391,33.85616083464804,56.75765206020417,61.248864656579364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1630.9776612097671,1630.9776612097671,181.21974013441857,0.4181114979826611,0.3423378320941436,0.30018445353889245,0.9803053944455227,0.10051291985385247,0.7614948628689168,0.023137936654275215,0.7667971096977941,0.33677230143958325,0.5965434901330671,0.23765520537255103,0.573290919653787,4.145557052559706,2.5444336441684943,4.479294371721301,3.8491980159655315,3.7255471594574043,1.7460916967704136,1.5757234433806815,2.5075865596393303,14.03424323096913,16.578676875137624,20.42787489110316,13.629762990524918,19.272161340824773,16.702327731645752,53.32979922245285,51.040794997209915,87.01528406968045,30.20843986566254,49.88508144693153,53.32979922245285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1572.7397143870137,1572.7397143870137,174.74885715411264,0.7950164161399206,0.8770479648993385,0.3285858506460466,0.37945462925623197,0.17430437636515694,0.20657487402236385,0.1807212433027534,0.15598032971615083,0.7689659575416157,0.6689639156923536,0.20677374503636003,0.6343664704167973,3.618787035832325,2.0482740154198074,4.145992492638465,3.2784089707860176,2.9233833511181073,2.130580102803152,2.7896874868065513,2.3371549768255155,14.326798410191792,16.375072425611595,19.653481396397616,13.13747230134914,17.55919759430528,16.730098045279508,50.35015129205204,50.355352232201,84.64464787178579,29.512544726960733,48.261068430108665,50.35015129205204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1048.1532243841687,1048.1532243841687,116.46146937601874,0.9745368669607943,0.14744201643557797,0.15046872762539576,0.1727361310668285,0.3123078236858461,0.8322193405280705,0.1386856601772528,0.09120573912280427,0.12715578117461246,0.6711187792502891,0.3274161753161289,0.8547461528617782,2.82028744675741,2.237921072634077,3.3505107557758618,2.2996373951325175,1.8486439112694182,0.5162722643583905,1.4184983382746172,1.3484916048864608,8.482416874564747,10.720337947198825,13.019975342331342,8.917290400452414,12.573120539544716,11.171331431061924,34.510386282328476,32.22273016409491,55.96718213470155,19.637628347651237,31.775875361308287,34.510386282328476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1639.8249743622266,1639.8249743622266,182.2027749291363,0.7311832028873497,0.4390876470748454,0.5529109515639424,0.5013175128094303,0.5703674765468071,0.4205559515313356,0.8687271418584968,0.4953899021761745,0.27016378426728016,0.4423313375873361,0.44838696694156466,0.542365748289538,4.45632772079327,2.467766725618701,3.9529747005998965,4.566907334769876,3.127812716364573,1.7575522850822425,2.673255273054103,2.178108236613578,13.689703211714393,16.157469937333094,20.724377272102974,14.320950024788448,19.379637003477562,17.596564555738397,54.424964300368984,50.57155042115046,87.54775198036641,30.478419962121542,49.22681015252505,54.424964300368984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,223.4708472596007,2011.2376253364064,223.4708472596007,0.38828242239180055,0.2226107209799979,0.8092477742540081,0.5261138336483336,0.8267962372976597,0.7220425109260553,0.7264437563429665,0.6206475115699093,0.8255883693415826,0.9749673982927349,0.5262980983145935,0.17369856168225029,5.971508436713834,2.5657955424558723,4.288231704793938,5.8057888126751065,4.25254881903448,2.478094376145498,2.7575891826008054,3.2001368870715536,16.976600969646274,19.542396512102147,25.34818532477726,17.10415851910433,24.309555759855805,21.095636505742775,66.76189960373739,61.867182806525676,107.27237507212426,36.646555031206475,60.828553241604226,66.76189960373739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,227.03682401738374,2043.3314161564535,227.03682401738374,0.07283977372893813,0.8809443185936227,0.31381643150593175,0.17524752242106156,0.8524021038886372,0.4768072388299769,0.2563647348336574,0.9558212777764379,0.6299988416987164,0.02394107881899643,0.7750660469243311,0.5944367192558365,5.026593163785438,3.7604116583445113,4.099912123810522,5.316468516472373,4.207701677750078,2.7805808695747087,2.675561045887765,3.257388108404686,17.02114382542776,20.781555483772273,26.098024000244646,16.29964336392074,24.24135444039224,21.890322322494566,66.63902180455763,63.900723309444686,110.0324000723315,37.08119884769302,62.04405374959228,66.63902180455763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
