t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.0,540.6841436299795,540.6841436299795,60.076015958886614,0.15859974547271816,0.21489954182865667,0.6040904536191645,0.35888800581027547,0.1311795944695231,0.6871358072886933,0.21334870372028214,0.4533074506703588,0.016289754841166015,0.6849658264195011,0.36008685017158115,0.9323540854277473,0.02935919188302416,0.37056828742764214,3.610278566139455,4.007845099568346,0.4533074506703588,1.8757078687820745,2.0075620569412025,7.493548491862732,2.3290153194524335,8.34442247596198,6.071148073751017,1.8757078687820745,15.837970967824713,8.34442247596198,18.62029373794751,24.238134361028166,15.837970967824713,14.415570549712998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,604.7882242692431,604.7882242692431,67.19869158547145,0.7980667865318548,0.8238074934744822,0.09873095324082204,0.45574619032012786,0.8967939272658924,0.051306438163565504,0.8222129576548741,0.030643818033161963,0.9456140685340445,0.7766209318633355,0.27244193426710483,0.629791959746083,0.6222390784328048,0.8672447905843429,4.6299946920214285,4.602829068676419,0.030643818033161963,1.7557524493180048,2.6269844578697437,9.012731599209177,1.7863962673511669,9.01620979389733,7.287622967924333,1.7557524493180048,18.028941393106507,9.01620979389733,19.845981478490838,27.102960628382007,18.028941393106507,16.303832761821663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,87.39249702566404,786.5324732309764,87.39249702566404,0.48576530785096694,0.9548529119484366,0.007520052294931023,0.45526788878156643,0.7523336086655724,0.9327266504295862,0.5807266286350414,0.7419641518834378,0.03402497618430933,0.8563199041627172,0.6601410135081177,0.6165790379815694,0.2233979117541115,0.037201633221233155,5.542379343298002,5.275931800387912,0.7419641518834378,2.8241246807870173,2.853770994600799,11.220275018685818,3.566088832670455,11.695791627659167,9.13811448978224,2.8241246807870173,22.916066646344987,11.695791627659167,27.224119630898876,35.62026996879768,22.916066646344987,20.83390611744141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,508.81527636779873,508.81527636779873,56.535030707533195,0.5101389907311332,0.08230632649728031,0.19080961152593012,0.10116462540329596,0.10828865119441944,0.39721474851871796,0.17834105613296736,0.3503865965966244,0.7947829916319156,0.9193104472085005,0.3079276315387055,0.677076541089143,0.6194125977290565,0.42451871871256897,3.1734803671197436,3.905300557991032,0.3503865965966244,1.9514765936892595,1.8273777831937519,6.952334744002755,2.301863190285884,8.034541531470667,5.35124474691012,1.9514765936892595,14.986876275473422,8.034541531470667,17.63912606235593,22.639984212669425,14.986876275473422,13.385786278380788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,86.60450274703032,779.4405247232729,86.60450274703032,0.7382611811142314,0.9203807385816704,0.4385321925953649,0.8545056645408304,0.23158649223644767,0.05192637497635055,0.6730033394957232,0.3374932355751151,0.9710894367417945,0.22035731013069593,0.614047973463379,0.8146286410605099,0.27077610676632113,0.3874980052351056,4.887111223363391,3.782819803984755,0.3374932355751151,2.8290626852974694,4.136049241498155,11.852223150159015,3.1665559208725846,11.085424966355495,9.36065370043666,2.8290626852974694,22.93764811651451,11.085424966355495,26.44169727296221,35.46485773782375,22.93764811651451,20.446078666792154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,79.81893864686384,718.3704478217745,79.81893864686384,0.6159828651511235,0.22554974302317843,0.9810979498528625,0.6350626066353594,0.31719674696655353,0.3602334652050845,0.2982748039174481,0.9237430986010686,0.016801483478022905,0.5024380437073018,0.5938036733323618,0.03468480274375052,0.8702003333572731,0.6508364185945491,3.266030003715608,4.888199189143303,0.9237430986010686,2.5296443272518974,3.3760585549228534,9.171732885890359,3.453387425852966,11.717645169919122,7.56583165723953,2.5296443272518974,20.88937805580948,11.717645169919122,25.266508580263515,31.908597138901975,20.88937805580948,19.28347682715865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,87.76067273466663,789.8460546119996,87.76067273466663,0.3805736084018029,0.630735625975636,0.5405053801111298,0.4928126224706977,0.5346109670791542,0.7738936948809024,0.7047693399196795,0.9473584074090451,0.08873535080982287,0.2200268172742751,0.5620396247752251,0.843103137712745,0.29569688251276505,0.4434293398969512,4.607954471410965,5.112971494011761,0.9473584074090451,2.8648397003456934,3.262187011551556,10.734981183308214,3.8121981077547384,12.187356613318055,8.817499890371565,2.8648397003456934,22.92233779662627,12.187356613318055,27.681894311790053,35.55203579475257,22.92233779662627,21.00485650368962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,86.0734407886536,774.6609670978823,86.0734407886536,0.4373413872456181,0.6243289589074921,0.23209742216526885,0.752318064619871,0.8390939183589707,0.8324874601463887,0.14346592374669975,0.6655122303010902,0.22375301637976075,0.33970321680760096,0.5100526758243973,0.39466057555613543,0.987044254687824,0.7871247211563892,4.034358262854203,6.107997117458667,0.6655122303010902,2.984123447271508,3.00806236819788,10.026544078323592,3.6496356775725984,12.765695163229145,7.707932861353173,2.984123447271508,22.792239241552736,12.765695163229145,27.107387149426422,34.14980778047851,22.792239241552736,20.473628024582318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,98.06657626252971,882.5991863627673,98.06657626252971,0.566400627218918,0.8358681595418495,0.30015395141177925,0.9040728099620545,0.025778410647395944,0.36378616865884517,0.28693715913118634,0.6000805748071235,0.6153563181661621,0.6608784049429685,0.9991925802604656,0.21197911085244647,0.9294789139622478,0.3225953356227763,4.829115020568734,5.017842309716324,0.6000805748071235,3.482488451854651,4.254724394149434,12.56632786657282,4.0825690266617745,13.355135730527532,9.683919989525293,3.482488451854651,25.921463597100352,13.355135730527532,30.60411319856925,39.68795261328742,25.921463597100352,23.039055720052826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,77.09007405590954,693.8106665031859,77.09007405590954,0.6842290721408498,0.34891541751422395,0.17779467166622587,0.7956088888336058,0.46489866714884687,0.14315937123261713,0.9370292009799803,0.9555611629665021,0.001462996443920006,0.2578554052827291,0.43179136869455137,0.963327624846917,0.23639104650034293,0.15672919838958088,4.561916349525475,4.405322733895693,0.9555611629665021,2.3275837881711965,2.711134506119029,9.6006346438157,3.2831449511376984,10.39960219115242,8.228612018611006,2.3275837881711965,20.00023683496812,10.39960219115242,24.23894294907232,31.511993804716827,20.00023683496812,18.628214209763428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
