t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1.0,200.77055022719276,1806.9349520447347,200.77055022719276,0.09025822507002146,0.20900634657049222,0.8311590996197212,0.27373620709102486,0.9799986863914801,0.6882498541328731,0.1687571704819516,0.46980604535406245,0.3700198007835739,0.6701380477859671,0.9206686234655365,0.6879464421481374,0.5633319709079961,4.8376942172468596,3.1742976789627257,3.727704169783304,3.435955337524697,4.569867088535135,2.590700833266188,15.43421747657288,10.888272091584627,14.330396899259076,15.172559818010908,10.888272091584627,15.725966308831488,15.725966308831488,67.2671248678327,67.2671248678327,82.43968468584362,67.2671248678327,52.93672796857362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,230.8912797393725,2078.0215176543525,230.8912797393725,0.8434588774262396,0.4980294840220445,0.06311625666919707,0.20771359092912156,0.4615649107754819,0.09832171750487151,0.963935940749541,0.7741213165357044,0.9082708157976161,0.42162360917064456,0.23511649276882263,0.9632991388518525,0.11532992476335202,4.5149566488052,3.997666742565708,4.6838610361777615,4.320617842907152,4.567170316899356,3.750011850031749,17.152756658643458,13.001043203108866,16.94649627758042,16.829805558302013,13.001043203108866,17.515999851914067,17.515999851914067,77.61733919435568,77.61733919435568,94.44714475265769,77.61733919435568,60.67084291677526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,261.1327684447547,2350.194916002792,261.1327684447547,0.6488499108187068,0.5102849026594761,0.2505906914934115,0.7434486220805236,0.5711314376388988,0.9102527292886157,0.4805630870779545,0.560292525867481,0.9628958441498862,0.7559624335152185,0.9086866568441185,0.6849315593473864,0.6216409180731645,5.125046612726351,4.743183194768043,4.847072837325953,5.1861941289756714,5.496096839306104,4.184565568563839,19.991903149571968,14.527735245195897,18.899868213384188,19.54889221536434,14.527735245195897,19.65278185792225,19.65278185792225,87.6000237112702,87.6000237112702,107.14891592663454,87.6000237112702,68.70015549788602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,217.65488983285405,1958.8940084956864,217.65488983285405,0.5700623541998031,0.3856483804859241,0.08075296549791788,0.714136036085006,0.7300955991521837,0.7104632133162613,0.4059228604531726,0.8455926044387857,0.8355667245693347,0.6272797084895066,0.5427738844862758,0.6145463617129139,0.2328548604132521,4.22258648484723,4.082910316618418,4.524285909045221,4.504653523209298,4.3746883797625635,3.265958389870735,16.367886777689826,12.164932678678522,16.095741100381606,15.946143571098947,12.164932678678522,16.38751916352575,16.38751916352575,73.18101239895422,73.18101239895422,89.12715597005318,73.18101239895422,57.08527129857262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,210.85908129816858,1897.7317316835172,210.85908129816858,0.8744520840010536,0.5408671255025597,0.06372651872649282,0.7970609511578166,0.99995157113649,0.9348060044497033,0.19955282145024444,0.1798543035970983,0.7455119395979448,0.0774260270457986,0.26056587990339564,0.6628811858262107,0.5958672242323638,3.550483069189137,5.216592081454439,4.2640840895647525,4.198938522877966,4.082623774695008,3.497005586205931,15.329050952968041,11.84371345046569,16.528164826414258,16.346704511544512,11.84371345046569,15.394196519654828,15.394196519654828,70.93883919996851,70.93883919996851,87.28554371151301,70.93883919996851,54.41067437355425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,232.34271530524478,2091.084437747203,232.34271530524478,0.5703463423695185,0.32908505161495116,0.4265384502506119,0.5667560596044069,0.7674051315061292,0.44660578413229735,0.7341510552131019,0.0584739031344188,0.8806930173698989,0.9983981427220908,0.13376876258969483,0.6346641706741823,0.7667565620257316,4.90470378194066,4.515706335164818,3.374436379258794,3.053637031884962,5.244921893715781,4.179943286776373,17.383205994317777,12.799301559750948,16.974789783140647,18.84527529759763,12.799301559750948,17.704005341691605,17.704005341691605,77.66060423865193,77.66060423865193,96.50587953624955,77.66060423865193,60.68581445551128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1715.1116097090903,1715.1116097090903,190.56795663434337,0.5035251077607548,0.5022268299410002,0.2226607349338644,0.8415453828797885,0.7947154636122717,0.5079293341241137,0.6976883783274321,0.8605144529331619,0.11325084176700295,0.9049251477115847,0.1294716901869808,0.5527679480149386,0.4178411215930179,3.9177070344950753,3.7258726955687744,3.4564723342161114,3.1696862047279533,4.112887421154229,2.9945369967882995,14.194817657165556,10.563896752158639,14.09458906106826,14.751004148006379,10.563896752158639,14.481603786653716,14.481603786653716,63.89880400920481,63.89880400920481,78.6498081572112,63.89880400920481,49.80421494813655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,217.45513661959308,1957.0962295763377,217.45513661959308,0.4190655434784103,0.7970186021256472,0.44551084296636123,0.038269556323189735,0.5809994449728588,0.049549118116252955,0.7423084244330994,0.5001241129415561,0.8610946274694934,0.8799042651334981,0.0971700057250856,0.4173947196922315,0.30516399987992104,4.821400932518275,3.419006493941752,3.6728670564052828,3.141416729548677,4.681054089431835,3.6796417577792013,16.323513509277987,12.03356290361632,15.592916240644511,16.601103273671065,12.03356290361632,16.854963836134594,16.854963836134594,72.83851939328974,72.83851939328974,89.43962266696079,72.83851939328974,57.245603152645224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1473.2072683181814,1473.2072683181814,163.68969647979793,0.4657882578472169,0.47914212277633306,0.03413412743471367,0.5323451840584021,0.25347733334984013,0.42374043713002363,0.7781959887920739,0.47260868291229585,0.5757634958102412,0.6939305160491753,0.16178470117706978,0.13282126388395032,0.6059458234952669,3.1092495492733976,3.045283481221251,2.5413858577569473,2.71164896153713,3.68106124533395,2.9533914798621836,12.455351236006662,9.17583858295308,11.64931036811378,12.788985755690781,9.17583858295308,12.285088132226479,12.285088132226479,54.74142690225308,54.74142690225308,67.53041265794386,54.74142690225308,43.0921165341393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,199.38938440735944,1794.5044596662349,199.38938440735944,0.6924980736855433,0.7004012698837823,0.4836822154296807,0.9187448635560345,0.19744803908948272,0.9433587884693384,0.025847439419728446,0.8820777756805364,0.9129472863874681,0.05804324814692585,0.7327506180837399,0.0957127771118288,0.9013129827782285,3.2068328935526367,4.419065292492368,4.213835839922382,4.959746589302237,3.624463660901185,3.360915637993777,15.151958781749837,11.199215138817344,15.200649663961164,14.611277484939967,11.199215138817344,14.40604803236998,14.40604803236998,67.15708675571567,67.15708675571567,81.76836424065563,67.15708675571567,51.95643709175451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,211.76926078325513,1905.9233470492961,211.76926078325513,0.9254083782412227,0.9218664995845784,0.47680360490301577,0.2276708814873376,0.994914953495242,0.5727403774535325,0.2749105396663283,0.10059559387659922,0.20172161544957434,0.8084963168886847,0.318663727959951,0.05670361927252132,0.9401616917949346,4.054080877219896,4.268447639325411,3.519874387879689,3.0976998118379795,4.517438964111815,3.854358121231516,15.523577774401208,11.89167147322302,15.696761025656514,16.69432560188864,11.89167147322302,15.945752350442916,15.945752350442916,70.94943409694667,70.94943409694667,87.64375969883531,70.94943409694667,55.25267307129016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1324.2589834971923,1324.2589834971923,147.13988705524358,0.007146587359680767,0.19272901530992181,0.7818149647143722,0.4344978492706111,0.7503151180703791,0.5826344144384588,0.6086811122259898,0.321703626736063,0.32646433069327363,0.3146634232481009,0.9484249871344906,0.08388424155892094,0.48623466097557466,4.006977192955449,2.281271803238362,2.6306679068627297,2.46298720323081,3.7113968892166516,1.4111222591454728,11.592483544548383,7.753187055224854,10.330039162202013,11.410768144555934,7.753187055224854,11.760164248180303,11.760164248180303,49.18906106538041,49.18906106538041,60.599829209936345,49.18906106538041,38.85902190317839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
