t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0.0,2256.495515823156,2256.495515823156,205.13595598392328,0.15953127831688452,0.41398046290428847,0.1408839824299326,0.7339706730535706,0.34098632216997804,0.5418171374552636,0.15281205615215543,0.9211581499975017,0.178624373594105,0.872286931030387,0.6093792570794876,0.14898580644513615,0.931389871904028,0.4271978477040974,0.23795148065299698,0.7208645702938137,0.9986820430707622,0.45887303336442975,0.09445493127562699,0.37985453081002774,3.952563819188816,4.082737993486071,5.128616298134195,3.8779311915726797,4.233441082265457,4.21382567027186,5.968121255284526,18.498126001307913,14.415388007821843,18.498126001307913,31.457237310203606,51.411640010437665,32.913514009129756,32.913514009129756,45.87262531802545,64.37075131933337,82.86887732064127,64.37075131933337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2019.9458686271316,2019.9458686271316,183.6314426024665,0.2988678864208927,0.3558713264773632,0.012563473767276179,0.32414984108686773,0.7870770843028925,0.15605048758764262,0.3992838869274046,0.5494405103636716,0.2916868993138203,0.8540193196340372,0.45173356026432143,0.7474667990347122,0.04032818838270846,0.3219915954917141,0.864295655774546,0.3080480729033662,0.1432468860320586,0.10367618918374777,0.8857888622183712,0.4019015243562363,2.3370903458035617,4.556676900509262,3.857352245254048,3.257770136416232,4.479108694772111,3.932699741216447,4.359232551117357,17.32771788761518,12.771040987105915,17.32771788761518,26.779930615089015,47.42647676233627,30.098758874721092,30.098758874721092,39.55097160219493,56.87868948981011,74.20640737742528,56.87868948981011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,227.06410653288305,2497.7051718617136,227.06410653288305,0.5637896603730123,0.053224064679060934,0.48169722119649494,0.5113544869256815,0.7362879503756917,0.4946152406599006,0.9841713196522889,0.20019373885271796,0.6184980612684554,0.9058017903065739,0.13221913857306167,0.6741332276782072,0.6471435519668084,0.3861622879902914,0.7906881724378425,0.738347828037144,0.2682158530894361,0.9626884839536965,0.2885884057859267,0.02822643871250463,3.477508702572147,4.0476807449843415,4.904384479332638,4.7291105550546515,4.84547583829555,5.298729727549773,6.3778357240305175,20.56972203486018,16.52204128987584,20.56972203486018,33.68072577181962,57.6614853595962,37.09176332473602,37.09176332473602,50.202767061695454,70.77248909655563,91.34221113141581,70.77248909655563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2053.135500708616,2053.135500708616,186.64868188260144,0.2448989653356234,0.6274660037259046,0.26344301898452105,0.24710448324873868,0.306529462484441,0.3933508246052899,0.3427160183317832,0.5197440395242576,0.41912614420131844,0.24428035892842914,0.9257130327022558,0.8446468564920477,0.501485066935188,0.13971471146267367,0.0576084900369187,0.6851676357906311,0.7617985163241778,0.7638664394630816,0.21233950073090224,0.7660849655960164,3.406655671231743,4.2329800285962405,4.355437649526111,3.551049052936192,3.1723073323335726,4.539086852901565,5.169128285149396,17.113502498980772,12.880522470384534,17.113502498980772,28.42664487267482,47.10752746834608,29.994024969365306,29.994024969365306,41.307167343059355,58.42066984204013,75.5341723410209,58.42066984204013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2032.0501968233411,2032.0501968233411,184.73183607484918,0.25064609914559854,0.5400399707190677,0.8151534380817287,0.619438959245334,0.2098439070750222,0.354764772728994,0.6337296812541416,0.6266402107709127,0.3857843676048519,0.692623915589805,0.8640674090073576,0.42081665164785664,0.9238927440759295,0.7507918537356447,0.1001973538947285,0.5498309873819122,0.2761694111857603,0.5777669270304989,0.009614913553040894,0.14007005345582446,3.5298428973398543,3.5533753760554414,4.310190957225723,3.74007800285014,4.044280514292623,3.544750267325779,5.491475660638277,16.63388181831212,13.080506442256679,16.63388181831212,28.213993675727835,46.348270078880915,29.714388260568796,29.714388260568796,41.29450011798451,57.92838193629663,74.56226375460875,57.92838193629663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,251.02517933489207,2761.276972683813,251.02517933489207,0.10830140418187617,0.3311335604145784,0.7082070190623988,0.9468859973962828,0.6201293172441206,0.4300611072918272,0.21171149334422223,0.5768158906449797,0.6460976580334813,0.2741741609116668,0.9953141231123829,0.5792380829267473,0.05273210078600232,0.6340602680551078,0.16026953145229128,0.2622371245934024,0.9570475057666784,0.952109502718592,0.5429231062599856,0.06777965497065586,4.326508106520825,5.5128932997747055,5.274316257654749,5.154790200848004,5.9007376980972035,4.917352026694569,6.718648160646111,23.04963118521259,17.536737885437883,23.04963118521259,37.80524575023617,63.63600025586307,40.58636907065048,40.58636907065048,55.341983635674055,78.39161482088664,101.44124600609923,78.39161482088664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,235.50682913821808,2590.5751205203987,235.50682913821808,0.5724280508383283,0.6736041592668925,0.9980430715061466,0.8693810501600534,0.29364137087094233,0.5664308404016781,0.36422395514428596,0.792677040512079,0.6818106059803617,0.775022208169386,0.4155670359244694,0.3245723381132557,0.36438030267710586,0.997416330565459,0.4498725623435589,0.9389882837286208,0.3088171690441356,0.3648956677865457,0.055568915017690124,0.7634603226554226,3.5060255854953963,4.4706947679339315,5.133435523626751,5.617955595770592,6.019656166838754,4.796200652152334,6.0048949948322665,21.291446581757285,16.820751813823353,21.291446581757285,35.548863286650025,59.40364497733792,38.112198395580634,38.112198395580634,52.36961510047338,73.66106168223067,94.95250826398794,73.66106168223067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2063.6694509816202,2063.6694509816202,187.60631372560184,0.14437368779838278,0.1377032574955721,0.9375290786009827,0.6768512238001019,0.5356642241587959,0.11880384024391721,0.13135411359107885,0.049793026105235394,0.37776287073595094,0.3188940416897095,0.6577630015208558,0.3768653561830745,0.47153969595114265,0.5364605998169715,0.9866484214421196,0.16412750933405973,0.43709720520861883,0.5651273779646636,0.15283569052526058,0.8174988197970537,3.3010519091738484,3.8599904833196,3.999732457027048,5.63725063858769,4.83501602819242,4.024458263385388,4.01348461281731,16.73294938771472,12.872958904395118,16.73294938771472,29.670984392503307,46.33885767982456,29.605908292109838,29.605908292109838,42.543943296898426,59.276892684613145,76.00984207232787,59.276892684613145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,224.61149563768504,2470.7264520145354,224.61149563768504,0.33141810139986116,0.5101758150063295,0.6696831680528306,0.003398763183628306,0.888271584304608,0.45836352172780936,0.47263869824516413,0.7779486792076332,0.25906590858318357,0.35516935902521807,0.9909180308724403,0.9516269141201534,0.379288871306262,0.7932737597849733,0.9711141534299118,0.8983303393990559,0.058623923783077236,0.7153523418640455,0.5710513118505162,0.04646368282383617,2.910985183433061,4.915165786430405,4.577437869614449,4.477599478626772,5.323849353580223,5.328311936490671,5.311168912196669,20.87849598869797,15.963330202267562,20.87849598869797,32.84451852037225,57.720322179663505,36.841826190965534,36.841826190965534,48.80784872263981,69.68634471133778,90.56484070003575,69.68634471133778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,232.80585513293602,2560.8644064622963,232.80585513293602,0.6475315164316762,0.09636178919490734,0.43967129983392794,0.7234981513452899,0.4651806693363919,0.29810045215041947,0.48217097419420074,0.4410348718730822,0.1836069794207612,0.6893779726099748,0.07868783469722551,0.6006855228328495,0.05394506298153279,0.12741543481510087,0.40656111560822883,0.4640583473066925,0.9325980169544126,0.9237728428079688,0.9431152257979464,0.24321081922934495,3.08504823116729,4.9573192349614725,5.352025572415806,4.909439866362342,5.310213281416818,5.260247971818417,5.865560281821403,21.39334077001811,16.43602153505664,21.39334077001811,34.739854439963544,59.222703075092866,37.82936230507475,37.82936230507475,51.17587597502018,72.56921674503829,93.9625575150564,72.56921674503829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
