t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.0,1135.0458730480661,1135.0458730480661,126.11620811645179,0.8762960271842867,0.4952000350960415,0.045934387582062475,0.3119572256368328,0.2850616968689712,0.23121473438628548,0.005668599989531065,0.39293331635261997,0.7853793350939923,0.633960095505832,0.7075627535697787,0.9686828130494882,0.02023767635573326,0.3502225802209039,0.436798612702579,0.8658308748894941,0.6692158917156197,0.22367679099835547,4.908461540973075,3.5786860113690357,7.557008950635353,12.465470491608428,11.13569496200439,7.557008950635353,31.15817440424817,31.15817440424817,11.13569496200439,18.692703912639743,18.692703912639743,31.15817440424817,31.15817440424817,31.15817440424817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,164.09441067472346,1476.8496960725113,164.09441067472346,0.7052295367634479,0.8994195930253881,0.1516327568601069,0.7869581322871819,0.6215061022193171,0.8026055173088769,0.6685092195882458,0.04932689729822359,0.6685734638436522,0.7109530024100645,0.9279423728300291,0.9845832791973934,0.42958925473267073,0.24276688937525903,0.6709803004351615,0.9129724416913771,0.5427428288798368,0.00846545197171944,6.109953356023597,4.837459043484463,9.824154034456223,15.93410739047982,14.661613077940686,9.824154034456223,40.41987450287673,40.41987450287673,14.661613077940686,24.485767112396907,24.485767112396907,40.41987450287673,40.41987450287673,40.41987450287673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,155.92941254467843,1403.3647129021058,155.92941254467843,0.2793818538444601,0.7567148524357985,0.9903560177353478,0.3362613533129287,0.7495033519690711,0.5249066382400029,0.3860213013099135,0.9770130394679655,0.2175269789128006,0.9376089443966601,0.6496476468067846,0.28708806549559307,0.3077036972787388,0.9060083753534214,0.4493581326985481,0.6873394562455424,0.9849531606269925,0.5152737846520891,6.895032649679196,5.614399629544326,8.673623934651358,15.568656584330554,14.288023564195683,8.673623934651358,38.5303040831776,38.5303040831776,14.288023564195683,22.961647498847043,22.961647498847043,38.5303040831776,38.5303040831776,38.5303040831776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,165.43956214484822,1488.956059303634,165.43956214484822,0.38033772800746957,0.5403150354147528,0.9346901745881803,0.358331369950705,0.3634398770115358,0.39580255509736284,0.4294869979971022,0.05893863653099296,0.7313814610245158,0.7427507591773945,0.34711939010225934,0.8028485804194982,0.48855515150158213,0.42925151819927165,0.8955614935114358,0.6294289551887232,0.7736286940819265,0.9788061798727096,6.2606979111414205,6.167160094656696,9.36299740495005,15.62369531609147,15.530157499606746,9.36299740495005,40.516850220648266,40.516850220648266,15.530157499606746,24.893154904556795,24.893154904556795,40.516850220648266,40.516850220648266,40.516850220648266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,135.02178734158758,1215.1960860742881,135.02178734158758,0.24176344717027076,0.4006526262240565,0.8882009833178954,0.7239017432724126,0.9100970591191714,0.14036778741038303,0.1839507118712872,0.10939660369658699,0.23869031866140822,0.5893406775595653,0.9786301352880528,0.16096041033333586,0.7048195770239689,0.2713322366569124,0.48555719315601076,0.5952475727407536,0.60094264198142,0.523981626480426,4.708951948078717,3.9166691078546423,8.18315379973913,12.892105747817848,12.099822907593772,8.18315379973913,33.17508245515075,33.17508245515075,12.099822907593772,20.282976707332903,20.282976707332903,33.17508245515075,33.17508245515075,33.17508245515075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1129.587932261838,1129.587932261838,125.50977025131533,0.212531647460241,0.8839149885661746,0.4227264144954981,0.6817055423882432,0.13312955632879409,0.40412903311758297,0.40693337388625683,0.429011052654095,0.35399723029520536,0.9860248872132447,0.5694095017539935,0.5459783556424298,0.5342299890513126,0.24166677148846183,0.08897020403655309,0.5466836989031081,0.3049350547657659,0.602904836292265,5.1066902580501505,4.0540364497281764,7.271270940310411,12.377961198360563,11.325307390038589,7.271270940310411,30.974539528709563,30.974539528709563,11.325307390038589,18.596578330349,18.596578330349,30.974539528709563,30.974539528709563,30.974539528709563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1132.7725564983489,1132.7725564983489,125.86361738870544,0.8935321955294842,0.6701334484571265,0.5975045214719655,0.4404017149792291,0.21282428682389332,0.020871741657655707,0.7517575538926159,0.6187205187809026,0.6134930644090009,0.8558954517764367,0.37564007815983846,0.20930042542568994,0.2867086836985996,0.010600523429864839,0.299905004544335,0.2283904527526025,0.31872111734606623,0.9849615957732845,5.826641418742934,4.363379909707762,7.008283782805208,12.834925201548142,11.37166369251297,7.008283782805208,31.21487267686632,31.21487267686632,11.37166369251297,18.379947475318176,18.379947475318176,31.21487267686632,31.21487267686632,31.21487267686632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,149.25280768978772,1343.2752692080894,149.25280768978772,0.8042501241495419,0.13917272605477715,0.5750555427591297,0.6063665112945678,0.5019113581375265,0.5110893222840831,0.6726706745993434,0.9495074083005286,0.7857101045910828,0.28359492314626844,0.12409262194218118,0.7038792689934876,0.7580633651859957,0.5096644175899605,0.7612030053447493,0.9827999872660989,0.7215591015381085,0.01179005823102941,7.221692278987478,5.093578035811746,8.270538020918629,15.492230299906106,13.364116056730374,8.270538020918629,37.12688437755511,37.12688437755511,13.364116056730374,21.634654077649003,21.634654077649003,37.12688437755511,37.12688437755511,37.12688437755511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,134.04855010521092,1206.4369509468984,134.04855010521092,0.5525644706209955,0.9682287312872733,0.7177988074916986,0.03422779776977358,0.6137655999386599,0.013483829542270231,0.30679611826388054,0.8006926878453093,0.8194764358774164,0.46647087110763175,0.36100061090894353,0.32063152429414876,0.4966367741515644,0.5289590719474735,0.09604990105952838,0.7245908929369577,0.43667808970455757,0.834835762037694,6.4782647625897285,4.50846169026455,7.4564400987291135,13.934704861318842,11.964901788993664,7.4564400987291135,33.35604674904162,33.35604674904162,11.964901788993664,19.42134188772278,19.42134188772278,33.35604674904162,33.35604674904162,33.35604674904162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,143.95195807094973,1295.5676226385476,143.95195807094973,0.1477341889376791,0.8736431491240508,0.5946202282268669,0.1304700031910444,0.39868680139497725,0.949878807068018,0.7442316651804423,0.1354730781621808,0.6852279016458903,0.807173273483258,0.5694787385347553,0.2587693555274472,0.5155888402003511,0.15281494951635244,0.7501493693512009,0.2917517990604859,0.9582430871422386,0.22405925229930423,5.698408442888758,5.199907245831819,8.155474795187569,13.853883238076328,13.35538204101939,8.155474795187569,35.36474007428329,35.36474007428329,13.35538204101939,21.51085683620696,21.51085683620696,35.36474007428329,35.36474007428329,35.36474007428329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,150.4640007711057,1354.1760069399513,150.4640007711057,0.8697104037952307,0.5435973744983654,0.41658326428806425,0.5878244911358893,0.9813171873983687,0.6985341870102308,0.7357122571839558,0.9270246043355674,0.41308257872070153,0.006733897715091475,0.6269769666990909,0.7419185980409719,0.29931789214288174,0.9219246386692704,0.6029436302709554,0.7579921552218589,0.49928353013874494,0.504946559368745,6.494622696841943,5.0584531684488745,8.550762716445192,15.045385413287136,13.609215884894066,8.550762716445192,37.2053640146264,37.2053640146264,13.609215884894066,22.159978601339258,22.159978601339258,37.2053640146264,37.2053640146264,37.2053640146264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,153.22726317073165,1379.0453685365849,153.22726317073165,0.855407865822488,0.5765649034358373,0.12370688099693805,0.5750389452025195,0.30273797198376484,0.15579945376463333,0.938705892059158,0.8696538057276062,0.8781695258276018,0.8138802226524965,0.749990318373336,0.7842899067993382,0.9420286991196188,0.3382135733618361,0.6045774237248912,0.20682645393200394,0.6058413222781909,0.6046201899407798,7.147735246660476,4.664499616260339,8.77948008385444,15.927215330514915,13.443979700114777,8.77948008385444,38.15067511448413,38.15067511448413,13.443979700114777,22.22345978396922,22.22345978396922,38.15067511448413,38.15067511448413,38.15067511448413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,136.7214828929232,1230.4933460363088,136.7214828929232,0.6542641754861654,0.6440912415223392,0.21829085917237834,0.7382492079246455,0.8410731302717274,0.7116428427613936,0.621001369288083,0.09490740879446102,0.42986944400808147,0.26096963933738826,0.8903049079410594,0.38119208758051515,0.782974077184167,0.9654552870357868,0.14909420363016934,0.5989741620709366,0.7941729195110011,0.03139816261668682,5.419891867529956,3.9866959699209037,8.126561061018654,13.54645292854861,12.113257030939558,8.126561061018654,33.786271020506824,33.786271020506824,12.113257030939558,20.239818091958213,20.239818091958213,33.786271020506824,33.786271020506824,33.786271020506824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1180.947068849907,1180.947068849907,131.216340983323,0.42556320757345734,0.6729298575391184,0.0025057785625753892,0.4801506569014342,0.8788680222980875,0.4502357119430559,0.3348280211714283,0.7410563894577284,0.12565773947313275,0.655597625310993,0.13834866267595614,0.15624243000461657,0.3684899180234301,0.9597706320214004,0.6079104452141442,0.8744168928827499,0.4747024769390811,0.9144412479462503,5.768726507230158,4.9253640945257295,7.2260606732880825,12.99478718051824,12.151424767813811,7.2260606732880825,32.372272621620134,32.372272621620134,12.151424767813811,19.377485441101893,19.377485441101893,32.372272621620134,32.372272621620134,32.372272621620134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1091.8929572317234,1091.8929572317234,121.3214396924137,0.8424667186005765,0.07426330064738929,0.9937120547253776,0.30071647672665935,0.21512644937027825,0.5753229406318681,0.24063208608706899,0.8957949061563566,0.26210203852087377,0.709600979200916,0.16995189425608326,0.26152530591438083,0.5587151982614132,0.5418049256094104,0.05294162775535982,0.7865493278751818,0.7401069020650397,0.10714961677870438,5.958583163439924,4.269815597184761,6.6502508313301005,12.608833994770023,10.920066428514861,6.6502508313301005,30.179151254614986,30.179151254614986,10.920066428514861,17.570317259844963,17.570317259844963,30.179151254614986,30.179151254614986,30.179151254614986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,137.64923339298755,1238.843100536888,137.64923339298755,0.7893551488394744,0.4677545850665844,0.6576168919761862,0.3236651157623488,0.9813457365286156,0.6949654880992856,0.6322898855951794,0.7443496777854587,0.04578173881695313,0.34554785003505595,0.46295874732403897,0.6618254496828847,0.6741144224256937,0.11658106432055915,0.7449623182399225,0.5896203846020251,0.208048879919142,0.3762885068862105,5.807973967703093,4.203654128571378,8.023851264204422,13.831825231907516,12.2275053927758,8.023851264204422,34.08318188888774,34.08318188888774,12.2275053927758,20.25135665698022,20.25135665698022,34.08318188888774,34.08318188888774,34.08318188888774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,149.4983632663486,1345.4852693971375,149.4983632663486,0.9136759167034405,0.19358206817865253,0.4920527986776849,0.5278593294840939,0.9696910110222589,0.3115003331586992,0.442183708255791,0.04953546075034998,0.8907154256738695,0.38502145429926893,0.4203494818314917,0.524156273218847,0.534685145405041,0.8890101000414428,0.5056728145974808,0.6367294157063824,0.5647037767619536,0.6679404949336851,5.932864308289404,5.220826545344304,8.53833573965285,14.471200047942254,13.759162284997153,8.53833573965285,36.76869807259226,36.76869807259226,13.759162284997153,22.297498024650004,22.297498024650004,36.76869807259226,36.76869807259226,36.76869807259226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
