t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.0,468.65330333184676,468.65330333184676,58.581662916480845,0.4313755296095819,0.5256450999462784,0.2173198724584845,0.8489003209511451,0.349889644623085,0.7185365847416932,0.6370516677382719,0.4011145559173406,0.27144942775554515,0.07158156014621964,0.3825236412303705,0.8969585867894083,0.6441366775688516,3.3760097604357577,2.4144510540425532,4.461358359031255,4.697258867004168,10.487719681482478,2.4144510540425532,5.790460814478311,4.461358359031255,5.790460814478311,5.790460814478311,2.4144510540425532,24.247191856508742,17.371382443434932,26.897543418524208,13.995372682999175,20.871182096072985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,78.73617503275858,629.8894002620686,78.73617503275858,0.22011752619137048,0.49261024318233926,0.9315139061889993,0.10648260030878842,0.7670800974371764,0.957173374330034,0.7954630268210343,0.08138684628862969,0.515089755601202,0.6626934505560286,0.757563639041193,0.4262690289573653,0.9070966943322579,4.824650366335624,3.0417671439619616,6.317421287169389,5.359403253973136,13.225820764270722,3.0417671439619616,7.866417510297586,6.317421287169389,7.866417510297586,7.866417510297586,3.0417671439619616,32.95844096202411,23.599252530892755,35.04219007278982,18.774602164557134,28.133790595688488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,75.7610179019993,606.0881432159944,75.7610179019993,0.9450920181032706,0.8170704838515019,0.42857761433092,0.6948983315017199,0.3276056179785679,0.8165224459335252,0.06193260562679426,0.017764089403728978,0.9351131769243657,0.6783392894118097,0.1529561647354135,0.2065311393948931,0.7700878000328045,4.533101583040849,2.964255426478248,6.5662629428039,4.976569546133003,12.473926555652099,2.964255426478248,7.497357009519097,6.5662629428039,7.497357009519097,7.497357009519097,2.964255426478248,32.02258939783944,22.49207102855729,33.39715142764679,17.95896944551644,27.489487814798586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,78.66925807757555,629.3540646206044,78.66925807757555,0.7348577022111364,0.4939833981468278,0.916926319281151,0.6060707022115662,0.9454153773698202,0.21365485587329902,0.6357044399246284,0.49239781549941564,0.328047691495414,0.5150358138518502,0.3237426290088943,0.2199389663883361,0.05894226181757822,3.7500287285520923,3.9698294263606306,5.136676751267537,5.281587575258615,13.001445730171337,3.9698294263606306,7.719858154912723,5.136676751267537,7.719858154912723,7.719858154912723,3.9698294263606306,32.26608064236634,23.15957446473817,36.38082089271804,19.409545736186075,28.51605191381424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,82.54498065780598,660.3598452624478,82.54498065780598,0.9156256837821979,0.5733648281725277,0.8959707330999097,0.9173723112309928,0.9886747419386596,0.11851321691752725,0.47606188116583403,0.2296889952675636,0.8351312560777554,0.3830808166401444,0.6913265546638679,0.5292152632485788,0.12545890861875408,4.002435556618515,3.9881524263497976,6.444519051142336,5.797879476196373,13.788467459164686,3.9881524263497976,7.990587982968313,6.444519051142336,7.990587982968313,7.990587982968313,3.9881524263497976,34.40443542639707,23.971763948904936,37.74594827780091,19.96932839228642,30.401999869778557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,494.90228016690605,494.90228016690605,61.86278502086326,0.6495959345256261,0.737905608279788,0.12445637588823122,0.6238189942216853,0.7092247461596797,0.09593532783613612,0.11652674182776213,0.22421179285474568,0.8919413388589454,0.26081062218375783,0.4183201662553536,0.5615690683356255,0.817829366942256,3.369981041511534,2.680428139587888,5.32983848115146,3.8798434192582922,9.930252600357715,2.680428139587888,6.050409181099422,5.32983848115146,6.050409181099422,6.050409181099422,2.680428139587888,26.161494164037613,18.151227543298265,27.391927241732336,14.781246501786732,22.79151312252608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,77.75927757521598,622.0742206017278,77.75927757521598,0.10060746240772522,0.9656197156581164,0.2976705542436813,0.9204033000308168,0.22006081968735558,0.26384245569594156,0.8481452978474224,0.653846821183338,0.7938515855067,0.7217703242186533,0.08613391415104577,0.9880074734834383,0.5297389843136474,3.9191061538482126,3.779371535021961,4.899699115913683,5.326127403273151,13.024605092143325,3.779371535021961,7.698477688870174,4.899699115913683,7.698477688870174,7.698477688870174,3.779371535021961,31.774503717546168,23.09543306661052,35.9803035399276,19.17632691276231,27.855397563697956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,528.3826315055001,528.3826315055001,66.04782893818751,0.39679555282989587,0.4630254481752196,0.9933514340646915,0.21325543490215948,0.6621226458344649,0.03256898256407181,0.015534554403377254,0.5458182844354922,0.0891929636441191,0.3625464698270118,0.8802918219665522,0.7572863266454517,0.5346820428254708,3.2615524581930893,3.240119717239039,4.627832796633658,3.896486849246344,10.398159024678472,3.240119717239039,6.5016721754321285,4.627832796633658,6.5016721754321285,6.5016721754321285,3.240119717239039,27.37296904016908,19.505016526296387,29.881742810020803,16.243464068103297,24.111416581975995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,70.77012194875508,566.1609755900406,70.77012194875508,0.8269887185518426,0.2840219612138133,0.7695301883999691,0.3093348956374957,0.9803118048682279,0.47723966289090847,0.8222107843019034,0.7293378053202428,0.18860591892186163,0.2812683790090149,0.3012383613226275,0.7020692986268813,0.47761364273586393,3.579320534755293,3.353805034448764,4.896153533551626,5.452975693500057,12.386101262704113,3.353805034448764,6.933125569204057,4.896153533551626,6.933125569204057,6.933125569204057,3.353805034448764,29.04933527561256,20.79937670761217,32.959962470009756,17.22005617285688,25.47001474085727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,482.33641408687697,482.33641408687697,60.29205176085962,0.44851746554086325,0.25516604340293947,0.2928832601627621,0.7976192978782294,0.05197424220455238,0.11547789986534296,0.7263312671925438,0.41214395415174243,0.8795493391032485,0.8249419776178007,0.5952204915011472,0.5040960570979405,0.9052655889813532,3.2433283101129806,2.6347287754180266,5.166615606258239,4.017007510962975,9.895064596493981,2.6347287754180266,5.878057085531007,5.166615606258239,5.878057085531007,5.878057085531007,2.6347287754180266,25.435515638269287,17.63417125659302,26.92063631839205,14.390842946480042,22.192187328156308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,464.93180732893325,464.93180732893325,58.116475916116656,0.06965887024927675,0.3315566044955528,0.11011029669834338,0.7504490203348626,0.01371247079156479,0.7601535873552134,0.9767012604713717,0.12440257374949737,0.8192914787571427,0.7323394320120008,0.9943537975570291,0.404090514162714,0.9663777255348202,3.664699137222358,2.0625703980818217,5.548003283785807,4.148772056570901,9.87604159187508,2.0625703980818217,5.727269535304179,5.548003283785807,5.727269535304179,5.727269535304179,2.0625703980818217,24.792382287780168,17.181808605912536,25.45572145864708,13.51710946869018,21.12768315055781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,508.1908741364942,508.1908741364942,63.52385926706177,0.8665094382858493,0.3450679490427231,0.0389618332892846,0.8152844553018251,0.467724735863148,0.5294975762222699,0.789393189244467,0.5601876667549966,0.0496443833688337,0.6204588791448508,0.2764223063116814,0.023500647476640824,0.6071481776059819,3.4241436064700834,2.8476855193968285,4.616719734436448,4.4963987038710584,10.76822782973797,2.8476855193968285,6.271829125866912,4.616719734436448,6.271829125866912,6.271829125866912,2.8476855193968285,26.279892631434013,18.815487377600736,29.00725712026545,15.391343771130652,22.85574902496393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
