t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1.0,327.6145925099115,2948.531332589204,327.6145925099115,0.41874084206553064,0.5072153438942131,0.7660762777399117,0.9604167381338521,0.48931285094247334,0.39294670626460537,0.3825633087956304,0.5262502869375438,0.7766784515281187,0.36770847629849013,0.04892153613739558,0.4152366584456223,0.16888591089953608,0.13165186808036144,0.6756633869764366,0.05862365652556878,0.9827955435487192,5.038920186544766,4.68385618030612,6.701863414852264,4.295468446385013,5.836187948165186,6.435904490838267,32.992200667091616,22.47215653862031,4.295468446385013,17.433236352075546,32.992200667091616,27.156012718926426,119.90803903811499,115.61257059172996,119.90803903811499,133.04580694380553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,356.9970854407379,3212.9737689666413,356.9970854407379,0.3833564096107245,0.48111453124331216,0.9647876528697359,0.600135430445417,0.23934431548732493,0.40777452558251914,0.5648818104785953,0.5771977759958304,0.5369693661275603,0.14799296787816885,0.8107435601509615,0.310863054863861,0.07700689692437857,0.3690967979336247,0.6804878151185961,0.9229914401817557,0.7649865646906316,5.967693465743035,4.687621234650427,6.756741888995481,5.106573055509906,6.739532628470787,6.773380408858095,36.03154268222773,24.604388819106518,5.106573055509906,18.636695353363482,36.03154268222773,29.292010053756943,131.06605729282882,125.95948423731892,131.06605729282882,144.5961795906824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,355.8916520620736,3203.0248685586625,355.8916520620736,0.7484940727861246,0.9972374831419489,0.1622551938166651,0.10967909556280908,0.47493163191854215,0.8537110077783041,0.959096234014274,0.8020219564800904,0.6864932125837676,0.8278596140911244,0.330535252613711,0.5833036882748956,0.3960492944660835,0.48610029128498,0.6188256815385955,0.029614758275825603,0.9198051514394335,5.223409763343784,4.978879523416691,7.056035803747086,5.021953536383697,5.489307462709798,7.531970458816496,35.30155654841755,24.833369562291065,5.021953536383697,19.60995979894728,35.30155654841755,29.812249085707755,130.27068528121762,125.24873174483392,130.27068528121762,144.8586915437812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,378.3476389133809,3405.1287502204277,378.3476389133809,0.6527587812798284,0.6083577254083604,0.3858213293439351,0.7943457194863969,0.5269079603196182,0.8893126791186835,0.9444412775534792,0.6322814399712318,0.683120851990448,0.5565556005565981,0.34694126109348256,0.17900837694883842,0.2847995917324454,0.5793913693205547,0.07818959884793897,0.4949644955071455,0.7463864351109077,5.86965800234607,5.4308059053475874,6.886214046689539,6.185024643633319,5.91819996095703,7.28520132443844,37.575103883411984,26.22609801710737,6.185024643633319,20.356440014761297,37.575103883411984,31.656903922454955,139.2182343500196,133.0332097063863,139.2182343500196,153.38964972114758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2393.5867232758883,2393.5867232758883,265.9540803639876,0.732906777012329,0.1842955802353924,0.47685141638562056,0.030218963384988418,0.8115456163175069,0.6302403099255094,0.07619691770049719,0.005969556145962396,0.6565713511908493,0.7992753888047213,0.9392497126356264,0.6246118294329545,0.11157793824075546,0.25020767938070587,0.7864186475089098,0.2190817761001137,0.9193264950795038,4.234319515668638,2.903206256154814,5.767853575673089,3.344796950593989,5.033008390690334,5.403872752297007,26.68705744107787,18.750842794232724,3.344796950593989,14.516523278564085,26.68705744107787,21.654049050387535,97.12380367736998,93.779006726776,97.12380367736998,108.29553000534008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2668.543591283322,2668.543591283322,296.50484347592464,0.001339351182692572,0.8044266771359333,0.7419782282705817,0.9026162494751931,0.10643371811899383,0.20436849904152343,0.4938479674608989,0.2425447775233669,0.020849779623407172,0.6296857695095969,0.9823607678343357,0.05553873691935618,0.5984809260221428,0.9880057611322401,0.3643868368429346,0.18192470104407188,0.24571774432296656,5.040006911086563,2.998361614704832,5.572011196265751,4.461540179271706,4.881141696538893,6.301388708041613,29.254450305909362,21.37494699466563,4.461540179271706,16.33494008357907,29.254450305909362,24.37330860937047,108.71869639512653,104.25715621585482,108.71869639512653,120.59209629943389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2910.614648596469,2910.614648596469,323.4016276218299,0.5062318866550374,0.2059010496288909,0.3476059447957204,0.6914910938412943,0.9879509432281932,0.5549106549575773,0.3205565015650258,0.6276464795133921,0.17605071298156194,0.13783440034017613,0.6936443070962067,0.7169282571139912,0.0794345127103313,0.7190516589030016,0.18820542010343322,0.7546485525803903,0.5559123210639565,4.384824826488056,4.3201576544027045,6.303316798740468,5.589528228749964,5.423146789479505,6.122470764928844,32.14344506278954,22.40014061890733,5.589528228749964,18.015315792419276,32.14344506278954,26.720298273310036,118.99685724654641,113.40732901779644,118.99685724654641,131.42264481021573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2861.6233236873136,2861.6233236873136,317.95814707636816,0.22260450928492093,0.04864233465814005,0.3087556379530212,0.04412672561622932,0.9780421885470258,0.31403285591674746,0.40650067301923587,0.5586807435151392,0.17369424614235673,0.9412517483281395,0.38801258142385997,0.12633472100872756,0.36098609477656296,0.15336118018245337,0.9940214714322837,0.7734980091480745,0.8463320933104967,4.801838553233116,3.829517013956698,6.665585532979745,4.1205886179594104,5.832650464884285,6.636803409771723,31.886983592784976,22.224816113943994,4.1205886179594104,17.422977560710876,31.886983592784976,26.05433312790069,116.17370504537405,112.05311642741464,116.17370504537405,129.4760939881255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,326.53506619534477,2938.815595758103,326.53506619534477,0.02599880923869058,0.4369016202000344,0.19776498402915765,0.464678586092775,0.5371967954805482,0.4296939788945374,0.33401264363524985,0.617991567105367,0.7426332575804255,0.5706589726917741,0.9937813805680394,0.10961767380788656,0.016141106957805462,0.8499802075940335,0.43356578628961306,0.7817356552593399,0.8150799549480431,5.534478108867977,4.730230080301783,6.471057191472019,4.255194334287505,5.934581717946364,6.081706689522432,33.00724812239808,22.342436324149933,4.255194334287505,16.807958215281953,33.00724812239808,27.072666404451716,119.68479330768531,115.42959897339782,119.68479330768531,132.23755718867977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,328.217774655988,2953.9599719038924,328.217774655988,0.4068579504359233,0.9804007868653988,0.3946496494067466,0.8419476878603495,0.8597132000850531,0.31124438965278256,0.07318314790357838,0.1233557995543968,0.9802172717077495,0.22460013834510373,0.36934410626375336,0.47346920074506904,0.7931588536540387,0.11523167997350336,0.3968953481279217,0.8764524946647626,0.18865743739768903,4.865566586758168,4.923927826038978,6.341531909425964,4.795794853191135,5.89757499662604,6.275104174274466,33.09950034631475,22.27799752364973,4.795794853191135,17.412430936891568,33.09950034631475,27.201925349688707,120.47471841915907,115.67892356596793,120.47471841915907,133.0913545028595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
