t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0.0,1138.2481124350913,1138.2481124350913,113.82481124350913,0.2009367551081187,0.2860372659326319,0.6957988649744525,0.16152581516211528,0.7441396630820556,0.38669380469247727,0.4543911625595727,0.03238092095953493,0.835778658324917,0.5817200642440475,0.5409857908860144,0.571581514667816,0.4715090480634697,0.7983027258619755,0.18080819268507664,0.776246633607104,0.05837109464660273,2.6798863286056505,4.3017744494692085,6.220522313198699,5.2494869087427904,6.487925134210217,3.924452604382728,4.200351320739128,16.431499007556777,14.612729059332072,17.292615387937722,6.880237649344778,14.722648083407034,48.33684345482657,33.724114395494496,52.647113799640664,45.766876150295886,37.92446571623363,52.647113799640664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,146.02875619200174,1460.2875619200174,146.02875619200174,0.5787065341732976,0.1584222600587456,0.7601067476181727,0.35738863953691746,0.913608992415954,0.8822299946396039,0.9309078060963673,0.9180271454936768,0.6612973868274957,0.6720052573469559,0.15946293830384506,0.8527694993067033,0.9920753546053681,0.06316250373731858,0.3901730886878847,0.7835960879963407,0.20407912577728315,4.516900712140281,5.86428757607889,7.692668071943287,7.51155137486572,7.311396292838649,4.54660023056921,4.885786732587703,22.778526395672593,16.743783255995563,21.260683968135844,9.402687444727984,18.442742380609882,60.782993619803996,44.03921036380844,67.36773947700603,57.96505203227804,48.92499709639614,67.36773947700603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1147.734293516252,1147.734293516252,114.7734293516252,0.3104511722635652,0.14822956279299548,0.3282074732991287,0.759252951274455,0.6518825244706631,0.8708844689484463,0.9276116572473063,0.18503816854790722,0.11546070087860649,0.7205316191137318,0.6022029662021103,0.5564615165280875,0.04453936372984402,0.5751618910019335,0.3924094638009247,0.8014738924363959,0.45406544902137236,2.5983744665125714,5.092907642304152,6.158266269514495,5.985404374647515,6.225267042270224,3.9011156066585446,3.8852750668658955,17.561961550330132,14.011657715794664,16.610032182307236,6.4836495333784665,15.136448978684543,48.18365144843203,34.17199373263737,53.1937177781878,46.710068244809335,38.05726879950326,53.1937177781878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,134.41748251199846,1344.1748251199847,134.41748251199846,0.8425292819896925,0.29641869943113597,0.8996901323431492,0.8845313496165167,0.02019015781530742,0.28834452001749455,0.3349283769621775,0.6460991045969372,0.4304030841862172,0.10543319571221477,0.46642316406064777,0.883099377615537,0.4458222001274226,0.1318339554431659,0.9039188067704926,0.13398648936287139,0.9813869974089797,3.400495099063559,6.395143110695322,5.677020662807595,5.365040840542225,6.712434256676558,4.130579113408963,5.20466399474342,20.365343045044526,16.047677364828942,19.4481724638925,8.605159093806979,17.27682776824634,55.86119287376597,39.81351550893703,62.29500727192678,53.6898481781198,45.01817950368044,62.29500727192678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1046.9031373700002,1046.9031373700002,104.69031373700003,0.5174720144761032,0.46985657417676663,0.029600078190025303,0.485487035796744,0.4543820489327164,0.16365442653325446,0.27356045293937137,0.19984455359553477,0.5871087937655638,0.8614319031056236,0.2843020588716433,0.3295964885405087,0.2836630921772557,0.6653231745478381,0.9035455367147739,0.47124589713118015,0.0417455258834426,2.352317197024129,3.8913332699911263,5.137999931380236,5.406632324611391,6.052287074027282,3.8188983110226347,3.7569194706342857,15.407202262260933,13.628104855684201,15.980422052708331,6.109236667658415,12.786252672005647,45.015729170653465,31.387624314969266,47.93079645760919,41.82155978995078,35.144543785603545,47.93079645760919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1193.641782661833,1193.641782661833,119.3641782661833,0.7371810670840295,0.7049980277692678,0.5223216537718305,0.7287322620989345,0.10436197820441051,0.05755187680493545,0.10311246903521287,0.41128910018841347,0.4416054184600372,0.2738432817556835,0.47195997180246996,0.6867681858994394,0.8885116338766889,0.18347638497831198,0.43703303240379965,0.5142248346211885,0.10886553612166816,2.7469612421456944,4.864666467660827,5.842327096155561,5.060087009802663,6.648207631326617,3.617439494708027,4.735362426621052,17.407077146230236,15.001009552655695,17.74797079480139,7.482323668766746,15.44235599043744,50.15605749368732,35.155047941031626,55.33276635809012,47.85044268932337,39.89041036765268,55.33276635809012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1086.5985126722378,1086.5985126722378,108.65985126722379,0.1979062510498505,0.9175414703206485,0.3518578245797761,0.30906640507116634,0.45201173486174473,0.08917222273505743,0.918077472197695,0.1344411973201327,0.3748433885831961,0.14408896660196657,0.749523414347571,0.8547463258156409,0.7404718494009611,0.12801279772683583,0.150963113310855,0.45363873218396145,0.006675754229630848,1.9823829959382446,3.2825112761037354,5.479423706266756,5.476956815688959,5.461832761727487,3.3809016892155106,5.009100518749834,15.750951606480774,13.851834969692831,15.834217965631076,6.991483514688079,13.771035501120325,45.43700454180468,31.58516957211185,50.36530559198201,43.37382207729393,36.594270090861684,50.36530559198201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,134.27469192151088,1342.7469192151088,134.27469192151088,0.15138247612448685,0.546625894486919,0.7127940743375601,0.18909572322100754,0.7168829066404908,0.32172998833442734,0.8652336288018287,0.6942958311672157,0.3403526183630817,0.40974976696024024,0.776920847782921,0.6876259355803417,0.9734687754620236,0.5751270119709954,0.27132189515345284,0.3168922477577527,0.3100651056317921,3.147580116052442,4.509503233573841,6.0900781414006655,6.990364958465344,6.273087255535211,4.735998476593509,5.56050053970053,20.207948847792156,16.56958627182925,19.717166387881694,8.708080655752973,16.160081914675036,56.494701507503095,39.92511523567385,61.64569769004942,52.93761703429644,45.48561577537438,61.64569769004942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,900.0290648154014,900.0290648154014,90.00290648154014,0.08811428525250342,0.3740835707489488,0.3288138736064662,0.9507455231667451,0.06628983875377847,0.8068902283853574,0.7018613150995501,0.0762778400986629,0.741605052723013,0.8277647172247621,0.009639035533077212,0.40747668789311964,0.4339249664236834,0.25476801409831407,0.0924037160153498,0.6900363168559513,0.29098262189210844,1.8164369084371388,4.344156233589598,6.606084551478414,4.139494215527108,6.006265987927291,2.737289923253706,2.6910854646710125,12.991172822224858,11.43464137585201,13.251078284289147,4.507522373108151,13.641326249739024,37.676892482366014,26.242251106514004,42.57466282092405,38.06714044781589,28.93333657118502,42.57466282092405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,928.0321324887918,928.0321324887918,92.80321324887919,0.037302972578506344,0.21601470961713054,0.5693749873797401,0.4676084564008772,0.8354760521050302,0.527460876050943,0.7081053093612704,0.00022927720404009033,0.5330758032440901,0.4551023765347523,0.6097972913090824,0.9645943244873332,0.12019391960850578,0.18012406963822314,0.1161603547754313,0.0568182437190321,0.5823344544028469,2.2059691624981568,3.621972659041439,4.835776048620405,4.770561533270248,4.853628385343647,2.796161281185512,3.5216679387552228,14.120171293565068,11.171457605284381,13.377426767782538,5.7276371012533795,11.979416646417068,38.66905566663199,27.497598061347606,42.998682646519896,37.27104554526652,31.019266000102828,42.998682646519896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
