t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0.0,3090.4087037354057,3090.4087037354057,280.9462457941278,0.07383962157784363,0.8018814467450697,0.5939026276541948,0.562408000937559,0.026700328282951324,0.5210480408803025,0.6733297271181091,0.9091593410953889,0.04425802708004034,0.1637425592112911,0.5300621561543534,0.6200425031595609,0.9027313356568175,0.363639701846427,5.0573235717334475,4.671016752129635,3.8520404234426087,3.8672798787520755,4.499208507854895,3.2205370473095636,3.26771236384005,2.7158585044136725,16.242802730736702,10.939857349504248,19.516776299028926,16.800917794615255,15.711911192116807,8.277860619043011,4.671016752129635,12.12990104248562,64.42036759305509,50.83956159277962,68.2724080164977,81.22128538767033,59.74935084092545,52.02960528576099,40.79068960577507,39.899704243275366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,348.59192512519326,3834.511176377126,348.59192512519326,0.8125189142799537,0.2555030653492695,0.21215325062384693,0.9900202237180743,0.7506637532926853,0.8578211287680733,0.2439444919154653,0.32235368106500184,0.6548261711301077,0.468670604572635,0.15737844766352793,0.18228507828552087,0.7762022809270066,0.8007452391036912,3.687010553904505,6.421249134823906,5.301394291546905,4.969510803414347,4.495059994823376,4.036561971836141,5.169330285449524,5.236127128579961,20.25426539303033,14.307467066797393,24.682343080691417,19.44621595211146,20.513717102757894,7.7235725257406465,6.421249134823906,13.02496681728755,79.5951472370442,65.92477638507061,84.8965415285911,99.04136318915566,73.17389810222029,64.64227613556076,47.683505580609996,51.617309318273215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2432.3330762111577,2432.3330762111577,221.12118874646887,0.16506473872419303,0.8593829665796036,0.7332362630830146,0.46233995277613893,0.1476190308708336,0.17923337815870177,0.28435527827567364,0.6742169470749637,0.3890431355546491,0.8303275581137727,0.09050780023621441,0.3265862804044485,0.0015757310452463313,0.045392287812566656,3.581954337179836,3.0820767433759815,3.805440541702449,3.2278539145764817,3.403221812484856,2.7536486033011998,3.537747714246347,2.2124365872163123,13.044387700864487,9.78694305958013,15.43555681277578,13.223120225559466,12.414215382018476,6.335602940481036,3.0820767433759815,10.141043482183484,50.31183957951576,40.718791997750365,54.11728012121821,63.534959805075225,47.229762836139784,41.072892420353725,31.972938548058977,30.931848938170237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,371.00254989638916,4081.0280488602807,371.00254989638916,0.7217466699296292,0.17634907031801628,0.7683917256582631,0.5406710601872899,0.5279689742074256,0.9503841505196314,0.46289619735446363,0.09043670027665729,0.9386763883996255,0.0588472861813184,0.5980631419590154,0.434061727604113,0.2523151238078003,0.7729875038424395,5.192246605932225,6.026474494183225,5.2762032125989675,5.257836947459906,4.48386307808639,4.295806245648368,5.017789450641664,5.818889614703321,20.08234703051695,14.829846405707242,26.609620173066105,20.790730558362785,22.055400165460433,9.488052851580594,6.026474494183225,14.76425606417956,84.2618947148073,69.52134123841701,89.53809792740627,105.0526252731701,78.23542022062408,69.45575089688933,52.33418357540381,54.691494832709765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2683.9128966486714,2683.9128966486714,243.9920815135156,0.09338209127935915,0.031793579564600716,0.001987734515214279,0.8234762789777073,0.09693091071048943,0.19862875936162172,0.6098224571071932,0.7583410888463552,0.12777774333859515,0.26275212769381473,0.36942692919376063,0.9719331258298768,0.18480410928368052,0.7784583452106778,3.8481697629678955,3.673609518630894,4.016737295053222,4.2621097758154685,3.2958903348627295,3.193245739275102,3.312533249765974,2.4900687925874254,14.179482887821948,11.472092810143792,17.22183110851454,14.731762315927114,13.324381323952188,7.041415502242998,3.673609518630894,11.05815279729622,55.440720341162574,45.69191476124142,59.45745763621579,70.17248265708967,51.76711082253168,45.277974748393845,35.0975591421223,34.21982195109762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2796.9574625484643,2796.9574625484643,254.26886023167856,0.17192086254732053,0.980819031465952,0.5805356955235981,0.036708581088710446,0.4674435343684803,0.8209883638487641,0.0910539812088077,0.06332228459463529,0.3000404150110795,0.37675784823931113,0.3047639376188269,0.3381352753568946,0.5139256453076978,0.9786843653683669,4.458343349996925,4.02462372886746,3.6670936915786805,3.027844995067893,3.724033165646155,2.2222661853425185,3.280177524360329,3.6610857553751464,13.638016771434813,8.917204871989092,18.03341271116073,14.372326955785582,15.42423035859986,6.6806095353394435,4.02462372886746,10.347703226918124,57.8008931054023,46.39947167061714,61.46798679698098,72.17322006118788,53.77626937653484,47.829970025546174,36.47716684972489,37.48226679862805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2946.6975422837586,2946.6975422837586,267.88159475306895,0.07446683493845552,0.033253415052310165,0.6396372602600773,0.005686124009182558,0.764221336271727,0.05838759663846915,0.915173610227274,0.9545917146122106,0.7524464167387022,0.25447325143099453,0.4455551871247725,0.13391536429294082,0.050032094121691295,0.275176633685857,4.208137198632613,4.4898196215036466,3.1487811966068895,4.515315295036426,2.956373189423836,3.617178594471759,4.166254759071979,3.015577389667243,14.212152602006132,11.281275086115073,18.479494000882152,15.46391661121491,15.87978896887548,7.825315793104372,4.4898196215036466,10.974096989711262,60.88657098637179,50.13037767737635,64.03535218297867,76.35048759758668,56.39675136486814,49.82319958097254,39.16902137319476,38.84910259126128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2585.699881072375,2585.699881072375,235.06362555203407,0.05515338545751258,0.7384616409100145,0.3212561299194455,0.16864046532973986,0.7969741552508117,0.003055140871441986,0.38690563175483017,0.11703592976470067,0.6354176551562165,0.6701418167249922,0.9679699327763421,0.32890579560864375,0.5871159347567768,0.5609471304940373,4.059954987255672,3.6325015587555134,2.8605534493267304,3.371236278735938,2.351455454501723,2.2453563278764825,4.293536600873798,3.5094139952555476,11.08986679046045,8.477146055939151,16.307780318469945,12.798366323214399,15.49540714214053,6.305311315132155,3.6325015587555134,9.165864764458885,52.830867124958594,43.91283507530514,55.69142057428532,65.62923344817298,49.19836556620308,44.60155378382487,34.59908478048709,35.43568901936599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2493.6049930498557,2493.6049930498557,226.69136300453235,0.6597911750859108,0.06992033077949822,0.36208592854362665,0.6928154772394003,0.5392695955968119,0.04088901051610849,0.38548344776844223,0.16132412117528683,0.23430934090979372,0.3538630530622362,0.9649567449555994,0.63429671101761,0.03219844721361642,0.18716971435821372,3.0404353500241794,3.295336258407211,3.3265445319081866,3.856545511695096,2.559479205466487,2.6829792050806742,4.155585150926879,3.681286987205465,11.86433920086256,9.866069248683957,16.026582332625715,12.34529534542025,14.172643746563732,5.723414555104854,3.295336258407211,9.04995908701304,51.08231609356407,43.36063158628061,54.40886062547226,63.42761143898432,47.786979835156856,42.5445214246097,32.241353647088836,33.49456233759666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,307.136478457825,3378.5012630360748,307.136478457825,0.9336442201587797,0.5832093288033149,0.5779102818552626,0.6102874724727488,0.2146925912795521,0.5506298757617477,0.20392008014071406,0.2677183726820005,0.7055442382719028,0.9684892996526746,0.6839261587918896,0.010366970931758202,0.1612575764075963,0.35563406252691565,3.938859369765505,4.581238771557221,4.9802247943137905,3.8797182903196346,4.082953694401485,3.6546587281083243,5.317846697691726,4.632268901118799,17.29907598838082,12.514601812741748,21.78725056486364,17.15498166374484,18.470213740133254,7.5935180978738295,4.581238771557221,12.57374289218762,69.73129716280877,57.353304889295856,74.71152195712256,86.8862788265536,65.15005839125155,57.412445968741736,43.21871350175192,44.83870307655411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
