t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.0,1984.1253972847073,1984.1253972847073,180.37503611679156,0.4703442719436759,0.7377510352120683,0.40330705059053873,0.3388949779535969,0.10741810390410567,0.5886356464022082,0.5881760624810485,0.6527570119276396,0.5304870969418002,0.9415756295207333,0.5709071572346096,0.8868507985022019,0.03131610775444538,0.34277883439001233,0.22965811597091534,0.32331223628182326,4.007529049396765,5.315079436517215,3.8213066456951434,3.791634917019047,2.634749491424655,3.0835556104830752,6.409739312740174,13.143915131609123,16.01157660971448,11.771135573637013,11.957357977338635,11.957357977338635,18.180874886377186,9.136386082212358,18.862220233516855,42.09559084105446,87.29233092076863,99.06346649440565,57.920945047067306,97.87690934013514,68.43011068725178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1850.1257875275246,1850.1257875275246,168.19325341159313,0.3032257985276984,0.7145456206928549,0.15593563191533155,0.7204880704829996,0.4965567175076856,0.6562097397143668,0.2352782216778182,0.020125192920280255,0.016094672752290595,0.7402518378931917,0.7807575791421346,0.30750375531496255,0.4795993094133838,0.98771352845672,0.4834998950050654,0.16163146512647153,3.334598714421038,4.387204864257272,4.316052150857265,3.6695239668022523,2.4753800613801356,3.6015065301644102,5.531090244683256,12.037855729535575,15.974287512081201,11.178637076494674,10.197183640058446,10.197183640058446,16.70972732117793,8.703257015114538,18.114742321080122,37.10409460129482,81.73705353904782,92.91569061554247,54.05983554981225,91.07501852606535,63.62231121796769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,245.2819301069482,2698.1012311764302,245.2819301069482,0.3696224263665643,0.6973988336876822,0.13198700614410297,0.8752798490788464,0.48019283889459585,0.23809305009284776,0.9590227011784783,0.9287674759895589,0.8180994932972113,0.9703642699219731,0.9415074735024559,0.4424604197758799,0.9020595003420939,0.6734383220410299,0.8225796259004227,0.18758731367796888,5.940532356789327,6.207071821442568,5.852227565946093,6.2331378820059555,3.610951623702479,5.1548287322584105,7.960974952782277,17.99983174417799,23.447266001653027,15.670251011091139,15.758555801934374,15.758555801934374,23.631225963873415,12.059299387388661,26.76561210013888,55.14833756774216,119.66179099916636,135.3320420102575,78.50729877855196,133.09076606801386,92.89617889902748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,198.05883779300066,2178.6472157230073,198.05883779300066,0.5346533947209181,0.015182452570357552,0.8052165779111154,0.1727835362232193,0.43221555728291183,0.9475436232123958,0.6715580718862213,0.7946341341594905,0.8669777940594432,0.0918876934852575,0.39996722727414435,0.476208528902318,0.46662296980129336,0.2978974680641826,0.9112763084207222,0.09315747049483702,4.6922686072391,4.261258862206805,4.4081647767773315,5.031326694027174,4.430028416447502,4.392982324206974,6.712467670021937,13.361692246223237,18.093732657218283,13.09945205543164,13.383555885893408,13.383555885893408,19.811919725453578,8.669423638984137,22.184702986877717,46.57903149724039,95.50502714065036,108.604479196082,64.3886603239969,108.62634283575218,73.32032415377265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1978.6857119639897,1978.6857119639897,179.8805192694536,0.2576731516573252,0.0625208529551251,0.5571488676540206,0.5740363987247556,0.8051382392778372,0.48252132533364256,0.2335221128462942,0.8887476530656272,0.5524363474996679,0.25912661737548015,0.07058080849050818,0.8466543740067013,0.7568051050122041,0.6658431887692565,0.27441630376775417,0.7369425534219182,3.838357408870777,4.893669961591533,3.7679328468629008,3.906553094726696,3.299029419693159,3.7054119939077754,5.895486659298479,12.49996021732521,16.273567897088903,11.960632228147592,12.03105679015547,12.03105679015547,17.856118887446073,8.661602808454433,19.504401630926147,41.91823246775701,86.82670823139622,98.78734045954383,58.12137580283804,98.31843703237408,67.32230660047009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,198.78280306735388,2186.6108337408928,198.78280306735388,0.46841868045855584,0.44678056890695383,0.14235481366442126,0.22457225603033115,0.4113299879886191,0.5062753317829576,0.6540654273712175,0.6078482788828409,0.01975076882551907,0.8649085813309263,0.9459084555065863,0.7304491147403862,0.31431396494177644,0.5257460273457771,0.462012473851252,0.7404477472469816,4.782150410830585,5.486591370154051,4.128480247550914,4.453032651572223,3.287888439317163,3.68169967864396,6.707015916616153,14.397222028535552,17.749803947921148,12.902960057022128,13.5566302203018,13.5566302203018,19.60997597363828,9.615071617704965,21.366810146496675,46.72323641424188,96.29551393459843,109.19847399162056,63.81937019888336,108.3578821833868,74.92870378810176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,201.39892050361397,2215.3881255397537,201.39892050361397,0.9818163948696743,0.24265818287159346,0.798630989085585,0.003681224721917009,0.3805627439625251,0.8557645911303277,0.649198009908802,0.19192836480939213,0.2363228593215031,0.6330719058341893,0.8958566881185337,0.8349113490477498,0.1915919265772339,0.3771867019046454,0.30687923857330723,0.281396424357771,4.539956219171893,5.257264329695664,3.995967530541862,4.639122538776647,4.0652775745027006,3.753309347670268,7.288661303658795,13.793188079409418,17.64566374668444,13.318509434740225,13.862498123370258,13.862498123370258,20.60717073839902,9.253231860237525,21.611775001582387,48.33216698513954,96.77352754968304,110.09203698442327,65.43384204319395,110.16134702838411,75.16175254810065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1716.1452485547313,1716.1452485547313,156.01320441406648,0.007452465779509199,0.09741015911005602,0.37046345920890356,0.991666033699217,0.7758013206104925,0.026248693075272334,0.3944492602889038,0.24940099679371863,0.20201212649973999,0.8223456775467812,0.8510259114054508,0.4265832275280279,0.49165118515947615,0.10890095726999538,0.632499346718098,0.4056298158853622,3.4999826003494783,3.902982286969144,3.7055957373321817,3.870154105074609,2.3283942261155253,3.608185578222126,5.503572648816073,11.108560624650805,15.086917707598062,9.93697225041685,9.731359113434149,9.731359113434149,15.440544899232924,7.608578024301326,17.045140428988457,34.90326312610122,76.02110079820572,85.95807304862258,50.19579397068198,84.58087153740593,58.97596036921727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1651.2606122238217,1651.2606122238217,150.11460111125652,0.3099557242148877,0.28647718531693744,0.6444117163276709,0.45906769850375917,0.098203991033184,0.010390517729752635,0.4252732142750335,0.09719689336356441,0.29982664728239194,0.1501684694812273,0.8603972027973487,0.5114944263505472,0.5723117111618627,0.3184732956427454,0.4218659997625037,0.06043215899984122,3.6783218062196505,3.9731795157923355,3.2807248457692855,3.716093638252993,2.444641042471553,2.994247660452348,4.651208964733189,10.932226167781272,13.964245660266963,9.698545404033174,10.096142364483539,10.096142364483539,14.349754368766362,7.253904361561621,16.37111487070517,34.542039097733436,72.96738779356494,82.66593319759811,48.10868779755004,81.82984939430037,56.59627292285976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,212.5577923412571,2338.135715753828,212.5577923412571,0.9520192021871438,0.6103385190171299,0.7728089935998892,0.07725033974520157,0.06758297778334088,0.2076545927353144,0.9157085326848151,0.3854488391004961,0.2801432153617712,0.7390350263446872,0.8257727384906467,0.020987508225753904,0.3510002101461106,0.23595165821208275,0.8103615543536227,0.26695140505736115,5.890409994637215,5.06323773632052,4.381491777094302,5.691041567363195,4.276504490764257,3.7711532580771725,6.820364475987587,15.335139508052038,18.90692433885519,13.72123400417908,15.230152221721992,15.230152221721992,20.541598480166666,9.444729513414822,23.38279725689347,51.00190292361065,102.84134131910419,116.56257532328327,68.39990904492294,116.45758803695323,79.45854406221072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
