t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1.0,53.243642176623055,425.94913741298444,53.243642176623055,0.18477251021146013,0.6842632308541147,0.7291185139173871,0.4093054343853666,0.771942952377195,0.4438528074623901,0.5523221959782557,0.8511530350914575,0.4183274978975814,0.9684957839815552,0.8001365394876138,0.4487066864251268,0.27925660460523194,0.7859426089694029,5.361476938129482,3.566466007281652,4.203745683025377,2.68868821015202,5.893336604419359,9.459802611701011,17.509967759982516,6.255154217433672,21.71371344300789,6.255154217433672,15.714956829134684,45.478835420424076,23.765121977416186,6.255154217433672,23.765121977416186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,295.73872393911574,295.73872393911574,36.96734049238947,0.1563145888373404,0.5989009914636071,0.7774358842347184,0.1754093093016068,0.21668574225550463,0.7050132033144507,0.7838469573351646,0.7362312425457008,0.166419745559357,0.4317069218630948,0.3892227670173025,0.1365214697273447,0.5970819660020892,0.2860142492140525,3.488918430279173,2.4897037958174772,2.9866038781585145,1.6150706497658542,4.679463580524719,7.169167376342196,12.273156456387223,4.104774445583331,15.259760334545739,4.104774445583331,11.273941821925527,31.637691236516293,16.377930901970554,4.104774445583331,16.377930901970554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,49.199077146001194,393.59261716800955,49.199077146001194,0.2692352885606992,0.23597383725450283,0.942126264178544,0.9604792985340806,0.2875221606139109,0.32958184179968864,0.8436769198751342,0.1126375507120847,0.554380100714957,0.5671208743574485,0.9681839393836423,0.8019120804738269,0.21289143557594914,0.09943427627851131,3.8277917190349156,3.3443098863769816,2.2265280913417906,3.2134741958800013,5.045487825800782,8.389797712177764,15.43106362709268,6.557784082256983,17.65759171843447,6.557784082256983,14.947581794434747,39.64643942778413,21.988847709349663,6.557784082256983,21.988847709349663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,51.636985302574445,413.09588242059556,51.636985302574445,0.8987650512615739,0.7125003250192186,0.6465595131917948,0.9413747780319185,0.1544871227093758,0.7098315669734647,0.8101645517645489,0.020718696495473976,0.3676561659469998,0.017563041614446995,0.6593687181133339,0.554703827541383,0.23775295364748983,0.3922735390190102,3.821286831213867,4.274552775706892,2.688380166601519,2.591129380108213,5.232376277586859,9.506929053293751,15.919345264615831,6.865682155815105,18.60772543121735,6.865682155815105,16.372611209108857,41.39275285164828,22.785027420430936,6.865682155815105,22.785027420430936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,310.8557093837215,310.8557093837215,38.856963672965186,0.03210510190507376,0.07546165373460656,0.18460923292482212,0.7040876327659638,0.8961660366665869,0.7819901395894142,0.5012114786299279,0.4060484699629864,0.08121798212599596,0.37693404596557345,0.6255572019465067,0.13691264668540237,0.6543492392355864,0.2701535456342754,3.321450671725322,3.2669319173172378,1.3453120501273377,2.0811424471323496,3.341873047444218,6.608804964761456,12.011398083619127,5.348074364449587,13.356710133746464,5.348074364449587,11.956879329211043,30.71618258181518,17.359472448068715,5.348074364449587,17.359472448068715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,52.89707877636027,423.17663021088214,52.89707877636027,0.8658201084438532,0.8267700246227817,0.3627833315613206,0.5076527040606796,0.7213731995949592,0.7028126838798864,0.7223270233967284,0.4274980468265559,0.017388040797905235,0.09070685559757119,0.562140293797802,0.8633603899856883,0.2728693905385817,0.9208251781519815,4.0557938277351635,4.458198938325994,3.494403545204064,2.1819206743217308,5.860613053185743,10.318811991511737,16.556526493568633,6.640119612647725,20.050930038772695,6.640119612647725,16.95893160415946,43.247576144989054,23.196646106216356,6.640119612647725,23.196646106216356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,52.90561216124315,423.2448972899452,52.90561216124315,0.9115259103098593,0.23050904528221627,0.33371221917669014,0.2399616771031291,0.37826421014582956,0.4781528224189838,0.9662941656521429,0.5114749079319073,0.54490226951077,0.36242166212854565,0.4390153031337841,0.6807356420136601,0.5613938373935923,0.9788928414036766,3.785330528913013,4.497993896544392,3.3285365862328953,2.3061740731750886,5.776921908395419,10.27491580493981,16.366420407027913,6.80416796971948,19.694956993260806,6.80416796971948,17.079083774659292,42.8655453700082,23.170588376747393,6.80416796971948,23.170588376747393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,375.3743764603502,375.3743764603502,46.92179705754378,0.9767509824242062,0.07623363244274617,0.087942761521698,0.1591772665119754,0.39832414009472017,0.8826774479740233,0.1617868038392487,0.7341901116779691,0.38438961591255716,0.535466560976515,0.2204483246871528,0.7088950795319471,0.32961165884186816,0.6846521296994108,3.67723508988235,3.6477583864561414,3.095236178742545,2.670605970907018,4.454706987467585,8.102465373923726,14.450306434713095,6.318364357363159,17.54554261345564,6.318364357363159,14.420829731286886,38.314213405531895,20.768670792076254,6.318364357363159,20.768670792076254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,359.9650999659075,359.9650999659075,44.995637495738436,0.22878283355247486,0.006654184609344638,0.7455257975335878,0.058671078210640326,0.005327480080301927,0.759781626661868,0.49092501927624954,0.7893012798981383,0.46546266207499765,0.4014098017678963,0.013382394162703592,0.7916675227372912,0.9723715194588988,0.9852536389208665,3.4799166663064556,2.994204338777399,3.1569275362823084,2.4769926914526934,5.470562675965388,8.464767014742787,14.421676372501937,5.471197030230092,17.578603908784245,5.471197030230092,13.935964044972879,37.471477311516274,19.89287340273203,5.471197030230092,19.89287340273203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,53.336501322024844,426.69201057619875,53.336501322024844,0.06429250101364659,0.8473272244036606,0.39497071434594433,0.7098369779378655,0.5629718617771693,0.040819226511715545,0.5625164602153744,0.46684047727466027,0.9656412865969242,0.8029136905615591,0.3343436886953992,0.7736722581553352,0.4117862952385476,0.5709072806683625,4.7386298526501465,3.4769855947210577,3.1472518882678333,3.2928834397633997,5.6050638798149555,9.082049474536014,17.11356276694956,6.769869034484458,20.260814655217395,6.769869034484458,15.851918509020472,44.144246456651416,23.883431801434018,6.769869034484458,23.883431801434018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,371.21636093055747,371.21636093055747,46.402045116319684,0.5856227745291726,0.8225456599274702,0.185964889360423,0.13046543784643283,0.24592867075564795,0.8407654353891667,0.3857079342120643,0.9598029435584212,0.3917964073838309,0.34824932386877516,0.345289321119006,0.3005382071935677,0.8540802385978129,0.7533477327872997,4.592262261880403,3.3336343929036145,3.6555333240315626,2.0118148116817736,5.326325141881441,8.659959534785056,15.264036608347233,5.345449204585388,18.919569932378796,5.345449204585388,14.005408739370445,39.52905574531142,20.609485812932622,5.345449204585388,20.609485812932622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,47.76307170642206,382.1045736513765,47.76307170642206,0.3406885207887903,0.06042854594642666,0.8317670121401116,0.18130153325879894,0.37119439870693416,0.9510312166303381,0.7357784494337495,0.7504825806233161,0.0725665606719963,0.8330892078344447,0.07453119905294447,0.19430091717025033,0.7120181019462394,0.9194416253700315,3.842872469388296,3.5720023048606384,3.7358974927031205,2.2322894355658285,5.559296494512159,9.131298799372797,15.206460704326922,5.804291740426467,18.942358197030043,5.804291740426467,14.935590539799264,39.95311064178343,21.01075244475339,5.804291740426467,21.01075244475339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,51.02009921786005,408.1607937428804,51.02009921786005,0.5795760817349841,0.8272568167305087,0.3682593320986719,0.011611112575848015,0.5033842069364333,0.7275676133494553,0.15085147508078423,0.8914758389899281,0.3212994486661166,0.8015419356839775,0.8182300554336948,0.6995078107395654,0.5872445226040012,0.9410862665399153,5.340069087969445,3.235376204883537,4.409196271777985,2.561527921014963,5.858411192778185,9.093787397661721,16.995384406646128,5.7969041258985,21.404580678424114,5.7969041258985,14.890691523560221,44.19686921096874,22.792288532544628,5.7969041258985,22.792288532544628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,49.89928512606404,399.19428100851235,49.89928512606404,0.735742493892194,0.9206406736202468,0.6800617747063369,0.058514584045754825,0.59780091428174,0.31081081199066407,0.8458986440178823,0.3574002449456033,0.038104992400123106,0.9159519313575779,0.7877645336208715,0.7011838696442388,0.5342936877137402,0.8859285427486289,4.275116314729471,3.4728009833769873,4.495725661270588,2.024566189438359,6.635616446692204,10.108417430069192,16.408099934237022,5.497367172815347,20.903825595507605,5.497367172815347,15.605784602884539,42.80929270255997,21.905467107052367,5.497367172815347,21.905467107052367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,52.15473802444046,417.2379041955237,52.15473802444046,0.44312169839226057,0.8489805458593268,0.44925170618567967,0.09851563193398305,0.603030582922252,0.4449870519202035,0.4538123753057771,0.5125603221660974,0.8939199084491656,0.7443705739152939,0.4926297390337919,0.9548156794265699,0.2662088639611089,0.5793774009575834,4.6153411742354455,3.5167646498812255,3.5776622474762414,3.136608845645216,5.35101479810368,8.867779447984905,16.619729467865568,6.653373495526441,20.19739171534181,6.653373495526441,15.521152943511346,43.470494678733814,23.27310296339201,6.653373495526441,23.27310296339201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,49.76232275615345,398.0985820492276,49.76232275615345,0.03714593828503643,0.06365351487845516,0.7716224495807684,0.6681448112008637,0.8322283222112608,0.6241717156938839,0.3582644546124495,0.6995560811460302,0.9069921420659366,0.6202380978626972,0.438535026817812,0.18662638867105552,0.04882219502666263,0.48551122257928525,4.5068026122449645,3.912458606648716,2.6777273043322722,3.0061731554944364,3.9395851538433044,7.852043760492021,15.365019528231421,6.918631762143153,18.042746832563694,6.918631762143153,14.770675522635173,40.32639812293827,22.283651290374575,6.918631762143153,22.283651290374575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,313.4692622449272,313.4692622449272,39.1836577806159,0.9140123377783189,0.2621625598623971,0.9898528200826788,0.3673819355173351,0.49320735073070765,0.12504801603813376,0.9422127529744256,0.9419503489490411,0.12489865143916812,0.20928684804416586,0.5977238169580389,0.14282820883623326,0.8077921863162465,0.20810157839088295,2.8365537551991626,3.1748626228689725,3.5253664931074846,0.9694436598750361,5.785581576751726,8.9604441996207,12.766441614694898,4.144306282744009,16.29180810780238,4.144306282744009,13.104750482364707,33.20255600524129,16.910747897438906,4.144306282744009,16.910747897438906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,367.32696951355075,367.32696951355075,45.915871189193844,0.27211598043987617,0.31728944782012825,0.28438348603003616,0.49026139928575607,0.5680965330640784,0.2424078665874495,0.39936024862645136,0.139446193223976,0.8806523833402503,0.9638641895583849,0.3377717426470531,0.9158069735944309,0.4582320007624816,0.07527013073744815,3.4469633532004464,2.92816454208131,2.05236942780985,3.4929928123662717,4.31603005007897,7.24419459216028,14.184150757726998,6.4211573544475815,16.236520185536847,6.4211573544475815,13.665351946607862,36.84182829771143,20.60530811217458,6.4211573544475815,20.60530811217458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,51.11561491211803,408.92491929694427,51.11561491211803,0.8768151892965164,0.478554377544424,0.050904206881077885,0.8896526215027417,0.13899102265742214,0.10758870694612677,0.40521799213438836,0.13096493117984498,0.3009661181913593,0.7405562733803998,0.12459061549806638,0.9775416839143364,0.6877767739744528,0.7759862603029783,3.548859904545941,3.4952179110315327,3.0537812385852416,3.0163054039349637,6.01397031011116,9.509188221142693,16.0743535296236,6.511523314966496,19.128134768208838,6.511523314966496,16.02071153610919,41.714011612798934,22.585876844590096,6.511523314966496,22.585876844590096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,47.9014412942448,383.2115303539584,47.9014412942448,0.38567247044276964,0.9705255430305576,0.18066950875982146,0.8568578114301814,0.8039542426206271,0.10583277568744609,0.5305877175025813,0.3344578247947626,0.27798514935194574,0.5194579243323105,0.17357468125955355,0.2150231875262757,0.5229708583512691,0.8736486005140459,4.112340310400803,3.834538767549597,3.264431871874268,1.9751568483281594,5.389871446684575,9.224410214234172,15.311907372963136,5.809695615877756,18.576339244837403,5.809695615877756,15.03410583011193,39.69794223367829,21.12160298884089,5.809695615877756,21.12160298884089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,377.4970823757978,377.4970823757978,47.18713529697472,0.5393491935291037,0.914933143036769,0.9504055248946998,0.7962734557103216,0.7198990894201902,0.5928268349053862,0.23660292240901537,0.09137197070286318,0.3917705874568136,0.8083615649440765,0.06707472038114703,0.18174962998789934,0.5820541286883415,0.00925928137223575,3.671871558509613,3.2859813648030665,3.3136806784797477,2.7709820730044976,5.1103608152753255,8.396342180078392,14.839195811592504,6.056963437807564,18.15287649007225,6.056963437807564,14.453305617885956,39.049035739472316,20.896159249400068,6.056963437807564,20.896159249400068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,59.30238554280557,474.41908434244453,59.30238554280557,0.8084967212153017,0.8708526405165555,0.22812323976146365,0.9651313620648577,0.3466146425896113,0.1632428431344235,0.6330802459532071,0.617840664824477,0.620912226389752,0.5810186282625829,0.613262513647087,0.4268627646365154,0.9479994486846864,0.7964960811070114,5.228756959946747,4.333974122454165,3.9028279756873916,2.7571678244881315,6.875901797026658,11.209875919480822,19.1958007039157,7.091141946942296,23.09862867960309,7.091141946942296,18.301017866423116,49.38557133046109,26.286942650857995,7.091141946942296,26.286942650857995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,53.93973973629224,431.5179178903379,53.93973973629224,0.2537394745560899,0.7849365372367014,0.3314864270811353,0.40418924302409354,0.9290894678148387,0.8053516303708391,0.4998821530294034,0.9725743050381377,0.8449840904041787,0.44541164312257986,0.4624732287184574,0.26765422275717465,0.6920474325961233,0.42737742942178003,5.147298107336767,4.164613488621223,3.2155258164564238,2.7675908296788663,5.079298867863218,9.24391235648444,17.158801293500076,6.932204318300089,20.3743271099565,6.932204318300089,16.17611667478453,44.46533272175667,24.091005611800163,6.932204318300089,24.091005611800163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,268.726188328198,268.726188328198,33.59077354102475,0.2118280184222594,0.33236343931181,0.8578373241963152,0.27877881290551065,0.35145455598654296,0.9630375334783569,0.1691401603565662,0.059036299253700575,0.3039091777650643,0.5943777712839967,0.057173580048831774,0.06407288189535454,0.15601237841939053,0.17349409817469708,2.762170712221968,2.4516423570889976,2.2289369506427787,2.204176177328283,2.8969411842196005,5.348583541308598,10.31493043085885,4.65581853441728,12.543867381501627,4.65581853441728,10.004402075725878,27.514616346777757,14.97074896527613,4.65581853441728,14.97074896527613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,53.99316067133507,431.94528537068055,53.99316067133507,0.9579736468775659,0.4233988587762354,0.004275089731893056,0.7180959969753405,0.9538534165671437,0.36434705472017404,0.37705918317789333,0.15371518558517938,0.6275006221135148,0.5187562919309435,0.8502569507319303,0.6129574678328318,0.35556255347187204,0.6183681475954865,4.274439108428805,4.617198068027119,2.676487220497304,2.841657433572805,4.740162421955241,9.35736048998236,16.47345703198397,7.458855501599924,19.149944252481273,7.458855501599924,16.816215991582283,43.082256786065166,23.932312533583893,7.458855501599924,23.932312533583893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,316.3975806876506,316.3975806876506,39.549697585956324,0.07338261771923738,0.4606589458587631,0.7167922171284252,0.45196618617501116,0.7446182714854985,0.08906046674181778,0.9418719930048761,0.6134670108857709,0.9005863393389565,0.1954997783175565,0.007147370254260044,0.00253561163971483,0.2372215858375899,0.31675752834668625,3.0351436259188223,3.518243402812084,2.3765580982564396,1.6396483822130568,4.010153474913631,7.528396877725715,12.203188885857594,5.157891785025141,14.579746984114033,5.157891785025141,12.686288662750856,31.940827654996767,17.361080670882735,5.157891785025141,17.361080670882735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,47.60857162583623,380.8685730066898,47.60857162583623,0.3676073145661757,0.8079696596341625,0.8737602544231314,0.9640517622184128,0.7114089320460102,0.04145329032869538,0.8921219015011539,0.16213627424109356,0.2739131213427827,0.7916674103429728,0.4492699882862715,0.3078865898334391,0.742089113037576,0.08192654457038895,3.5723880509647805,3.33248286657362,3.085067457777925,2.378972174066303,5.991216824368506,9.323699690942126,15.275059915973209,5.7114550406399225,18.360127373751137,5.7114550406399225,15.035154731582049,39.34664233036427,20.98651495661313,5.7114550406399225,20.98651495661313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,344.8659419531417,344.8659419531417,43.108242744142714,0.5442086166777617,0.09639247431279985,0.2139061106782536,0.5534550595989024,0.8089880077946758,0.2786413933803148,0.516664284705248,0.9369014660028487,0.653934627082954,0.3174144005488253,0.1442341825058422,0.48187123588616154,0.11899604467434466,0.25023953052392445,3.231213133956412,3.606131519763781,2.3590625987444134,2.285316716497158,4.030049223609071,7.636180743372852,13.152710593826422,5.891448236260938,15.511773192570836,5.891448236260938,13.52762897963379,34.5559320226582,19.044158830087362,5.891448236260938,19.044158830087362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,52.398961536629585,419.1916922930367,52.398961536629585,0.9283246772915354,0.32209529343713295,0.5090996909895632,0.5289120149839959,0.5828214166756562,0.13136339205780623,0.17795501502325162,0.7378629998872288,0.7858833817061861,0.8378580143398398,0.44639203724641663,0.8630303344322038,0.5655867498468335,0.3545616401087244,4.14492877376733,3.489821537847156,3.689802316054025,3.147047137520032,5.825286430340309,9.315107968187466,16.60708387947483,6.636868675367188,20.296886195528852,6.636868675367188,15.951976643554653,43.54083875037087,23.243952554842018,6.636868675367188,23.243952554842018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
