t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0.0,6500.486039271334,6500.486039271334,541.7071699392778,0.9935029375598555,0.19398876250886854,0.7920585608673901,0.4781442383871509,0.9726159299294619,0.0909340539256901,0.05209666437701854,0.571807519912832,0.5208414271317101,0.564917306954948,0.7255442507544521,0.7066094458169762,0.6024570054587356,0.7286242476176314,0.23520064445386923,0.5593580521224396,0.2336535605265182,4.883532197527012,4.787367701901718,3.905554156670289,3.890029259967157,4.160675858350757,5.187381030634441,3.4859926268017345,22.027172503149657,20.62963293242438,7.376021886768891,16.46895707407362,16.46895707407362,11.53669774511965,26.814540205051372,22.027172503149657,78.0384821415362,126.88019484973724,78.0384821415362,121.3219794206612,75.44982795666903,94.50743921560982,104.85302234658757,78.0384821415362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5397.872479714621,5397.872479714621,449.82270664288507,0.14568716840969154,0.8385976697095019,0.0893932231358423,0.12425834853528206,0.544165595991055,0.784903071377926,0.8337638245895787,0.5214126181444265,0.3979376935105353,0.1401580995216276,0.5064873467833461,0.5652568680383359,0.03224163106950062,0.3091738647316945,0.8057173209852944,0.4507312005461007,0.5086000847532012,3.329701092689855,3.657261012981078,3.332180459134678,3.1840139242801637,2.4444450137736102,4.211913889207936,4.168343215679596,16.502254379086242,17.34089650207598,7.35235713995976,14.896451488302372,14.896451488302372,9.79680215373337,20.15951539206732,16.502254379086242,65.88876166315772,102.55053143431128,65.88876166315772,100.94472854352742,62.19366553617904,80.7852131514601,86.04827705522504,65.88876166315772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,548.6871761799387,6584.246114159264,548.6871761799387,0.6963318531239748,0.17266411941537507,0.35870570612095054,0.8585825480381887,0.4478555382916005,0.824700826124798,0.09341511308365125,0.06109528948821963,0.48268691668188946,0.58868114087788,0.24603996199042044,0.11890441260927143,0.0013940667731625611,0.6300162810262085,0.7388635671298824,0.9515539104111698,0.8775093617242513,4.8326375887792885,4.9570884440990515,3.0379067931336587,4.136305735655314,3.8396422534468435,4.443440987133953,5.208499642478155,20.289933358149057,20.665795411847924,9.344805378133469,16.82615315840108,16.82615315840108,13.184447631580312,25.24702180224811,20.289933358149057,80.31113493811185,125.84809009850902,80.31113493811185,122.38430989876105,75.92341800407743,97.13728809651293,105.55815674035995,80.31113493811185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,665.9447714763518,7991.337257716221,665.9447714763518,0.1335912085801937,0.20371744266037617,0.627293284243114,0.18964319243934769,0.5715266637530511,0.8821299067375432,0.38784077512485915,0.8975066273913049,0.9900119798524826,0.6358488868764723,0.015473467083371717,0.48926358132686754,0.7993310183114511,0.9092129979176876,0.16657599281817737,0.9915335756218104,0.790506752854574,5.068693343316344,6.008763547908343,4.678634849580309,4.93510213473615,4.335915707039434,5.848082229210826,5.69852579641058,24.866428263883066,25.496260716977297,10.63362793114673,21.160345009937863,21.160345009937863,14.969543638186165,30.875191811791403,24.866428263883066,97.12620556013113,152.86782563580562,97.12620556013113,149.1617423818604,92.50134117689274,118.28655057006898,128.0013973719225,97.12620556013113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,601.5996433434876,7219.195720121851,601.5996433434876,0.012290853100309529,0.9284999448484988,0.8863541628305792,0.9987688679758473,0.28260184277485256,0.6458101390122246,0.426986906092931,0.8447847966212708,0.33999783679019535,0.13116400833098396,0.3429383422946487,0.14048306233314778,0.7042252596628354,0.2506912753324908,0.11695016100560762,0.2668576179049269,0.7968375647039395,4.2416114732067625,4.672542455660776,4.6921736584389615,4.229320620106453,3.5957557489448444,5.4170437590223735,5.421277048490127,22.175905259719396,23.35557083500276,9.65059766859658,19.759815086057912,19.759815086057912,13.246353417541425,26.84844771538017,22.175905259719396,88.18824226691808,137.21259524201764,88.18824226691808,134.79650506835617,83.21018705398227,107.948057352976,115.03668998229826,88.18824226691808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4736.008016142623,4736.008016142623,394.6673346785519,0.9705220423527406,0.10934603532052245,0.18935576326881132,0.053212827104052174,0.38504658512242573,0.8102227373587608,0.846181698730234,0.3094476096509221,0.3412072154571092,0.3399850169530001,0.6838935635811559,0.6326232131715478,0.13016728740983508,0.20518590873947196,0.6697179406697666,0.5741247396037589,0.07749260442022388,3.6291212475297008,4.299460542265861,2.876218780065871,2.6585992051769605,2.342832358635759,3.651940378409038,3.3411286382164733,15.158711969817329,14.870719360504102,5.999727843393433,12.527887001868342,12.527887001868342,8.342560202029192,19.45817251208319,15.158711969817329,56.89960637761239,91.51649085951291,56.89960637761239,88.88566589156393,55.19933907648483,69.42749337948074,76.3577788896956,56.89960637761239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,590.9048082800136,7090.857699360164,590.9048082800136,0.8786294609768549,0.5395965558094026,0.33353080943978053,0.7979529433936389,0.8613179804052452,0.266773620382328,0.5813360923162493,0.8217144403600706,0.4327757590870811,0.6202239450033857,0.3724339847038485,0.02248844819015039,0.1471829202318503,0.8346861331249683,0.6785714093181917,0.5700473271171137,0.04463376055501622,5.588779026268475,5.517446586198085,3.4249108555852663,4.71014956529162,3.821379148992901,5.904297990355539,4.186870813103996,23.4495165864938,22.047608373329318,8.897020378395617,18.22622922433642,18.22622922433642,12.718399527388517,28.966963172691884,23.4495165864938,85.33877408994367,137.75525384912936,85.33877408994367,132.53196648697198,81.95920029774615,103.56500331428009,114.30573726263556,85.33877408994367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,637.5876993971447,7651.052392765736,637.5876993971447,0.8573103338924587,0.9701540872584342,0.25648797084285013,0.3246858138123694,0.3074717984526213,0.12527663167109782,0.8849429222448664,0.031689024441718394,0.5664407146035924,0.35598170105048954,0.45118438689226714,0.42202134077481857,0.5171439086623065,0.7367259813059499,0.3460790342966765,0.9145888779269108,0.9620016211562447,5.867318402937921,4.698148270741814,4.856465636126148,5.010008069045463,3.232898118597327,5.492881480379448,5.360560340566855,24.459571707086308,23.952813644715242,10.370568409612318,20.719915526117916,20.719915526117916,13.603466528209644,29.15771997782812,24.459571707086308,93.10633581574143,146.72362750065585,93.10633581574143,142.98397131968747,87.43391567687092,113.82625134185935,122.26405579356955,93.10633581574143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6453.5052610280745,6453.5052610280745,537.7921050856729,0.7945465389187725,0.9915032943306309,0.8377811623876829,0.1537904151542312,0.8259105534040858,0.47732337335780184,0.14898270672610414,0.6787401892728248,0.24187349943071723,0.8566175894562865,0.1397232769369834,0.5788512141317366,0.8550477697387032,0.6789798097087829,0.2076479746844596,0.08453385991996187,0.6978181059061351,4.7886088760331695,4.0965515548768785,3.892363921819768,3.9940623371143977,3.206585234719842,4.812525803324206,4.490224006669552,20.694146173011383,20.395761303647767,8.48428634378395,17.18917606892792,17.18917606892792,11.690871578503792,24.79069772788826,20.694146173011383,78.45424146787481,123.93908536877444,78.45424146787481,120.43411526469099,74.06650667896774,95.64341753680273,103.24493919576307,78.45424146787481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5741.064444530735,5741.064444530735,478.4220370442279,0.40746037510802213,0.4077265810514682,0.18431545619653367,0.10137625944128903,0.5285295559146544,0.6630684831888863,0.8939986334286502,0.5651998411233315,0.37813951836889736,0.45129666229922405,0.8392927825615103,0.6624712999715359,0.07135028301937985,0.4354142698225596,0.4495229410620397,0.6223072299007593,0.4992108613456385,3.8820349856174037,4.251280066578929,3.321685261378513,3.4745746105093813,2.3355412439035534,4.879067234194222,4.201439685221347,17.892903335603073,18.212308035207016,7.676014295730728,15.876766791303464,15.876766791303464,10.011555539634282,22.144183402182,17.892903335603073,69.66954799747857,109.70663473526366,69.66954799747857,107.69049819096404,66.24481376832676,85.54631478878204,91.81373139966055,69.66954799747857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
