t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.0,727.5404349670378,727.5404349670378,80.83782610744863,0.8205027255518517,0.6543652350368026,0.017036801368043086,0.29515492057843795,0.36773978769370796,0.12166977624348341,0.11649281302526437,0.34948718477713314,0.42064666485238933,0.9318922073688919,0.7817269603264254,0.6572069322979568,0.382316274196307,0.8954957748600053,0.8307016240841972,0.2954124526395535,0.7027573098588714,0.3353730845969447,0.12996023227939912,5.140530578484852,4.682621278294797,6.268663719499203,16.091815576278854,5.140530578484852,9.82315185677965,11.409194297984055,11.409194297984055,25.914967433058504,37.32416173104256,42.46469230952741,44.05073475073182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,734.8931106217531,734.8931106217531,81.65479006908367,0.1466668284774827,0.31901395290445433,0.4987291466157493,0.3798630953667014,0.29789598006114937,0.29619736318722323,0.22403026286684347,0.00867674822535458,0.8569432264714255,0.017663210438737864,0.7253406527140537,0.5952995304338273,0.5251704641597517,0.3850613882288677,0.8633863426334043,0.9515999295649032,0.04633709336032854,0.8856853046681716,0.5413847238325442,6.447043954535379,4.493518128636163,4.511531413138322,15.452093496309864,6.447043954535379,10.940562083171542,10.958575367673701,10.958575367673701,26.392655579481406,37.35123094715511,43.79827490169049,43.816288186192644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,790.3722867632007,790.3722867632007,87.81914297368897,0.5941340893566163,0.023053310393715276,0.8109846550140384,0.8351338925572283,0.44700257989656256,0.6395512185991387,0.3564839252537141,0.3130610723297962,0.8800495598268138,0.9735817007603642,0.4590938223057124,0.05568724348416065,0.3059843784532865,0.8915976186196938,0.6965075969627902,0.5358403744324053,0.30933200887946477,0.2274484907841413,0.5630684191913845,6.452386283641668,5.5295413715312005,5.022244724659355,17.004172379832223,6.452386283641668,11.981927655172868,11.474631008301024,11.474631008301024,28.98610003500509,40.46073104330611,46.913117326947784,46.40582068007594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,128.84758353114245,1159.628251780282,128.84758353114245,0.9700030848637045,0.20785830559908203,0.9862110693689947,0.6614584731858628,0.499858333172684,0.6894637671521567,0.6953237984392778,0.5196789689437732,0.9443048188534583,0.9539281357606159,0.243092152138772,0.4191444565887491,0.6500796297642976,0.9936225026388924,0.3705658434483543,0.8069658792812838,0.82749930174476,0.9220154821562254,0.9824563704180665,8.911294132202748,8.416586445618085,8.001353392320352,25.32923397014119,8.911294132202748,17.327880577820835,16.912647524523102,16.912647524523102,42.657114547962024,59.569762072485126,68.48105620468787,68.06582315139013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,784.536293964602,784.536293964602,87.17069932940022,0.8112923917212099,0.3996595368878375,0.6554841617090482,0.8086821332367521,0.5570303592942687,0.23587753970565783,0.1011662121078829,0.44797718100210726,0.4870607999871581,0.7981810589369598,0.22112189711942887,0.6563369555737785,0.7298500747298355,0.9196301515447621,0.84826288572362,0.10756306857670528,0.18309642351118893,0.3961882944848396,0.5094197740958136,6.280524332987111,5.274691656569848,5.372403709308697,16.927619698865655,6.280524332987111,11.55521598955696,11.652928042295809,11.652928042295809,28.482835688422615,40.13576373071842,46.41628806370554,46.51400011644439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,113.20816109020981,1018.8734498118883,113.20816109020981,0.9424996945309898,0.3188173644833052,0.5572288343383519,0.5964912330450621,0.04583276054975427,0.3905192385035293,0.9680681378536032,0.3343566304649346,0.5190973763362766,0.41018011229570683,0.2511202433679154,0.8338486776495504,0.38020978194555366,0.7489028414530589,0.9928386038629172,0.75822842963192,0.764341038023508,0.8401459637716644,0.7361243609974165,8.164390120160284,6.5433150515659575,7.231901550988406,21.93960672271465,8.164390120160284,14.707705171726243,15.39629167114869,15.39629167114869,36.64731189444089,52.04360356558958,60.20799368574987,60.89658018517231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,787.2106303963677,787.2106303963677,87.46784782181864,0.6059114708737258,0.5940565861504151,0.40981570267695566,0.8581162366030403,0.43543452049888287,0.3534020806524273,0.5688045902429744,0.7824988108674128,0.7172743922536298,0.8574637032508673,0.004883746474775741,0.21667533514660997,0.839416346043132,0.16375503710413386,0.6477621375208008,0.86888621050939,0.11517708964962248,0.06660739532288673,0.22242088599914833,5.802854749453416,6.562284455790199,5.090079735485531,17.455218940729146,5.802854749453416,12.365139205243615,10.892934484938948,10.892934484938948,29.82035814597276,40.71329263091171,46.516147380365126,45.04394266006046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,766.00152591795,766.00152591795,85.11128065755,0.035528082686281826,0.12998695315792852,0.26342122579476623,0.06870261094015939,0.63653674192109,0.8714486449147316,0.22332609505123324,0.46535111253689243,0.5557278372394608,0.13451528230003196,0.5863670840433934,0.6319221966323829,0.45133274408211055,0.6752622297233928,0.12363270238511637,0.24806893622737725,0.7922956769679963,0.4012392805335938,0.9492032250839638,6.383970436205801,5.372007303717109,4.645208720784686,16.401186460707596,6.383970436205801,11.75597773992291,11.029179156990487,11.029179156990487,28.157164200630504,39.18634335762099,45.57031379382679,44.843515210894374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,708.72687222156,708.72687222156,78.74743024684,0.20944293127560076,0.3011007896179242,0.41537680712367686,0.4325952904597161,0.6206926935904611,0.9924606628134107,0.9688859256146886,0.5345555205166669,0.5115899370450498,0.1893711446129216,0.09256220570209595,0.285288205011074,0.24020868311903554,0.002224363404511487,0.4238661343947582,0.8659835800428505,0.23038678821433223,0.3953041871948223,0.08232931398602827,5.605409661195355,5.853874579782858,4.0142135347086,15.473497775686813,5.605409661195355,11.459284240978214,9.619623195903955,9.619623195903955,26.932782016665026,36.552405212568985,42.15781487376434,40.31815382869008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,549.6033979029842,549.6033979029842,61.067044211442685,0.18958796003221878,0.019437005289459908,0.3717745166960186,0.8076873074582208,0.26171121296304867,0.5803580109586713,0.03875154749004617,0.37323391124875116,0.32960546447187034,0.035602426272304144,0.23636002317774196,0.905899267812269,0.5819679012363773,0.4314186651063998,0.34524529417944183,0.06950139637881136,0.27827703513132473,0.005082370492587529,0.17886339188334077,5.033106042236661,3.2304735168029435,3.145682504378832,11.409262063418439,5.033106042236661,8.263579559039606,8.178788546615493,8.178788546615493,19.672841622458044,27.851630169073538,32.8847362113102,32.799945198886086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
