t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
1.0,119.79618953228662,1197.9618953228662,119.79618953228662,0.9959781622101097,0.7040613589445157,0.2611556289602669,0.48005607101169234,0.23013697613008322,0.8785401434563781,0.5629280516537832,0.5605177917200448,0.8467674478086794,0.7316624980216324,0.4029212957426218,0.027351106030303773,0.10127667893380088,0.4084642590900551,0.7178423563940668,0.4056575844206457,0.20756640245581082,0.7208219332093975,0.3866397535629281,6.890176063671996,5.5052610423622435,6.518996065047584,5.187949751907646,4.653837284668817,18.597121880627224,18.063009413388396,4.653837284668817,12.024257107409827,5.5052610423622435,36.66013129401562,46.81922962104668,40.246364847829284,36.126640030399294,34.74110380546704,36.126640030399294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,141.75891124827135,1417.5891124827135,141.75891124827135,0.9024409153814335,0.08610080133084275,0.8213869801056063,0.4370687245422551,0.9913562884401215,0.5173743876368374,0.4182666895019742,0.692708185089754,0.6145898664686383,0.828303885005121,0.74497263299327,0.7720539289367562,0.8160136954609525,0.3455940152007274,0.11781268867432615,0.40018599716599845,0.516754373435486,0.9660096449623,0.7150496434615855,8.600387324216465,6.277495022540922,8.213849521723455,5.732786507871221,4.647321824560759,22.54702335381114,21.46155867050068,4.647321824560759,14.491344544264377,6.277495022540922,44.00858202431182,54.9333988714135,46.87772006186674,43.31586292061644,40.600225039325814,43.31586292061644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,997.1052578792287,997.1052578792287,99.71052578792288,0.4545380853614778,0.3956349771527893,0.9278808943618166,0.16011396610266682,0.0684369924758369,0.3649600577877524,0.9929220073853355,0.45024200434008566,0.8262166954779209,0.07043666095647194,0.3440990751747537,0.7222201513926152,0.016103613923667548,0.10939508702300837,0.9362196090818982,0.053672933955397295,0.08893076685038115,0.6434192994417353,0.8687077121666092,6.185753825412578,5.1627078182677915,5.106730591203074,4.22967014299347,3.089150981014016,15.522154559609122,14.381635397629669,3.089150981014016,10.269438409470865,5.1627078182677915,29.903789957238793,38.1556487565206,32.90293260638234,30.954300787347776,27.74022478811455,30.954300787347776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,118.38858810359345,1183.8858810359345,118.38858810359345,0.675987595574107,0.6632564061700825,0.633688599170281,0.7684341356273803,0.7568598024633573,0.14873334586079412,0.949959377027359,0.8076429036130203,0.047087994724887894,0.6045554927094164,0.258072207313394,0.6635900665521225,0.14020862222199493,0.7085503849257122,0.7061915580312119,0.7991155128853694,0.2093039238511032,0.6627232046514331,0.3983048374517345,7.074576069553198,5.154759811897781,6.278934982533309,6.117060150870159,4.561242723790551,19.470571202956666,17.91475377587706,4.561242723790551,11.43369479443109,5.154759811897781,37.38532497883372,47.101327514522055,39.06445110599648,36.05902580928554,33.9096912940987,36.05902580928554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1011.0713364274379,1011.0713364274379,101.10713364274379,0.28982356613748494,0.5162788241634036,0.9478173198873674,0.4132027292623015,0.6419069912327067,0.8374342152750942,0.5990828750806112,0.20816322218054328,0.02260982173768833,0.7504539343966393,0.022165973456090504,0.11423947208576657,0.6688752173969154,0.5447051276443826,0.6581316697066628,0.7623086811123178,0.5741862390653211,0.031330366774494744,0.3173062019064157,6.360751208580261,4.0059943006374485,4.97373554137111,6.3270030617370185,4.372381941677785,17.66148981168839,15.706868691629156,4.372381941677785,8.97972984200856,4.0059943006374485,33.368358503317545,41.74673474563278,33.06497477595295,30.647213954334397,29.0589804753155,30.647213954334397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,953.745199974634,953.745199974634,95.37451999746341,0.6815203009819134,0.48382904720924835,0.6164037743530634,0.4125329076255483,0.06971118310785052,0.2529482404594561,0.27342447080813936,0.31312578044623274,0.34648950288159286,0.37041660829578504,0.5252436896363823,0.46184157162344,0.6292791151823448,0.7520862904055607,0.39568413352215426,0.5978057870559965,0.5593158135476453,0.23024555975024785,0.3033743189563395,5.298289702161033,3.645822936779186,5.367889536657303,5.84324698196637,3.8346014309831187,16.509426220784707,14.500780669801456,3.8346014309831187,9.01371247343649,3.645822936779186,31.01020689058616,38.490631258348465,30.99491751100025,29.168961631000382,27.349094574221063,29.168961631000382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,120.6359473173206,1206.359473173206,120.6359473173206,0.18874226434944885,0.7714077042665705,0.9490929194928395,0.629248104378907,0.6351683529053476,0.02729314940636296,0.05991738990741302,0.004137655173526267,0.8671820948293236,0.8299623085165688,0.7124201446118781,0.19889660302202317,0.15104706029719872,0.9464731862145894,0.9276659346075973,0.42062472993914746,0.6468672644025917,0.9909622469285869,0.7778327397062812,8.089538712485027,4.741297080831473,6.465429485051204,5.857358920377277,4.624238383164455,20.412327117913506,19.179206580700686,4.624238383164455,11.206726565882677,4.741297080831473,39.59153369861419,48.95706916261012,39.75146861057929,36.360350764627654,35.010171529747815,36.360350764627654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,128.02124112650267,1280.2124112650267,128.02124112650267,0.6850746371863861,0.563497303251319,0.26564056917133916,0.6108725385947865,0.30569180532883133,0.9691238583584167,0.4015221967601488,0.2483549518958893,0.41645393570960687,0.42987632896658245,0.3805172353273545,0.873984364883338,0.4163322502578374,0.24707396590492614,0.9635656293883016,0.7374579496925859,0.0980038695712766,0.9213907400029083,0.8223603921893217,8.09949661904368,5.573939169633513,6.63675097936047,6.430626936260513,4.8510614658290185,21.166874534664665,19.58730906423317,4.8510614658290185,12.210690148993983,5.573939169633513,40.75418359889784,51.17918423436037,42.22299984868969,38.95150385329216,36.64906067905618,38.95150385329216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,165.76308254514908,1657.6308254514909,165.76308254514908,0.9168287693188931,0.4140577525447662,0.9814775189763233,0.6605505853757115,0.42450100679989755,0.9007301328285825,0.5455757973532868,0.5342514039211014,0.530723422979217,0.6698457585339084,0.7868691439801083,0.8343002613152303,0.6994669674568009,0.08726393683118217,0.840133623374165,0.7251817024069138,0.8516559145929995,0.9916347615242438,0.06627224447717195,9.39383570250326,7.031667008205397,9.384049375753234,7.91164716502157,6.4421171375684345,26.689532243278066,25.22000221582493,6.4421171375684345,16.41571638395863,7.031667008205397,51.909534459103,65.38331860487683,55.10950274555739,50.136915635442094,48.077835737352,50.136915635442094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,112.04946520159982,1120.494652015998,112.04946520159982,0.5488108986556947,0.6585792060624103,0.28904501939387206,0.6212438122796861,0.7474761090246197,0.1813577135557597,0.2876264835905056,0.7017891527503289,0.6811630169113158,0.8529232872803485,0.3579569818543974,0.6855957775021748,0.4326981729608388,0.6402402848756291,0.7133859082723697,0.6863689514705351,0.02891544024075654,0.5499574397948747,0.7897615845441682,7.376004958926175,4.697723448964232,6.185127491689744,5.486241185269726,3.5642784814535893,19.047373635885645,17.125410932069506,3.5642784814535893,10.882850940653976,4.697723448964232,36.17278456795515,44.43478649837297,36.270263803141304,34.627948025503855,31.57254035417707,34.627948025503855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,834.9590874375189,834.9590874375189,83.49590874375188,0.6209892852088114,0.3071985883758416,0.7175341487079028,0.23366245935807262,0.1828685371798615,0.24405719394608005,0.08286857059087949,0.4591116678307855,0.5053768162616633,0.13468173898303315,0.3925589854929453,0.3029000025837898,0.8052050020604231,0.9949351286922055,0.24764492754083423,0.27426782344906053,0.167287415521724,0.6220113933583545,0.26866247432996626,4.521944216429154,3.464081608998587,4.674438930702222,4.915681975444745,3.187008307925847,14.112065122576121,12.383391455057223,3.187008307925847,8.13852053970081,3.464081608998587,26.495456577633345,33.14654649455778,27.173001911682466,25.71466727127552,23.70892030268388,25.71466727127552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,131.7105936404679,1317.105936404679,131.7105936404679,0.6247054547721079,0.1573029658220526,0.2197419039268913,0.538090715111481,0.5200287215904555,0.7585175343007149,0.6964179027053172,0.20928072817658083,0.9525897422759939,0.7066880792521958,0.2037830582670469,0.9881579565448569,0.35270512171653423,0.4469465023000423,0.7606834995107352,0.6862318055661418,0.013573419963530897,0.9914152083564913,0.7750166061038678,8.535440647275465,6.47632449724605,6.892775606514033,5.546656879535089,3.9895790078194118,20.974873133324586,19.41779526160891,3.9895790078194118,13.369100103760083,6.47632449724605,40.392668394933494,50.85857189999896,43.252798870434454,40.820297734330715,36.77647437318841,40.820297734330715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,134.43808432681845,1344.3808432681844,134.43808432681845,0.5911786112673497,0.6938358454821155,0.736849628207145,0.5948812527060492,0.27406623363778704,0.776092653096877,0.26574521547703245,0.8443092086539093,0.23075284505478844,0.7930996555575136,0.737069167398573,0.5294517861559157,0.4179518740580247,0.3155762426461296,0.0697170317431357,0.7757937456272399,0.6456644685489414,0.811859247740735,0.3018688019608373,7.131275961304316,5.329910895263406,8.067002270015037,6.146993139538925,5.6261554526764535,21.345271370858278,20.824433683995807,5.6261554526764535,13.396913165278441,5.329910895263406,42.169705054854084,53.12577140279394,45.1774131972141,40.07209543140012,39.8475023019507,40.07209543140012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,118.73415754919202,1187.3415754919201,118.73415754919202,0.8588289805995715,0.742781116722489,0.3077542202680781,0.07467182296694463,0.6946083965064617,0.4883784964222656,0.8720088951187283,0.5174580287402759,0.16308573349242783,0.947363435592818,0.7118683358228278,0.935936186915034,0.4614977432000714,0.07624248277540568,0.14911173311810522,0.6511751233820644,0.8139582687482467,0.3776625636230321,0.38033562984195146,6.842870591477,5.025690334998899,6.848141196573586,5.560336175118275,4.315210592732692,19.25134796316886,18.006222380783278,4.315210592732692,11.873831531572485,5.025690334998899,37.25757034395214,46.59847127168373,39.22095484008735,36.150869829740245,34.19526450508845,36.150869829740245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
