t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0.0,1115.1304419305125,1115.1304419305125,111.51304419305124,0.049048539920135914,0.41387665676936836,0.8384632696710036,0.013538787068803182,0.7979354054192216,0.31508539685889503,0.365560295742965,0.6338767462481012,0.8934842915623725,0.9462088580553859,0.4587956690268864,0.737791957066432,0.4472620372382292,0.2382327175847031,0.7005429564502296,0.03256099358898501,0.4340433405465407,0.5111653656904813,6.0723878768201995,4.138744911268061,6.058134647100937,5.093762544486533,5.470127403997567,7.668892385501355,7.184800353216315,5.291835032082713,9.430579943350775,9.430579943350775,22.959534488356887,17.395933141304575,5.470127403997567,49.78604757301223,49.78604757301223,41.72722043200369,32.39011443170766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,916.9645809597423,916.9645809597423,91.69645809597424,0.6704423468596901,0.031001756329409158,0.5026873895992184,0.5447777393714401,0.17714071579004653,0.6907727134973082,0.4020778535409836,0.3872468642169994,0.1499051376873728,0.5373457845508686,0.1552992550063632,0.5203638809583082,0.41658326665457124,0.40289568287804856,0.013582864990950405,0.43632408138227075,0.34605651684585437,0.3261732823668788,4.4349404903086365,4.560982826253481,4.456677410585662,3.978731951943943,3.4419455448006735,5.452479246571263,4.5708643975275836,4.041939572817173,8.602922399070653,8.602922399070653,18.44887143535435,13.566787714089699,3.4419455448006735,40.6185815485147,40.6185815485147,34.21457805703168,27.051793834425002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,118.85763112513105,1188.5763112513105,118.85763112513105,0.8636702046036382,0.1514123613237952,0.054665220359578104,0.4089775215460397,0.5441012924587,0.8645703309947811,0.31037054910212314,0.11081005557233603,0.4878078242592051,0.8494008115662499,0.8817851624365332,0.5798888516397843,0.647774499356288,0.7979967161214708,0.6746672119983901,0.325633357651679,0.19802603568993837,0.08786682900497578,5.746104826001622,5.229878361031218,6.729524088645043,5.102834240901503,4.635241105412683,8.231770429562154,6.606566242397242,5.189041733700351,10.418920094731568,10.418920094731568,25.294007120139916,17.58254942943008,4.635241105412683,53.295476644301566,53.295476644301566,43.0556307243059,35.712927214871485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,985.4575880103116,985.4575880103116,98.54575880103116,0.53528199971819,0.08691962002362341,0.4859833831355571,0.714190803448776,0.8650027821475416,0.16234787171518517,0.3517170234211685,0.8719106652373836,0.16085765060352764,0.2473468785629368,0.20668844117289897,0.15468987921567767,0.7997224002688547,0.06948923201384427,0.8106926840006565,0.5355796225197379,0.7454345885035756,0.41041513629922566,5.161328509701423,4.652326707715992,4.2013118511854115,4.480109870975457,4.546318895225215,6.217754057022976,5.845540315041075,3.9795664479738675,8.631893155689859,8.631893155689859,19.551502486899835,15.65919553245849,4.546318895225215,43.842591175048184,43.842591175048184,37.46930073906342,28.183395642589694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1098.295704547298,1098.295704547298,109.8295704547298,0.46301637679640206,0.7264248649667306,0.34861371741072,0.3866456312014983,0.49837956100777925,0.723581714413987,0.19123195630721868,0.261300353486393,0.15284849526692057,0.4856222368507619,0.5640811209466153,0.07411570586696081,0.059759311899921785,0.16101412364066536,0.8620639549991502,0.6550716980626774,0.5341818058045305,0.786924051392623,4.739076769450801,5.12596154947054,5.750635815026122,4.878320705857355,5.776105900391013,6.500006644241042,6.3382920819865,4.709098432882979,9.83505998235352,9.83505998235352,22.25492471459506,16.20333040090784,5.776105900391013,48.29331509785642,48.29331509785642,41.6495562660059,32.08998469694858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1145.7616099527424,1145.7616099527424,114.57616099527425,0.6146164166576376,0.292126059543405,0.36142329586638333,0.9024086876769211,0.3508387782766419,0.9582836873701372,0.7417285623782006,0.9610043986985264,0.9129579073638893,0.3040170378826891,0.11933648064916613,0.4740170044107741,0.9088797358546897,0.054294824236511885,0.5256365154784426,0.36873655560759,0.011908820701767464,0.6149009874506406,5.356451715911819,5.305180429927772,4.997354605768393,5.595182959039064,5.180609532966461,6.998801682277925,6.695069215188241,5.099768055386301,10.404948485314073,10.404948485314073,22.896519677013153,17.35670136102783,5.180609532966461,50.658169523355056,50.658169523355056,43.34720786462243,33.301468162327225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,133.84734646146714,1338.4734646146715,133.84734646146714,0.9111853709930585,0.6936068904815276,0.5814839461172285,0.42506004531934927,0.44372968795233325,0.8452631984876664,0.6385280266383588,0.7109530486415462,0.15540309329024482,0.7669733678705765,0.5099535522671209,0.17598802233099886,0.7916282695308301,0.08759376170986477,0.5671547460077887,0.18819495385190632,0.9929170832537114,0.2880384865220006,7.423682437926598,6.106976045191459,6.475717986661693,6.243881086362088,5.620562760630606,8.349603970783216,6.9594837184415805,5.8345410808904985,11.941517126081958,11.941517126081958,27.176179088998452,20.490142201559635,5.620562760630606,59.60783841664005,59.60783841664005,49.99373921435416,39.117696215080414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1020.4887620416497,1020.4887620416497,102.04887620416497,0.39752719603726394,0.15817081097622165,0.17354961343875774,0.2521787810434277,0.23039452781583902,0.3725597979780395,0.924032597197301,0.6649192005031153,0.14436239833118125,0.7035440731674205,0.3848713319330108,0.30068446025019113,0.7020249810592044,0.16835166288003922,0.5344911578196566,0.5992623350431532,0.8732110173743397,0.26164948636971475,4.961457010533404,4.754019430038392,4.8105858552292755,4.136787980229434,4.335398812647229,6.66703796130162,5.82761617846665,4.553279000593713,9.307298430632105,9.307298430632105,20.36843122679872,15.543092619038445,4.335398812647229,45.21882227646927,45.21882227646927,38.493088292949885,29.675729657430825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,135.94111288808358,1359.4111288808358,135.94111288808358,0.8001862522007834,0.552637285707149,0.7565740043357283,0.2281393048098782,0.5800622471957452,0.933951106031399,0.37742634693901833,0.45752863946568945,0.10118998401720147,0.17819820688495824,0.04036272636242233,0.6586036087690479,0.11605209003481975,0.3345032304025424,0.892378687371995,0.776287897576235,0.6785626683067075,0.5875950255393743,5.752718835294449,6.989250392450483,6.703435657966168,5.609604527974438,6.111571255116443,7.776976342135752,7.386186908589384,5.640565512029707,12.62981590448019,12.62981590448019,27.07926692052684,20.128156136334315,6.111571255116443,59.83723896134134,59.83723896134134,51.499359200411135,39.70908282500703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,131.79477460441052,1317.947746044105,131.79477460441052,0.6551505151793728,0.36100643608583904,0.34520613171867665,0.9702130516490025,0.5369576469701256,0.7364625422292238,0.9572750487664424,0.4575886429312317,0.0869186283408101,0.45296045545909447,0.725621182834786,0.6891272938350498,0.48595472156284125,0.06622138859975046,0.6444272698582622,0.6081954864526307,0.8306984524836556,0.4092461051326407,6.276734021289896,6.863983616857905,6.201995783077151,4.614224208756933,5.271592266667507,8.18218320037656,7.4833183348707335,5.184566537767929,12.048550154625834,12.048550154625834,25.86238680906855,20.624035973018536,5.271592266667507,58.53497293671292,58.53497293671292,49.99272854893771,37.91093696369438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
