t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.0,1459.5015853063624,1459.5015853063624,162.16684281181804,0.72734898351025,0.10913618316670826,0.6639415166655446,0.721617983861547,0.31810030612983375,0.6741237515143066,0.5799748750773849,0.16240577696242797,0.3153626067929395,0.49343076522820073,0.746024443139579,0.15540775537431306,0.6330411088830088,0.4476498338707686,0.7513781626220056,4.19980559238964,3.8593804620463987,3.946939091889833,4.555578184749482,4.561353546197961,3.905517004007332,20.467220335082686,21.081634789390815,12.620539600634,33.08775993571669,54.16939472510751,54.16939472510751,33.08775993571669,41.548855124473505,54.16939472510751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1107.5619890151177,1107.5619890151177,123.06244322390197,0.8361380310376733,0.07536241391519405,0.01362522763188434,0.010889621582051423,0.657135124958449,0.23984533531651375,0.7436045875638381,0.15125045377965662,0.14511969473442643,0.3447207163485031,0.2949799325542919,0.1620856968580484,0.32698399163260417,0.4372508060829552,0.6742655665965805,4.209196367159426,2.6424097824790973,3.4414254009811938,2.7887886282116594,3.093632381810584,2.5976612116824245,15.6794813905138,15.331688371343192,9.945238531449107,25.624719921962907,40.9564082933061,40.9564082933061,25.624719921962907,31.01116976185699,40.9564082933061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1541.223782765834,1541.223782765834,171.24708697398154,0.5825221292055293,0.03842791150196978,0.3576597708670667,0.17244094066226423,0.7779684296544395,0.9541854752157588,0.271058897401497,0.9640306855593614,0.8377391032338386,0.9727385365950835,0.710268892171543,0.7810513875573839,0.15032075625471508,0.5921726529452569,0.060516282822469236,5.0558082361364605,4.8568421671046025,4.181096402041144,3.3963871366077063,5.103734445218592,3.166965223064148,20.65709916495406,21.57973720813151,15.016384848459655,35.67348401341371,57.25322122154523,57.25322122154523,35.67348401341371,42.23683637308557,57.25322122154523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1385.028407541689,1385.028407541689,153.89204528240987,0.7521442597909255,0.6131763406709666,0.23587327088472942,0.4941597201419674,0.3173928459608021,0.24089442056474475,0.30202473471936675,0.13901413667951246,0.4229795303167627,0.23892245930019318,0.32213357348881166,0.9653431818368798,0.5810706556835125,0.4888710900595793,0.31056962062930327,4.89258639634761,3.7187463263618454,3.7103852326950175,4.230011073926498,3.502583570357821,3.124646974378116,19.676376003709088,19.46857434137189,12.113916293067277,31.790292296776364,51.258866638148255,51.258866638148255,31.790292296776364,39.14495034508098,51.258866638148255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,206.61607878029818,1859.5447090226837,206.61607878029818,0.8833959508041519,0.2894162078618534,0.473345709454443,0.0885521062914707,0.0761000277782411,0.3729724762979635,0.9581839016443463,0.6471524046430249,0.7307743976881556,0.7535788551380779,0.15057040973804725,0.4075419883458067,0.03865255491934949,0.9907994196141071,0.9472323803999547,5.969249233698991,5.817418885949656,4.299855080128008,4.94730312366941,5.5894596904570735,4.188728430675971,25.222554754122037,26.5121593644511,17.37612781010572,42.59868256422776,69.11084192867887,69.11084192867887,42.59868256422776,51.73471411857314,69.11084192867887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,208.61595651825544,1877.543608664299,208.61595651825544,0.0010566633949714577,0.30286726924060214,0.945047329585627,0.8742131711338368,0.9711141276640682,0.21471770577970617,0.25740626265617506,0.9177997692209301,0.6813525907503696,0.4010164331343874,0.9727513227018192,0.5506852886780117,0.8529701531118992,0.8558840986735966,0.5072298446090909,5.898366067999715,5.2329901591941095,5.649393688845031,5.547319850823227,5.502756885449424,4.183940683094106,26.512010449956193,26.365373646560585,16.63411311264325,43.14612356259944,69.51149720916003,69.51149720916003,43.14612356259944,52.87738409651678,69.51149720916003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,190.26996310168414,1712.4296679151573,190.26996310168414,0.6279413379409386,0.05663876172436022,0.07475356301540625,0.1775817433350908,0.29048986045269287,0.1298644435700157,0.9250481437917395,0.7961710867556478,0.02321892067848974,0.6174928533416634,0.9219733451068564,0.7691147619773061,0.586379927132108,0.6779506040296195,0.8794739883304857,5.632427392813389,4.332234273873071,5.073649551499298,4.764434346677779,5.456249371943993,4.042585431846681,23.845330996710217,24.227930817154913,15.420911038630454,39.26624203534067,63.49417285249558,63.49417285249558,39.26624203534067,48.07326181386513,63.49417285249558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1438.6206163446618,1438.6206163446618,159.84673514940687,0.39890133634346814,0.38336932847334293,0.2511469086007323,0.6779227953949761,0.2490150485260877,0.7092974714540806,0.3613602699007671,0.4237983445220592,0.14380645728493868,0.7815561827575448,0.13051914792471664,0.5898579362752351,0.722510915485348,0.05018573155724115,0.9114076080650534,4.234212976433541,3.8242300561334504,3.158663115019388,4.729317676510241,4.801121368618062,3.5957668413384583,19.54219066543508,21.184648919033755,12.859564401185054,32.40175506662013,53.58640398565389,53.58640398565389,32.40175506662013,40.726839584468834,53.58640398565389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1434.1884292701743,1434.1884292701743,159.35426991890824,0.5574427956210054,0.42528669327411917,0.23039882395302058,0.27651001125863717,0.0942469237822533,0.871160705019059,0.7876132580047877,0.7777363643428317,0.2376282860201313,0.598154536378714,0.11979884613377778,0.7270497056025941,0.4403001306596468,0.25608548268341946,0.11511174827427129,4.41850138826506,4.428071067174234,2.7778343811608814,3.8565103900892104,4.803610754918344,3.427719854196799,18.908637080886184,20.934413454643646,13.650183210357637,32.55882029124382,53.493233745887466,53.493233745887466,32.55882029124382,39.84305053552983,53.493233745887466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,182.0252709512677,1638.2274385614091,182.0252709512677,0.6949884229279786,0.7304280569683421,0.763894179325318,0.8771673467921027,0.11191465824795621,0.3339537063191851,0.894121248702838,0.4819375745901977,0.627109465390436,0.712206312469216,0.09105023415223923,0.5128995351526661,0.15608440435245508,0.23315098552956148,0.5795761362317223,5.022210488094153,5.157070888210266,3.2059066677598738,5.459528205524221,4.667824082673159,3.4736801956137455,22.31839644520226,23.780313860115548,14.84710545897758,37.16550190417984,60.94581576429539,60.94581576429539,37.16550190417984,46.09871030531781,60.94581576429539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
