t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0,4729.443321018429,4729.443321018429,429.94939281985717,0.33835570789505665,0.21418176194764005,0.3032699260189452,0.4818710591568851,0.6138700006326746,0.301115176702889,0.786244615825627,0.5123812465641618,0.8645443509312134,0.6271052303207724,0.2568661352771944,0.8502478514785281,0.005070623867090229,0.150106547587182,0.8435413764023912,0.8891503425715316,0.8608688420373467,0.1300486762345341,0.1471997307904498,0.9285847034282394,5.109194980186759,3.875334722156163,5.23334866868493,5.63995921769175,5.165191596993471,6.31549497284937,6.2443443204135844,22.902382942134647,22.226847186977025,17.793187961947886,31.942909261284274,71.96294441020919,94.86532735234384,94.86532735234384,77.07213939039595,77.07213939039595,94.86532735234384,45.129230129111676,45.129230129111676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,496.14937936584806,5457.6431730243285,496.14937936584806,0.599322278479438,0.328104199091216,0.6358233112894721,0.6603001280199696,0.2846777786955399,0.03702143813666725,0.25330969850634066,0.3684532559207143,0.3495404989769916,0.8996650954322117,0.19042790376818775,0.08496153176902332,0.6201723190481873,0.7867331035883033,0.2928714324167615,0.4687843791305264,0.9409278258301267,0.1321298929508321,0.9125337150594217,0.14783523051278546,6.659995971693064,4.193486276357326,6.454411568046851,6.665560031479838,4.871285385160277,5.968952889243115,7.338404780905977,26.42176520988901,27.118372352125732,19.761769238195946,35.486536871406614,82.3666784617283,108.7884436716173,108.7884436716173,89.02667443342136,89.02667443342136,108.7884436716173,53.54013756201474,53.54013756201474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5095.604756858262,5095.604756858262,463.2367960780238,0.7277583119110834,0.16573117588232167,0.1637490854781758,0.6411764663525832,0.2183474730602929,0.2830755874746107,0.019031526227875073,0.8547328207520689,0.8688280822164438,0.6661634685547588,0.7484001597935847,0.43367431879269946,0.5661380986497176,0.26763390751937155,0.20409160619569777,0.1703028163957636,0.7363574839687078,0.04421010441653628,0.6770835399038941,0.12084928164273878,6.211513977402081,4.409016401390998,5.531810878897643,6.703036619740864,4.376919078136611,5.528525005054015,7.14986129269365,24.42171115404739,25.596222768734236,18.21019717664531,33.207646633574996,77.01406657895454,101.43577773300193,101.43577773300193,83.22558055635662,83.22558055635662,101.43577773300193,50.01793392278162,50.01793392278162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,544.7767393613113,5992.544132974424,544.7767393613113,0.4446216177450688,0.18601911049823006,0.5259596880037163,0.9227784178615297,0.250614653749043,0.02093150855032233,0.7663423158481061,0.9558760483560167,0.08697855901910923,0.6344390126355002,0.7639809498834219,0.5227296334874154,0.9916655825366514,0.23326764020137525,0.9516091902019223,0.4382346806307138,0.790686914528531,0.32110313431587745,0.9089658574042937,0.9448469328435689,7.909821245482142,4.872954363109094,5.831744157640908,7.4377424860030485,6.5092363151491615,7.212641091546572,7.984633682557087,28.93884017722671,29.16394157168319,21.029018931744567,40.32103085548497,90.51399135891273,119.45283153613943,119.45283153613943,98.42381260439487,98.42381260439487,119.45283153613943,58.1027817489099,58.1027817489099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4778.775005311427,4778.775005311427,434.4340913919479,0.5372167504707052,0.0753230809295351,0.5340283765291353,0.14817009929721636,0.8030006297725106,0.7225916230155026,0.5858569318316205,0.022944541252075568,0.07293873839817366,0.16837342693833435,0.6904673845450664,0.5205002488697303,0.9858318420756286,0.09545871455842092,0.9282352060069996,0.8267898500275664,0.04166746182885195,0.8086612780346935,0.6458086369110602,0.7372661481905332,5.245855670915544,3.6642712704529448,5.662279765529786,4.909991590829723,6.746111068462576,5.85359038320043,6.1666115903743615,22.928337410020124,21.984738617649416,17.682481739104578,33.33871974893564,73.00594010568963,95.93427751570977,95.93427751570977,78.25179577660518,78.25179577660518,95.93427751570977,44.91307602766954,44.91307602766954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5298.200998655617,5298.200998655617,481.6546362414197,0.40809840230913397,0.4152163383355564,0.10966900375343169,0.9606206784513391,0.5513427307496542,0.16246370661793785,0.22289179528455272,0.27907593214710347,0.5241577961909935,0.8948179454535222,0.23798433174394662,0.16289262414045624,0.9914036182234688,0.34596349141942473,0.8279482126660309,0.7302284447060833,0.6900137503723449,0.7083458535110625,0.36764796314676007,0.8315031324892741,5.73073161371118,4.3813525347270685,6.0209091207131245,6.826765152452977,5.465463759165337,6.542958083227169,7.098897862824347,25.39349668047582,25.67730374970163,19.662765066764642,35.24031297436823,80.58038179083451,105.97387847131031,105.97387847131031,86.31111340454568,86.31111340454568,105.97387847131031,51.07080043017745,51.07080043017745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,553.9460088994824,6093.406097894306,553.9460088994824,0.7048766085322921,0.4650192576661526,0.6654394672724506,0.33364133441258415,0.06378111331678238,0.935775859917809,0.7560468184568413,0.1699172131499882,0.8234673979407025,0.6504848146559686,0.31427439978798455,0.7059397524495443,0.33955338161079307,0.9724915902098795,0.09756733786817573,0.6194515248857293,0.2695861683136781,0.8449401790536312,0.9387587712882962,0.1784882815652048,6.293908762805204,5.7419653745273145,7.0580837468662265,6.615660814736052,6.987279466921234,7.690608117515123,8.216876141926312,29.259476769112865,28.184529466333792,22.965568006307663,41.98872161056141,93.13881908320286,122.39829585231573,122.39829585231573,99.43272784600808,99.43272784600808,122.39829585231573,57.44400623544666,57.44400623544666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4198.9292961333995,4198.9292961333995,381.7208451030363,0.620024275562568,0.06883741469755034,0.24123147765681208,0.28080026574282146,0.8356688554018904,0.4924103719649885,0.20787976467581792,0.08933857255199262,0.18191566282510496,0.3222782186959151,0.02337600185421207,0.8056921220830581,0.695511037093675,0.8933865613621107,0.37530621385069685,0.4775552239211668,0.5403774631335292,0.05791940017288455,0.19015382785338664,0.2693583427488331,4.865513186395506,2.1722043915817455,4.962702116460342,4.997659064754628,4.576878339527199,4.927787742562071,5.731300914376428,20.487303959794346,20.557175281986908,15.62179077339884,27.236386690903288,63.41535274628904,83.90265670608338,83.90265670608338,68.28086593268455,68.28086593268455,83.90265670608338,41.044479241781254,41.044479241781254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,651.5074929171146,7166.582422088261,651.5074929171146,0.7731773826255267,0.7369437488803774,0.8404085989036053,0.46741386739338575,0.25484497391072947,0.4667528923263695,0.35094326324060654,0.19349003406139353,0.11424320655072151,0.5596533023894765,0.9475618209825705,0.9973063193897053,0.678090882908734,0.8047778579453567,0.6972691612386845,0.1892871050931476,0.8882192726840392,0.9872225988749458,0.5705492446612856,0.881759165142565,8.687447626670757,6.221302708026074,7.0513329072364135,8.235206067649864,7.980161677487322,9.56030742051823,9.542367558879839,34.84145551330524,33.516354160436876,26.15400788663448,49.04291989881863,108.71328194588999,143.55473745919522,143.55473745919522,117.40072957256075,117.40072957256075,143.55473745919522,68.35780967374211,68.35780967374211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5076.0635530959225,5076.0635530959225,461.46032300872025,0.007095440366129524,0.6955729683141104,0.02907174672542434,0.7199418001426663,0.19768971941999902,0.21510098852521686,0.30195872448995487,0.024623197213456405,0.637187676164531,0.9722771242947469,0.9836544744448495,0.34006802994527785,0.12995990747080488,0.6936293833190352,0.9435925691006881,0.5172467886658071,0.49038231505238805,0.5980003895430723,0.03068049329925926,0.24112059606580116,5.34060764954617,5.006454702873938,5.592453585696174,6.644042181914487,5.581066082237007,6.1199787761961275,6.888214917165128,23.941254928603602,24.46531833432196,18.60064727905743,34.528775713714545,77.59474132709394,101.53599625569754,101.53599625569754,82.93534897664011,82.93534897664011,101.53599625569754,48.40657326292556,48.40657326292556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
