t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,11.349003945528693,45.39601578211477,11.349003945528693,0.9241852590988906,0.15886352504456103,0.8972750701673426,0.9975401842103543,0.6099561688178946,0.6354024756625247,0.8616459249466673,0.1029073160010453,0.3923224571547944,0.2028943901765582,0.6376747165053974,4.358586988452451,5.234711387641534,3.042079272198766,3.9807430055400723,0.0,0.0,0.0,0.0
1.0,9.57380306956597,38.29521227826388,9.57380306956597,0.968283988803359,0.5702627585784997,0.6508115505947077,0.36259706846961637,0.5734212237111701,0.05845747511792665,0.5422120525540572,0.5782977791014839,0.43747753844862636,0.5260877697799349,0.5740278431359489,4.411040157491723,3.7250925218119884,3.0052786302397365,2.7454029308093046,0.0,0.0,0.0,0.0
0.0,28.418100474104442,28.418100474104442,7.1045251185261105,0.24977648411896347,0.6721778450354424,0.9523381418924725,0.11482228338246814,0.22313855457266274,0.15676735639932948,0.3717963579414332,0.05325465682093311,0.2151172618231283,0.7382445043274708,0.29959340348016117,2.8221637041430934,3.0718178638191262,2.3572699582010013,2.4849042440545643,0.0,0.0,0.0,0.0
0.0,28.648148785570875,28.648148785570875,7.162037196392719,0.2656103782054845,0.3616238166345611,0.6290176804158474,0.7739678438615426,0.0345139541680094,0.40462787670466316,0.5779906829621274,0.17553165051357145,0.3671377213054371,0.28556947749943573,0.3671583715026172,2.605221449450191,3.4399836084196806,1.9724733499392697,2.494855204152116,0.0,0.0,0.0,0.0
0.0,36.7036591710052,36.7036591710052,9.1759147927513,0.8467788440941928,0.26000759882272206,0.41761781826745414,0.4034665948517505,0.030704041232115786,0.6211467590774218,0.34141078256009993,0.4375082733232045,0.8861724908839266,0.1090584860763808,0.8116629786176415,4.311598804318678,3.621239951566791,2.57864746934056,2.3936566781227646,0.0,0.0,0.0,0.0
1.0,10.645369035802252,42.58147614320901,10.645369035802252,0.6496788333718262,0.620670179069319,0.5694140841805828,0.7231316440350916,0.6737543972279755,0.9946333038454319,0.7657753268947726,0.0545230716134838,0.015838024781905213,0.9305472598370124,0.2770576678572937,3.8555695619478176,4.950151708660066,3.1900527037940862,4.1685383569833885,0.0,0.0,0.0,0.0
1.0,10.184480271246663,40.73792108498665,10.184480271246663,0.5745522951084195,0.07882485302592612,0.6729290436731967,0.6748038727305005,0.39044732354748724,0.6970787572098402,0.2593547099216209,0.9436984766611594,0.047018059221282105,0.24283048317714917,0.9720808918817316,4.376629700329043,3.956543141362808,3.7550593459993413,3.6501703722199053,0.0,0.0,0.0,0.0
1.0,11.714115788929663,46.85646315571865,11.714115788929663,0.4330211821175757,0.6079034744583195,0.3838781829098581,0.4550681571992087,0.3429748451697765,0.9300734284728469,0.7962285509691867,0.796816759513621,0.845727946447692,0.8463956997312719,0.5073455631753143,4.847741382265005,5.107692374075156,3.568992253699736,3.4657358766582766,0.0,0.0,0.0,0.0
1.0,9.815531436209772,39.26212574483909,9.815531436209772,0.7537931325596234,0.5885876715136913,0.9196746613841555,0.5557407774734653,0.6588602060383844,0.12604642826799628,0.5335797758955142,0.47911324989200865,0.2371045493087902,0.8482624207491072,0.28114641615014957,4.044326315114799,4.160415235267562,3.053428633246386,3.389730910063258,0.0,0.0,0.0,0.0
0.0,37.813111761793536,37.813111761793536,9.453277940448384,0.5937654142542669,0.7602467114067577,0.11724051885627684,0.5073092968812761,0.9014263623746975,0.7622873491337869,0.43925734381071246,0.23403932580023723,0.22247958535642764,0.9422014062669425,0.1872658041258516,3.7787510713083026,4.0794676668059715,2.9625060716976077,3.417730737638832,0.0,0.0,0.0,0.0
0.0,25.47086190399687,25.47086190399687,6.367715475999217,0.6150987531357853,0.5783965699433459,0.38661326797664297,0.9890074925814301,0.17632748425744593,0.06378775452389651,0.6066154821663555,0.13681314171096637,0.20826553384971092,0.3174487235595903,0.25422659854341045,2.4195291039412044,3.0022923374584827,1.596164816955708,2.1874113214424162,0.0,0.0,0.0,0.0
1.0,10.79625109198075,43.185004367923,10.79625109198075,0.4146874333374372,0.6774826974165166,0.5758594892862887,0.9224382128653817,0.3879300149936805,0.3902466137417556,0.9564687348648605,0.5588014975652863,0.4770178084136918,0.21269425203095849,0.8486792748196312,4.330704829574287,4.771334401016249,3.4389995878231585,3.3378478577376964,0.0,0.0,0.0,0.0
0.0,35.161496104986384,35.161496104986384,8.790374026246596,0.5001703451770562,0.5663260702870762,0.9688446639893952,0.25370770807021203,0.374186141962239,0.28343486328005507,0.6391651961095138,0.35775332129696213,0.6284113714806087,0.04732237901688785,0.3186658882322647,3.9977926657056573,3.5137382121411767,2.8692109490479925,2.246161644551054,0.0,0.0,0.0,0.0
0.0,32.10805509087758,32.10805509087758,8.027013772719394,0.09039913880871853,0.6528927841243786,0.19218037877656458,0.38406268115278785,0.1040127944738598,0.7510443032641633,0.5247185344746795,0.12327668525805024,0.8238409175474843,0.1957609710260787,0.5804516684411759,3.3180986706943956,3.5560722491567938,2.4038586143381924,2.20751279713463,0.0,0.0,0.0,0.0
1.0,11.286052366088997,45.14420946435599,11.286052366088997,0.030292633956390036,0.6639163290646126,0.9710278866990741,0.0648850132599379,0.325809762397437,0.7645108941241835,0.748775403901735,0.9295363909132288,0.826140399379712,0.18853063474076548,0.5570986845786133,5.068332981113251,4.446778679081458,4.211899947777149,2.871862875800011,0.0,0.0,0.0,0.0
0.0,22.22983313524354,22.22983313524354,5.557458283810885,0.4719290515588337,0.17669532407688038,0.5648940633104422,0.2071805546786425,0.131260510781812,0.3210167359926357,0.34390514320050136,0.07575417579832788,0.3230668574108373,0.7811874931175461,0.0006160657713613071,2.0652327847011307,2.6731274242637784,1.2702368757314595,2.0061554236524395,0.0,0.0,0.0,0.0
