t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1.0,15.273060176167734,91.6383610570064,15.273060176167734,0.3337350654013136,0.3833319744311795,0.8019051085013255,0.35106420127387417,0.6665291796244459,0.3496392231852844,0.23696376045983725,0.31071881946328983,0.9844487452790065,0.004224329250912984,0.521685955377144,0.5578937443171726,0.6089905366355439,0.9248189648097876,0.20947215712120526,4.878648796602015,4.718265436081761,3.7597537200260778,5.02426311906191,2.8572844460490225,4.087272670151602,3.156482694819263,0.0,0.0,0.0,0.0,0.0,0.0
1.0,21.499814382063487,128.99888629238092,21.499814382063487,0.2948022135791044,0.989809513081354,0.6760209018433162,0.4011322942666793,0.45461993429523284,0.5626106867904384,0.5839177452937444,0.47456897085744054,0.7760677055699853,0.8044593477528321,0.4810782514705465,0.9603905636664111,0.8677206395608891,0.7543665842337532,0.9639172274148342,6.5727775440310054,6.59248432772088,5.410918917196212,6.893831252472832,4.10377036861703,6.489907031471555,4.665370969418115,0.0,0.0,0.0,0.0,0.0,0.0
0.0,75.95443764087216,75.95443764087216,12.659072940145359,0.14730235161125738,0.7872572020788232,0.010890405908757117,0.1786998251641293,0.005808930632816067,0.9147824351062613,0.5834937604364627,0.7968442762907387,0.5981822816699053,0.5453506138226129,0.17411352834173,0.01903341076283216,0.8336763773094038,0.004700588398270589,0.3026652449285644,3.8890951856331415,3.556202990275256,3.6790276349044233,3.5566981687287975,3.003765290197617,3.955376881556057,2.558608437600204,0.0,0.0,0.0,0.0,0.0,0.0
1.0,16.38219787299404,98.29318723796425,16.38219787299404,0.6274226701222252,0.915372528075043,0.7972747321245321,0.9536046148064734,0.521361968080869,0.5267480005132256,0.2626604214246415,0.9755251653969431,0.215202713117006,0.2509443041643785,0.8906954756032793,0.45452509387892515,0.587884295011162,0.3186687651105765,0.15914657302289592,5.160009110568421,4.480224703669076,3.772931410996682,4.693228328509544,3.3329649481164108,3.8818088033789926,4.910453680985694,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.00982821910368,108.05896931462209,18.00982821910368,0.0050429191138149365,0.4617765523394094,0.37363858469600586,0.8485098253762224,0.8138429092062716,0.9662251697794223,0.2819010832108436,0.4433553563834187,0.7015730961940582,0.48958823014226305,0.3941626954274874,0.8602390996231479,0.8359097656693302,0.6435717927424771,0.5401752149483657,5.896956103077397,5.936912354504024,5.79778917920156,5.042360900045022,2.9978445522649735,5.054293163377252,4.245403557317875,0.0,0.0,0.0,0.0,0.0,0.0
0.0,60.64585074848948,60.64585074848948,10.107641791414913,0.9200093934818311,0.4207350385529327,0.19798348218264128,0.053637925812262566,0.30291033400290224,0.10033000924788682,0.7048972294547325,0.7172448053773591,0.2898977718473442,0.365861614905833,0.42945244000879845,0.5483987228152764,0.012153323240800762,0.15626069765140171,0.8084157594372199,2.6677227368044156,2.854752658283486,2.3780869313270387,3.1256403206597607,2.2948173102184692,3.9479473066135657,2.3247323143429717,0.0,0.0,0.0,0.0,0.0,0.0
1.0,16.002498699680444,96.01499219808267,16.002498699680444,0.571828049226447,0.9836753854480215,0.20733138854827804,0.7021798975733452,0.19051105381954703,0.8278487502179022,0.059888649608005995,0.5068387849951577,0.6023604704358498,0.5960355780511882,0.6167963285532281,0.41491020116459865,0.5133910176317875,0.6173033415544902,0.5837343073854815,4.952860173870402,4.680255595286835,3.9071256185022247,4.611692360995448,3.789079621927687,4.377328412269539,3.5574831965175835,0.0,0.0,0.0,0.0,0.0,0.0
1.0,16.040679252821857,96.24407551693113,16.040679252821857,0.847884598286491,0.7845335249041689,0.6990862476869317,0.33322867162164804,0.5967507962827497,0.5093956527278749,0.26861299876162603,0.390203642115715,0.831835781760106,0.17295523345463326,0.7356842157420993,0.04353159695908593,0.9343131867775701,0.03197953393133823,0.3871595604079683,5.30808623629522,3.9977413244529263,3.690623918345294,4.5025323199775595,3.8456910388202057,4.694774856822288,3.3090027943576836,0.0,0.0,0.0,0.0,0.0,0.0
1.0,21.84281000136391,131.05686000818346,21.84281000136391,0.7251599769260292,0.7366175834497455,0.9463399463364357,0.8955392879317814,0.8007327926301054,0.9243156306812027,0.5178849595511771,0.5897300733835039,0.8130248635369762,0.9300317088283295,0.6442013162410389,0.3254112340549319,0.7958484051819272,0.07929652663031916,0.4861155681030116,6.916523480940693,5.894387361795293,6.002788882396432,5.788656543810881,5.0754897097587195,6.464132293200022,5.1271019719579485,0.0,0.0,0.0,0.0,0.0,0.0
0.0,74.1499457337546,74.1499457337546,12.358324288959102,0.6976407608503131,0.9462728656834264,0.5030096391746192,0.22889034852449708,0.36125092423058036,0.25258516154457356,0.2528442456187622,0.2605383737288446,0.002290154896181118,0.5616974265099334,0.4759958053623732,0.23612105382214132,0.5035834453514132,0.08762808738521632,0.9359400134754873,3.842806476575242,3.180578552022151,2.3992627604980816,3.5694427238040665,2.9634960086590465,3.9457119012434245,2.769836092473822,0.0,0.0,0.0,0.0,0.0,0.0
