t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1.0,14.106546744076114,84.63928046445669,14.106546744076114,0.14430070330681177,0.882899722484012,0.8857465338336241,0.32408392835175426,0.33308922181467093,0.9137627172170221,0.007430111600395306,0.39667336266861053,0.2673751822289354,0.27048162284848654,0.4241273855803166,0.7211736731888091,0.11481313649442682,0.41388568967176675,0.6058063770535295,0.3547900363990075,0.5302794357982064,0.9788687602702524,4.645169392286967,4.69899353258919,7.2065646163621215,5.986249747880086,0.0,0.0,0.0,0.0,0.0,0.0
1.0,15.299210661525047,91.79526396915028,15.299210661525047,0.08746884262595933,0.3452507246071236,0.7232767128300642,0.5481854558552299,0.49731139695612214,0.18681967370856178,0.5257339402816034,0.6982495058610254,0.7291928344699333,0.9868573532185153,0.7212013831142837,0.9113860393634647,0.06248496510731416,0.3271832713528965,0.7181843136275651,0.6946721050244518,0.35031999686779147,0.6433585604366328,5.600812890720256,4.861189545552676,7.820439981610569,6.6090176688519655,0.0,0.0,0.0,0.0,0.0,0.0
1.0,16.628792713417017,99.77275628050211,16.628792713417017,0.17343121218245894,0.9788177850792593,0.7281129084807878,0.4445474032346257,0.030820478134909846,0.6149757197008914,0.9479657657252627,0.8740818026148928,0.1656628165155578,0.19705951254634946,0.05037313747167704,0.02177537199270585,0.9610265614732327,0.6901178453609574,0.4565277117252481,0.8843635275671123,0.9522698239331896,0.7044180345892461,4.477227518849404,4.508341209886797,9.338626090996529,7.076802458708782,0.0,0.0,0.0,0.0,0.0,0.0
1.0,14.718771366638308,88.31262819982985,14.718771366638308,0.4275141538211017,0.16626024253543614,0.3275475137022472,0.5830507737858063,0.06612936451622031,0.12169070520976366,0.23678532873538827,0.5654601329994019,0.7864777802258659,0.9196166282559656,0.5158352401544136,0.9408742820581533,0.2402598773983392,0.9471431848137055,0.49255507607885163,0.72735612486321,0.8065194609839011,0.39404770049573445,5.690714321115915,3.903910292851247,8.190603889884018,5.954216456001613,0.0,0.0,0.0,0.0,0.0,0.0
1.0,14.769652068092208,88.61791240855325,14.769652068092208,0.7997918745082309,0.9944924532491358,0.9269819554718635,0.9912224332860725,0.11594009896174462,0.17973706702156755,0.81507891800705,0.5101334449749161,0.1957958435185576,0.059345991086071304,0.5070120253485032,0.7942973989046488,0.39928892038264163,0.9256932535044063,0.11500202988591757,0.57066462822009,0.34482310025611407,0.13567645232472048,4.737172105827897,3.8727940356949806,8.643023734716088,5.510473917216304,0.0,0.0,0.0,0.0,0.0,0.0
1.0,16.02668136906037,96.16008821436222,16.02668136906037,0.5723436572416815,0.7335150746833407,0.24387845657327178,0.2857589504149235,0.10258418024923543,0.3096742152920605,0.8107962937488594,0.6487608861149559,0.9567051472306494,0.2824370970176272,0.3633565025887606,0.568389182918722,0.8233973856542224,0.5229016210619895,0.8035285098878588,0.6703969180528654,0.7673425731913963,0.734776429637841,5.05613664496097,4.417844960878368,8.931073888834405,6.61537613096045,0.0,0.0,0.0,0.0,0.0,0.0
1.0,14.666549231962355,87.99929539177413,14.666549231962355,0.516988863376315,0.9658730033294095,0.5974584031087723,0.7390574444224296,0.06001115930983225,0.8890928478949411,0.06188697668915122,0.8647888528330834,0.6625760469736706,0.45257371946009994,0.005146043606173101,0.25488359371949265,0.21243367175380123,0.12896229821286254,0.06391562109491244,0.09032384153093509,0.6854905257183062,0.797529384971723,4.314220247560669,4.642327716312512,7.919919473994994,5.865415811664484,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.283347880138177,109.70008728082907,18.283347880138177,0.8347178917919573,0.7060452081025148,0.267333614431324,0.3433707587941647,0.479964065041105,0.902399897028191,0.8019468046704019,0.3768596958078565,0.06438134708676646,0.8470277985181278,0.821550757823306,0.540817023078788,0.430399002090623,0.1698481067313501,0.3642820499328603,0.8493481847332928,0.9841316876239294,0.9453619860559498,5.278278018910194,6.763275484902301,9.063989006545238,7.661591094346077,0.0,0.0,0.0,0.0,0.0,0.0
1.0,14.110038560429409,84.66023136257645,14.110038560429409,0.8587085772745489,0.38085798779942437,0.745504832224264,0.10846563671736897,0.2766740602469402,0.7162046366216711,0.06918465532889362,0.6901242515635311,0.47836940483876234,0.3280002861034217,0.7848965239062139,0.5621957637912506,0.40726285985331445,0.596918200582269,0.0936502637514196,0.2709657025184731,0.4474080744361223,0.8972133466846087,4.8085327577250165,5.203645372718833,7.557384216337924,4.564270605316185,0.0,0.0,0.0,0.0,0.0,0.0
1.0,15.307062048741242,91.84237229244745,15.307062048741242,0.36231094245071227,0.4975375377073279,0.9515842901140098,0.8340143843338046,0.09009504287469983,0.20187312401532542,0.596951873892165,0.6696022857073393,0.12966188866086392,0.6719826116034286,0.733281595077569,0.5729177080378736,0.8776502539776248,0.5999120976769569,0.5851956947953032,0.5367848094176245,0.31644972728974796,0.6776627968783385,4.613553657904308,4.441130745732365,8.496896331763145,6.1609725536782785,0.0,0.0,0.0,0.0,0.0,0.0
1.0,15.086492732196627,90.51895639317976,15.086492732196627,0.9653570589701403,0.7858379437069948,0.0009616615205455536,0.6485184036505751,0.6434183108279444,0.6721432734202356,0.16215778949088522,0.9096628998970641,0.12885645584248462,0.7025748381761557,0.6696940192357552,0.6594830893855715,0.4610878323025821,0.43923613964929586,0.4274459709661308,0.033000532238825375,0.2449263705189444,0.5670486637506876,5.000489191552383,5.948737540223803,7.380852952520989,5.8127997752020715,0.0,0.0,0.0,0.0,0.0,0.0
0.0,74.88105541673026,74.88105541673026,12.480175902788377,0.8256454572038212,0.14872348857861484,0.39580459395276435,0.5750649380108712,0.5257492327592845,0.1482224075426848,0.8791090311339587,0.13444618444777223,0.27677022245753913,0.4232307934036682,0.20254662657922773,0.544468316474133,0.163271793956969,0.9934901083612283,0.12820510432327537,0.8053253884551341,0.7297145888528703,0.1953091510683319,3.6772235363000023,3.4091987300385393,7.23859646390036,4.711819392291314,0.0,0.0,0.0,0.0,0.0,0.0
1.0,16.12269281722949,96.73615690337692,16.12269281722949,0.8385086641888605,0.2418139277443715,0.8537258431835886,0.5724155710868464,0.8901144119588602,0.8328213848290805,0.6907497054787438,0.8582080984483892,0.291814435366025,0.2865799129684694,0.9387301772100299,0.26632687056353077,0.24676223315239199,0.7134531588387779,0.5766895570926122,0.31686780425537464,0.3657086524030595,0.9150678136217412,4.746615770224048,6.118712195225177,8.290824076129251,5.923249298492219,0.0,0.0,0.0,0.0,0.0,0.0
0.0,81.69440544032392,81.69440544032392,13.615734240053987,0.33368098782342037,0.011573197504149868,0.1213971337191253,0.7448849436821364,0.8613097647881628,0.9837861686718363,0.7022282841427768,0.6184466185549672,0.29866656354804355,0.3245508356587371,0.14562104270778775,0.0799046798463019,0.8096918336663225,0.22581130915451486,0.8962819194416198,0.7937863727249364,0.32075241407299737,0.559821872207205,3.482146788371275,4.632576860641203,6.928983214977471,6.036017306507665,0.0,0.0,0.0,0.0,0.0,0.0
1.0,16.02111469773372,96.12668818640232,16.02111469773372,0.8952033614594495,0.8593288678667332,0.8507101361292071,0.22434342281391884,0.9639386959266251,0.5431622674520177,0.8509891280918841,0.6541727716178677,0.8093908271664184,0.8381534136176205,0.4991113409040534,0.8963911636331197,0.03176690699295792,0.17473388340631002,0.9669736060363865,0.26470847344863335,0.05730016296533447,0.18059383503985837,5.539153009112773,5.698373027332859,8.13094862170133,6.336117112583375,0.0,0.0,0.0,0.0,0.0,0.0
1.0,16.71539179876477,100.29235079258862,16.71539179876477,0.38368699850650834,0.03141297659636688,0.77369271062158,0.8885697613535396,0.32250896296310116,0.8560600388046382,0.14183309118657172,0.7035102113147009,0.4083831910467287,0.8799070837898307,0.17684031532776012,0.9170584930959121,0.5410568536041146,0.5476866252382704,0.6694000242761079,0.7038772055182269,0.45101968446857,0.8263018629603771,5.224736140732435,4.884105655781511,9.054056788105937,7.068950433364842,0.0,0.0,0.0,0.0,0.0,0.0
1.0,15.163247796690817,90.9794867801449,15.163247796690817,0.719345169139212,0.2370572787896672,0.7017218726966945,0.7407318493245952,0.423722534844179,0.9516652867376653,0.2611840079099943,0.22157700799572477,0.8589612261167204,0.6677723724156065,0.5258083987454193,0.22589707801713677,0.41205682968535173,0.05796632595947471,0.5338048509436313,0.668826108257611,0.7226333060063258,0.6556182550696119,4.4155310830350265,5.071392411994697,8.103013974121392,5.886767401467571,0.0,0.0,0.0,0.0,0.0,0.0
0.0,65.34163717951601,65.34163717951601,10.890272863252669,0.047533213240571026,0.5343199655074833,0.9449855332516959,0.5299764933231299,0.755358630264443,0.007541753696527653,0.4432198537541273,0.13185326494167293,0.5718041885533215,0.8181449619954475,0.16901089074759812,0.6034839059020695,0.09358842171758941,0.34644259298087066,0.4114446920182955,0.5527448771453043,0.22279137673730076,0.12947036125713696,3.735346401470296,3.1459779187961847,5.977900764004248,4.384991506278496,0.0,0.0,0.0,0.0,0.0,0.0
0.0,80.52264321910171,80.52264321910171,13.420440536516951,0.22771150596346879,0.0795200829862519,0.49471474521317593,0.029578209861171434,0.8340779129467527,0.5896743689470978,0.22966547581784136,0.34063382704551337,0.8917620723359077,0.7841280758352592,0.11834673092834269,0.7054424386114727,0.876387287167273,0.5140818096316274,0.6441744466180584,0.5216804017208726,0.7530902563022952,0.44100736074555824,4.545269808042345,3.936780267119117,7.479077918184787,5.118594944491392,0.0,0.0,0.0,0.0,0.0,0.0
0.0,80.7683495410139,80.7683495410139,13.461391590168985,0.17370463011635884,0.4335380949668961,0.6549894606769716,0.8060930588500651,0.8704159666235716,0.9532718234286234,0.21086916171110492,0.2975693318103769,0.6034864340751228,0.5285861928826626,0.8938122748933857,0.5729022032240904,0.4767282735345104,0.015973026855360728,0.14992946261337148,0.8871994404613135,0.030426010518434965,0.07280326904701151,5.186338822597832,5.1109010242302,6.7181404121589035,4.943188049513951,0.0,0.0,0.0,0.0,0.0,0.0
1.0,15.634398276700585,93.80638966020351,15.634398276700585,0.6615944202905645,0.7539975135014898,0.6918806168686115,0.8390438613526742,0.42024706298070447,0.4879871419814843,0.9118490326278486,0.9378486289721782,0.3775389960191795,0.0917533668653896,0.6918387618924859,0.5532680817095645,0.7109104230944654,0.558193390861669,0.7661054588608819,0.1426563514423369,0.8825340867652625,0.13478064529981026,4.595082233245778,4.322703893226444,8.735836557652531,6.501824169378921,0.0,0.0,0.0,0.0,0.0,0.0
