t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.0,57.32974995616564,57.32974995616564,9.554958326027608,0.05070968649514007,0.5926306773164774,0.05050217465921347,0.546646371118369,0.5616576404755139,0.987559324734867,0.07945365361558454,0.6898391548315402,0.07299817644762696,0.933414021654906,0.556531477805774,0.4280018145674013,0.05556560815701972,0.7677254402928652,0.024500859318920765,0.9037463522537358,0.9872472588110865,0.3673146225080369,5.353132693117734,4.852326444904151,6.803260514269797,0.0,0.0,0.0,0.0,0.0,0.0
1.0,12.11818028015624,72.70908168093744,12.11818028015624,0.675034252402053,0.5500499760110128,0.6408927726472282,0.7468644430845026,0.8358383226315198,0.8890474023056109,0.16620079399593368,0.8305148763791621,0.23447085792260114,0.11052153581515078,0.028554948795173174,0.5731331356665363,0.5058927810884738,0.5743221403003552,0.9712743023036005,0.7650776590423793,0.27057416098340525,0.85671633230721,7.864781429527208,5.615681661996477,7.555865990849741,0.0,0.0,0.0,0.0,0.0,0.0
1.0,13.441027471746475,80.64616483047885,13.441027471746475,0.2648541000602551,0.9685247951067448,0.9629646452667,0.8839612565202483,0.6260704966262608,0.5577988694372595,0.622022465215256,0.7425613977044965,0.6734814396420093,0.5735548762179238,0.03741694844589427,0.8609184980704402,0.8859840366730755,0.38154946416577706,0.6056759993772698,0.693348267489704,0.4454849658797294,0.5130600225643046,7.762961291538852,6.752265482080403,9.080726771841034,0.0,0.0,0.0,0.0,0.0,0.0
0.0,55.93409198786752,55.93409198786752,9.322348664644586,0.25069521920350724,0.8564735902728707,0.3862515500668672,0.13459368858561283,0.6213929188078587,0.8157657027556097,0.24971459807310725,0.41976766099351726,0.5245861258990389,0.9424645967054733,0.9802034472901999,0.5446980336047506,0.07395455328750855,0.9562875873613913,0.7000484902982255,0.1528920053525411,0.4146762529871917,0.00894642199760376,6.592430004826052,3.9212745718891164,6.0367245372286105,0.0,0.0,0.0,0.0,0.0,0.0
0.0,48.56483575231866,48.56483575231866,8.094139292053109,0.4123947953842372,0.06394406307153278,0.6379400837080403,0.31726190479062844,0.3661466522243345,0.6713268602390606,0.26969436096908295,0.3634944285365572,0.7096387663155154,0.3596893880210008,0.5129655025803437,0.8106380699306662,0.35700281900134545,0.7779898702737564,0.16483989082109385,0.04224441790415723,0.3847309309704495,0.0033247114517481746,4.990024625659236,3.950544186856266,4.901472128544126,0.0,0.0,0.0,0.0,0.0,0.0
0.0,62.44082385062277,62.44082385062277,10.406803975103795,0.6733144820709868,0.9222016830571055,0.3042075537799759,0.07885012017515525,0.6070352461816784,0.9752685263534132,0.2884592396733393,0.09883588418980882,0.7794894528686681,0.03449614628966935,0.6619730659239365,0.0644883686854576,0.9337777446063845,0.38905287265047717,0.21111920827700248,0.5406176667266571,0.38107585392878585,0.7567559572630798,7.376133483291035,4.43170015081777,6.346089012552019,0.0,0.0,0.0,0.0,0.0,0.0
1.0,10.465111154132572,62.79066692479543,10.465111154132572,0.014765656920594394,0.25695655612054413,0.508504718247802,0.5054842146774767,0.5387600049426421,0.4516781429258221,0.3443172577402601,0.8528253511982209,0.7946023641708791,0.7800760765762569,0.74405896883608,0.7615608676228575,0.4155107010138356,0.7227688564389171,0.13525134904358882,0.24537571080184206,0.369703987136798,0.6382392885453381,6.4152187125742,5.025608785686348,6.976139360380549,0.0,0.0,0.0,0.0,0.0,0.0
0.0,57.989300031183134,57.989300031183134,9.664883338530522,0.884186594451057,0.08678312417267475,0.6054590071954998,0.5134788383493079,0.5370001565701974,0.563103164974581,0.8470584847928104,0.3271239199175767,0.3193866416148592,0.1079074342581382,0.1093518044390841,0.8771738232745921,0.08469737810922728,0.6611558470144855,0.5995484009234692,0.2956223311127878,0.9462896217568498,0.38175171029059873,5.914626065619929,4.621151923335501,6.6038842286904025,0.0,0.0,0.0,0.0,0.0,0.0
1.0,10.75426234895339,64.52557409372034,10.75426234895339,0.6192974002283487,0.7420766223811898,0.9051451733914497,0.4832388288731261,0.5099212181282818,0.3678508470638885,0.11702720621795337,0.12338058050172263,0.7800515487399802,0.6319276147329846,0.13313618393436477,0.2050439852882211,0.49906073849596366,0.27404273249300504,0.6152389983079732,0.24949298994335112,0.899411697056225,0.6289110985070713,5.89323400387287,5.700927790091434,6.747071337680254,0.0,0.0,0.0,0.0,0.0,0.0
1.0,10.573168960207838,63.439013761247026,10.573168960207838,0.749946476611585,0.3633343651843529,0.8762745505845685,0.8574571442776998,0.7036173458101265,0.2526910707997966,0.7212084896630029,0.40547321713535645,0.2814920693222289,0.35879442681182383,0.1689012409197025,0.11362103813255753,0.005582348477280785,0.726738709737011,0.6744182185194255,0.9669666424395704,0.2385176022944583,0.12022902889729348,6.031089725354864,5.444121823764698,6.649923917239381,0.0,0.0,0.0,0.0,0.0,0.0
1.0,13.016827920608344,78.10096752365007,13.016827920608344,0.5788466629732689,0.978572712307203,0.549468914749927,0.942434235946398,0.14739581218071485,0.7476445762688416,0.38051160777152515,0.9161484954121492,0.3055159616761035,0.47712203521186747,0.9386441104464769,0.8866668954248185,0.9691655578557136,0.7917625328893652,0.5803425931550796,0.12210322250721806,0.4315507760340983,0.8071774004025162,9.084162259285357,5.439751674547459,9.125808439223896,0.0,0.0,0.0,0.0,0.0,0.0
0.0,58.29089102910126,58.29089102910126,9.71514850485021,0.35493988776418106,0.9956996037410998,0.7044947256721323,0.03990101063247997,0.03345055366408756,0.008584938419657684,0.29182662145311367,0.4226627944634487,0.5984477034492871,0.7819615797955101,0.16379095781288766,0.10067474878189031,0.9127722853086025,0.8362564000650162,0.24315690606766183,0.20679501220740604,0.8395066262306307,0.6933725790162208,5.5948622418577445,4.894932179187766,6.541848986543692,0.0,0.0,0.0,0.0,0.0,0.0
0.0,61.59113628957147,61.59113628957147,10.265189381595246,0.6498696589366193,0.3270038416202532,0.12869426060287426,0.36614759512915696,0.8243405752611895,0.65005579913057,0.04797028958973437,0.0645094123231944,0.7928769165399396,0.8724414016449862,0.31952758213259036,0.6075090625702114,0.5185150324440135,0.9469834243605629,0.05965011108793028,0.025052657665661227,0.9974359617836308,0.4266034339313486,5.994053672487103,5.2398834723312655,6.175620765635464,0.0,0.0,0.0,0.0,0.0,0.0
0.0,51.53653634860724,51.53653634860724,8.589422724767873,0.14213893101608466,0.8012110058517855,0.3409087840908689,0.20263598197472,0.024585596311035407,0.5309817227630401,0.8366887347151464,0.7923088658080734,0.6573669491083765,0.5797972766683339,0.20505953990229675,0.44243203552782395,0.18838523659495143,0.15384761947138703,0.8864070511836968,0.6904503913939146,0.11094300657567346,0.4230791812243919,5.844696415924986,3.7295210195420316,5.780624567655101,0.0,0.0,0.0,0.0,0.0,0.0
1.0,11.644986230362484,69.8699173821749,11.644986230362484,0.6002224600532029,0.6773306592092265,0.32382327571419356,0.9856231057232904,0.5879065429157755,0.40370988389958185,0.5009000561229728,0.1410454553702829,0.7386563143712148,0.27632302076562687,0.8817760624024826,0.979515271657193,0.9753829585798387,0.40844942340193935,0.1749751071629384,0.3408537977883862,0.5427626476926223,0.13538849549644338,7.211366524709191,5.512599578974434,7.9488538094915375,0.0,0.0,0.0,0.0,0.0,0.0
1.0,12.62766274728201,75.76597648369206,12.62766274728201,0.5066302993302878,0.971792550419856,0.9634550303478564,0.9042660272444653,0.5560490669054133,0.9667125605045379,0.8827385156402133,0.11009774644285553,0.4737401274376646,0.7912083846460773,0.154521472239611,0.9467516525340123,0.47672944585749877,0.9670421665061025,0.35511577414500095,0.7292089244751674,0.24569703536109333,0.7365189586526691,8.061954711326175,5.757082088048381,8.975665110097076,0.0,0.0,0.0,0.0,0.0,0.0
0.0,61.793444984711336,61.793444984711336,10.29890749745189,0.7481404651719052,0.1008256610507936,0.9268260275964663,0.36605971056460873,0.7777841407238211,0.30175750299011517,0.19359659211749358,0.43124905102086275,0.1094108921407968,0.5373901395927083,0.1666669064050651,0.8888838469950976,0.2731772192940143,0.9402334642289608,0.54968883723005,0.6498929084734625,0.3070480024916752,0.9659342398074959,5.924524682745984,5.126978557070321,7.333474911305471,0.0,0.0,0.0,0.0,0.0,0.0
1.0,13.2029269371123,79.2175616226738,13.2029269371123,0.452087670499395,0.6458119916718241,0.4358784720538693,0.8830178590530776,0.9724569540489572,0.5020702867940309,0.07927691278846605,0.9709363225577097,0.8916311153143484,0.025128902122108165,0.7141704907143144,0.7601458082830519,0.6843303918953125,0.21341052347118705,0.6226292264219837,0.37497518981955946,0.4139598012658461,0.9303299606393574,8.562159705869965,6.1044026786301835,8.342506727412848,0.0,0.0,0.0,0.0,0.0,0.0
0.0,53.000635755005085,53.000635755005085,8.833439292500847,0.3645765117175014,0.6917415458240914,0.1703660850544071,0.8175144164663919,0.14233696376727878,0.6482394480772534,0.09673958629001567,0.3336491987019585,0.930422566697393,0.6099975219056616,0.528880084587274,0.7373777520097886,0.08809105937450157,0.35327016444011006,0.3011321735419267,0.16965233546862746,0.4500778474716842,0.4306305857341366,5.727224305219832,4.076684506625406,5.631631494373319,0.0,0.0,0.0,0.0,0.0,0.0
0.0,49.910538075160275,49.910538075160275,8.318423012526713,0.12787452728020465,0.04318930455277237,0.3687544441168762,0.7510502971294953,0.20859136868345907,0.5722156562754857,0.347740370746323,0.3406491746821272,0.8122151231160987,0.7251955766668196,0.09444567024234507,0.3177131807984962,0.39758784184722307,0.09847146290016229,0.4832746886580904,0.30963581560231523,0.5641676240866934,0.11407803500041847,4.391383521114206,4.605721793211313,4.710673231435569,0.0,0.0,0.0,0.0,0.0,0.0
