t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.0,42.555010024891445,42.555010024891445,8.51100200497829,0.114914999511045,0.26557240570715646,0.8353590653066494,0.1939084590578296,0.11895847209543875,0.07781107586974867,0.5518110074580639,0.6698856578682465,0.8494515516766142,0.21494301140322847,0.5433160973603808,0.892716777446428,0.14951291809862055,2.743782907571373,3.684401012386643,3.4203946488997827,2.491155136427486,2.3943752692688216,0.0,0.0,0.0,0.0,0.0
1.0,11.27582135339623,56.37910676698115,11.27582135339623,0.7558259579430525,0.5750728666938065,0.8326924795835952,0.718148502912592,0.85485328665016,0.3029790489379407,0.9785114656507048,0.8206135074464918,0.4398749244458703,0.942381633988998,0.4547536148984608,0.015636236887281774,0.33531033565464974,2.544142649806413,5.828824564863092,4.527414590771008,3.1631292843207657,2.8075375378205436,0.0,0.0,0.0,0.0,0.0
0.0,47.12709274378621,47.12709274378621,9.425418548757241,0.562256107632395,0.9046556692996326,0.31501975468280863,0.5853732002916152,0.13437956371889592,0.24345464319101984,0.016253144109283912,0.5128522257743846,0.33581433754318046,0.6836496693960334,0.5985702019978628,0.5324934517791076,0.2473349904071469,3.1772444114431986,3.6065263434359163,3.617327075354783,2.8383276821439973,3.1640474097369506,0.0,0.0,0.0,0.0,0.0
0.0,44.649846931411375,44.649846931411375,8.929969386282275,0.5911234245863375,0.15012608417916473,0.2669730372887259,0.5735909754922056,0.1381287021511558,0.36680794951640683,0.7715536090088949,0.6327024217921126,0.02750166893399919,0.8952147648972183,0.5825884391079862,0.7245043477848957,0.44852338884324094,2.44265191410879,4.721127864163226,2.9204716292597253,2.3839989567896747,2.4336544504930098,0.0,0.0,0.0,0.0,0.0
0.0,37.53218173764627,37.53218173764627,7.506436347529254,0.4749322939696825,0.7092917820083624,0.15516546227200412,0.1435322910662341,0.8449074136311759,0.10449582883690256,0.03658757763158571,0.10986123445457574,0.009243204556465434,0.629421095637536,0.28919921439151985,0.4828185270375157,0.8041028780906613,2.0699808508004485,2.835799466821674,3.623993852632102,3.479784900961717,1.9243139274751626,0.0,0.0,0.0,0.0,0.0
1.0,12.54836637292045,62.74183186460225,12.54836637292045,0.761008817592146,0.853272293949759,0.6264069115632511,0.895246340486945,0.07382913425716642,0.5218713004055678,0.23820730877387797,0.974432377008244,0.5773125818071564,0.18700053601548827,0.9338355487279985,0.5303007494364744,0.9049746450437122,4.177601291919102,4.759209145783066,5.222351474136611,3.126689940509756,4.139012083678049,0.0,0.0,0.0,0.0,0.0
0.0,36.82328728223832,36.82328728223832,7.364657456447664,0.7312670169496597,0.2244462252687226,0.35302923835768196,0.29082657156690295,0.19137018179771703,0.16700662180362957,0.6873855000163808,0.3352976882766444,0.0017219278327744725,0.1300789951943555,0.5739795656998832,0.6253249447725897,0.7363507643649415,2.323746302327259,3.1602794482106535,3.15433687091099,1.909293039231101,2.0405933081942793,0.0,0.0,0.0,0.0,0.0
0.0,41.22992385056084,41.22992385056084,8.245984770112168,0.15092968494885717,0.6518331509316168,0.3748129774328284,0.8601835423876262,0.3535243218349241,0.41670572026557406,0.6386904395542782,0.40901178303597174,0.20506732178172205,0.06819215335965234,0.34124740497725425,0.3537658159246473,0.5324670915022691,2.1195490988296717,3.4560707830932538,3.482583906744491,2.1648498553348317,2.6384852362400437,0.0,0.0,0.0,0.0,0.0
1.0,12.333480217516112,61.66740108758056,12.333480217516112,0.9162454814076791,0.23458145549012144,0.9315772427076972,0.9034406338578226,0.9297561399646752,0.8700986615220377,0.13981759235455926,0.019306343775805312,0.6658585766807483,0.24189605899996913,0.22469460930698926,0.2940242158487081,0.7012641213337297,3.205503000256284,4.9804437044120045,5.576747867291182,3.0673805683179522,3.884249024807117,0.0,0.0,0.0,0.0,0.0
1.0,11.550627979937737,57.753139899688684,11.550627979937737,0.12067412602454397,0.8180497185651064,0.3982272954877609,0.8251522409639491,0.8214677270050216,0.29500471753773383,0.7694977428327917,0.9280572886332665,0.7637876596030854,0.05348233672761027,0.7772755486411608,0.5041422284161445,0.4618830520451235,3.278933998787775,5.081266067744147,4.713384048110735,3.422812722362092,3.326810691110563,0.0,0.0,0.0,0.0,0.0
