t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1.0,21.24482335159307,169.95858681274456,21.24482335159307,0.7637171453946674,0.7886638820789565,0.3873725312804489,0.5800808056724153,0.09261025651420063,0.002087218017537751,0.969695891354972,0.21485624017929128,0.8888485234238078,0.004085047433289857,0.4060741511190106,0.08822352468743888,0.8326086101487608,0.684725755837797,0.5089707004242523,0.9468676595208512,0.008431992903907726,0.1398853250475095,0.5606691744583272,0.4453392248375667,3.975408978320897,7.020241212215586,5.045106688501708,5.500086091249535,4.042806858301898,4.575001884478765,5.5110108624465095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,165.8350923271463,165.8350923271463,20.729386540893287,0.2737162344582341,0.5366850392429194,0.9884452621265527,0.9022448500014356,0.21675043102651992,0.6390960626124458,0.6917758048101318,0.3154958978905602,0.969717871058853,0.595336183748031,0.4413995894483326,0.04622297049677915,0.10008857505286795,0.45460621762453246,0.7964438861595295,0.6300755403921574,0.7992565035116205,0.5584017563959784,0.02608042264313304,0.6654025579891695,4.273095062149758,6.987452999989954,4.443033330150785,5.285197136932945,3.9452273366263775,4.286001090464529,5.434612181664962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,22.650129645726274,181.2010371658102,22.650129645726274,0.8943293292311485,0.21177614966393465,0.019509412138243865,0.8217497997572829,0.5329631332511735,0.6442541164132183,0.06923940916386406,0.46498723497431227,0.5308272645773372,0.9313946045902859,0.22796724829122317,0.7523338605856873,0.9532202480034264,0.39839138811483077,0.3987792716486456,0.5813395456534148,0.8998305605532798,0.5992052479822685,0.6715631669679623,0.8122348185474166,4.2739664720687385,7.660269016187222,4.8851064510110955,6.5230126789405105,5.963480580902523,3.8454384255975254,5.789178191303614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,23.551229286989,188.409834295912,23.551229286989,0.5764891778447737,0.8191879785037584,0.9753413570472318,0.861546668989728,0.9997694017991305,0.9155723405143432,0.026368719677589914,0.5545251523659095,0.3517005191126775,0.11407955501094813,0.7740190359979765,0.02443971051367,0.440397736495708,0.5637228908568365,0.50253563432797,0.7225462847143369,0.9844499035760663,0.5483446081502973,0.47118453070796473,0.22288062798963282,4.15672153682982,9.053444943792886,5.551211882027908,5.743085799972004,5.036721923581966,3.892995750230434,6.359455087680538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,151.66955110311855,151.66955110311855,18.95869388788982,0.029238096398250146,0.9570896834715129,0.5237112125534875,0.19538240185357836,0.07689342277261235,0.9081613884093275,0.28718585312716227,0.31560479106390504,0.9035466419281362,0.09523090632426856,0.657999681785304,0.8433763274353966,0.9632548371909759,0.2904546276354659,0.6260001852177618,0.01998075828049528,0.573838205497366,0.10152183197384868,0.045482965634471295,0.5469196194007098,3.4664580198622805,6.82135730652306,3.969326056841947,4.249943717048658,3.999087972933862,3.8064178114694975,5.160752050994162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,162.1684343444675,162.1684343444675,20.271054293058437,0.1255360795315147,0.7397976317572414,0.878531560365016,0.0962200622299898,0.456088869622424,0.05064729027498971,0.753721776010153,0.5766121814080718,0.4619735754367247,0.12530769312451884,0.12904628239412286,0.1913248970621131,0.1089367173323309,0.8830378036527922,0.8226156466119838,0.9959706432581694,0.4166232808816299,0.5386387950748045,0.6228516293620854,0.7831678897710551,3.6957319051044992,6.973607222689633,4.591953449473611,5.474488875740188,3.9725345935157117,4.015662419751054,5.553253184134965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,23.109682703581775,184.8774616286542,23.109682703581775,0.42692724884760136,0.00785251519897745,0.9897618811795958,0.24442148362352434,0.977966015834133,0.9820246836258005,0.658781375778659,0.4080898166206358,0.725719849411063,0.23072361469452107,0.06470226115469946,0.9312003758771465,0.8911168790781866,0.3044746038565129,0.6687426185116351,0.8927671485385105,0.5052492077698392,0.05221118048604412,0.7700764156358619,0.22906262009011225,3.3165652461981088,8.378349355309012,5.558389665899547,5.603414864322874,6.451569950703562,3.73369815626128,6.828303755642943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,146.40708611484243,146.40708611484243,18.300885764355304,0.5185429008613572,0.6313379600406915,0.10679479436539652,0.6234438410796451,0.0630324545964005,0.2050466409428262,0.60797281923209,0.5941411851312347,0.013319891444264598,0.23111211227315753,0.16851966580713318,0.7685949981538759,0.647886278789126,0.3219140418303351,0.7308081052673118,0.6181899825580194,0.2917361302485051,0.42813688699596364,0.005283904248337468,0.554356696272829,2.968930959115952,6.421456477341724,4.4509540292837855,5.555047815516869,3.7437757435969297,3.23857994930866,5.236829291537205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,159.1345191162946,159.1345191162946,19.891814889536825,0.655158431980908,0.021626040001528013,0.7252565007515542,0.36553614782337795,0.5884704805747856,0.7309846580536299,0.7183623297302144,0.8807232666056881,0.7661905279400638,0.24470119096004195,0.1734417170747783,0.7289207212120817,0.899389259813572,0.042312918674349054,0.03782788587628716,0.11123920776223506,0.5961756020282216,0.01854289454913549,0.9597334446356963,0.45577806454788095,2.759519824835381,7.546286697357586,3.7816011883422957,5.646605206902376,5.17378590436617,3.1315258618249704,6.1603144709387125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,22.009999816001276,176.0799985280102,22.009999816001276,0.3564460869263315,0.09375521153258926,0.03556882715264831,0.6468273854526166,0.35402843961699415,0.9897184959095308,0.3485565377761949,0.9159858530558574,0.1298516393605924,0.22680829684429205,0.5617725957793931,0.8780965496789289,0.34582792938838236,0.8760267456793018,0.3661987969010051,0.4918962864631172,0.17121396113889187,0.9756363802172097,0.6375716832245223,0.9347264658566435,3.9720305662660147,8.382017518291507,4.322064164731355,7.269216936093542,5.809913194898566,2.5567379458769777,6.359441139851597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
