t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.0,66.74039416772185,66.74039416772185,13.348078833544369,0.6521199185088125,0.6174051778166939,0.9567581550641824,0.18580727999460467,0.25550015999178943,0.8961414968803415,0.23373726709566622,0.25481577233557473,0.1623568625542331,0.39635543830778275,0.7419823577858047,0.2783079917709854,0.29739787996206535,2.900164992237781,4.102116350908397,3.358063151485367,3.575307000894303,4.127990782479643,0.0,0.0,0.0,0.0,0.0
1.0,16.45440937304348,82.27204686521739,16.45440937304348,0.9009936545880382,0.04264876542599183,0.4538673210042331,0.09639782523219254,0.11518139929579285,0.48204693672984744,0.9287709695414018,0.8191394494998544,0.690976454809442,0.34016281041181295,0.6107986618770815,0.47984927832947466,0.8670168436753336,3.714963941996592,4.964960500773136,3.1018686824360877,4.061830074033,5.962823718589438,0.0,0.0,0.0,0.0,0.0
0.0,56.705290452858975,56.705290452858975,11.341058090571796,0.5120340376409838,0.0724767093994999,0.11728003255569242,0.5438630224569875,0.7446762558468271,0.6234968384595545,0.21840452907995922,0.01884343054425064,0.40676518932243433,0.4324556501241258,0.30872427784191514,0.6867710793524439,0.9727510073097821,1.8172456700860167,3.836240104481474,2.854315889010437,2.6021284911539433,3.988801794389227,0.0,0.0,0.0,0.0,0.0
1.0,18.681107651784423,93.4055382589221,18.681107651784423,0.5378566860631668,0.9843020170675736,0.1425118907293782,0.7685637199487998,0.7870958871292788,0.34224646197322395,0.7049207990974578,0.4534266005737486,0.5559273461074667,0.9786693792781265,0.11616201365362366,0.9246529793794468,0.7983449966170765,3.177702477759402,6.28992465020253,4.3444813634020445,5.494904072137698,5.438557139819092,0.0,0.0,0.0,0.0,0.0
0.0,63.84556076804197,63.84556076804197,12.769112153608393,0.2967959714704006,0.7670630600282767,0.4803880488202159,0.9294082138484618,0.9482968329203723,0.06665691163230092,0.39210799728761014,0.18356126794434968,0.2738451464826538,0.2664939785711534,0.4397536339627338,0.12378320371359697,0.6404516893314182,1.6630533507382839,5.3213698691972455,3.7974037710449142,3.4396017416840654,2.7240842152537,0.0,0.0,0.0,0.0,0.0
1.0,17.790200461798896,88.95100230899448,17.790200461798896,0.7463359551075235,0.4981862125612537,0.9082287537873235,0.767091988038498,0.024974135498399996,0.3523917725589023,0.5853701678834563,0.19243521737883085,0.9720097618982492,0.5588479141899746,0.15720175363252775,0.547642783377497,0.7753349072110539,3.569283587696737,5.439680812079567,4.636901291318881,4.804138992324357,5.638597233392811,0.0,0.0,0.0,0.0,0.0
1.0,15.378346640267427,76.89173320133713,15.378346640267427,0.7141971070236216,0.9615445356397139,0.9009696460790081,0.7635455437534735,0.23810966675703027,0.40784127291311845,0.4503797259253999,0.9730743117699248,0.12674467176136672,0.28389283628071016,0.016120508983611948,0.16703389914709588,0.07549079830225525,3.142902464729528,4.789872245252495,3.1283085408001394,5.2146376056189485,4.099624269202501,0.0,0.0,0.0,0.0,0.0
1.0,17.50000223592241,87.50001117961204,17.50000223592241,0.26677766758400556,0.11125310837790059,0.8604589117071015,0.3111133104652035,0.09455634164885574,0.7763994574979534,0.8789772650883193,0.8263929380337867,0.7837730508502904,0.2782302205059982,0.1202179109574576,0.8086158160117781,0.7951435522223583,4.4042318436834496,5.060116609857271,3.2601900650863103,4.341819237774093,6.274768879501591,0.0,0.0,0.0,0.0,0.0
0.0,63.94364606305777,63.94364606305777,12.788729212611553,0.9711018509399422,0.0700402316330142,0.6332582523627963,0.13885759473625447,0.7679431518541221,0.3287326216675901,0.18704018513483922,0.7105509559783098,0.09060863417399467,0.2824529258840134,0.6770673461093805,0.4162465149634874,0.6867170152154626,2.2326435752015437,4.244536293082187,2.579002000114916,3.4095485116326567,4.306708956320437,0.0,0.0,0.0,0.0,0.0
1.0,17.87044968288052,89.3522484144026,17.87044968288052,0.619907170163039,0.857217015988891,0.8199735052896268,0.19794309504342011,0.34602925552378305,0.8161604171704231,0.38792242868282834,0.7424599433991402,0.05478897815352424,0.7327483928979687,0.7831008039365509,0.38078660349709104,0.910254942141895,3.5540536655935115,5.832438361057629,4.356026733451877,4.738958154962005,5.465002381395537,0.0,0.0,0.0,0.0,0.0
