t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,22.24037374235083,22.24037374235083,5.560093435587707,0.05211652074441442,0.8203194573650188,0.5305388527804908,0.13867413514542626,0.1562398250807302,0.44376263390307624,0.6161182522585983,0.9686046915010482,0.2940692854806012,0.8490052341662871,0.4531102831244993,0.6285476343320006,0.43292417704795716,1.7053727503942975,4.286126644356888,3.9875825677475847,0.0,0.0,0.0,0.0
0.0,21.377693698473532,21.377693698473532,5.344423424618383,0.7283425971317244,0.010695493054436844,0.32341003953990366,0.6610321549761172,0.5648909342435466,0.823999857264781,0.817877022829152,0.6803493524861269,0.1306155024053718,0.07383546019998444,0.45964155398660156,0.9168110901063965,0.2607560836652606,3.0265834798661007,3.8708095406439424,3.536497045773183,0.0,0.0,0.0,0.0
1.0,5.958208385493449,23.832833541973795,5.958208385493449,0.44357794054020205,0.739465428166904,0.34003291812548464,0.17438406266343442,0.7341659597192883,0.4698993905317749,0.7381069473549602,0.10060519978530225,0.10693601932436037,0.9751325110772424,0.2515775311204258,0.18564467942885576,0.9264696855717838,1.981653899324702,3.2791044665082385,5.097656903210872,0.0,0.0,0.0,0.0
1.0,7.903993883339229,31.615975533356917,7.903993883339229,0.38694526745570423,0.18889097059571236,0.9199379357432258,0.666433881260513,0.9369135497233294,0.7966148423186956,0.8649397123226884,0.6516227634961272,0.2937566335842645,0.8740848930015408,0.2969736905189042,0.5064650200961882,0.766313063354563,2.6231309226858723,5.475229032855118,6.014128848320269,0.0,0.0,0.0,0.0
1.0,6.239716996449495,24.95886798579798,6.239716996449495,0.49528724690163106,0.6782321488414889,0.6233452319339847,0.5600103468672766,0.6473103309664918,0.9739863686988579,0.6889938541783734,0.17569254794756717,0.49844237149421144,0.37102282893859295,0.6460770086380407,0.10327202572576877,0.48566243052959035,2.2903090586623076,3.791434152135849,5.028563540954657,0.0,0.0,0.0,0.0
1.0,5.731904565555375,22.9276182622215,5.731904565555375,0.9914990540052236,0.9145898221292221,0.5633414639940807,0.3241132860972553,0.3920928685302807,0.4255235356975856,0.22170052476731916,0.864647621421686,0.23227423077760723,0.6630873640051174,0.4976214202230006,0.7381586939093793,0.3734311367531057,2.9248235909879643,4.1845773326558175,3.877880001973967,0.0,0.0,0.0,0.0
1.0,6.845569188507675,27.3822767540307,6.845569188507675,0.5636291683535605,0.7736433852898654,0.5914492419089087,0.8717360155500907,0.18577786972818544,0.5217274040811757,0.5808500082896098,0.9586922307881206,0.5866494679043877,0.23581134463197384,0.9544375505178131,0.6289238725489218,0.7150975306322875,3.733824137602674,5.1100871080458665,4.476092800112097,0.0,0.0,0.0,0.0
0.0,21.53650590918828,21.53650590918828,5.38412647729707,0.581939503929342,0.2417499496875083,0.7129678031366067,0.2453034882430003,0.7232912948100393,0.24755697195281468,0.3724551424726287,0.18076843119234953,0.7787057270111803,0.7580145581822703,0.13347730661680024,0.7882898202864195,0.41004409410813814,2.1590542131837003,4.121650894112779,3.7113833025930063,0.0,0.0,0.0,0.0
1.0,5.955719080310293,23.82287632124117,5.955719080310293,0.5078171295889117,0.22788652288637878,0.7699173269885573,0.6371796912313138,0.26558864024546636,0.7949102893624417,0.9192696580738082,0.8272434656144317,0.11465865020452815,0.7193428776989901,0.23638583845220507,0.03166918195380741,0.269616082407654,1.682667923633892,4.164537565461725,4.6037110888946104,0.0,0.0,0.0,0.0
1.0,5.580087665200477,22.320350660801907,5.580087665200477,0.2710456852093459,0.19440299200086475,0.26273040058307107,0.4943451420120455,0.8916138691588554,0.10268123512494831,0.430923447623475,0.10240758621970347,0.8023691120252898,0.8854961009651922,0.3884507329474429,0.7068917550997212,0.6598658531780086,2.520599168446564,4.0167871852079795,3.922059040646461,0.0,0.0,0.0,0.0
1.0,5.8892309784065,23.556923913626,5.8892309784065,0.6976744586343917,0.8241500456098501,0.012429630006560277,0.15450529784235045,0.7378277670190656,0.4906326593415884,0.9703921015088323,0.6057729128383462,0.8357266400694764,0.5526956056144999,0.3693834661729216,0.4944342831723144,0.7201055048675845,2.4361030106895627,3.8663025337527204,4.462738611810332,0.0,0.0,0.0,0.0
1.0,6.801551901364441,27.206207605457763,6.801551901364441,0.36361052319186304,0.279308940498446,0.41139985845805693,0.9142337819024133,0.9316521883982519,0.6912081900417708,0.8842921235715596,0.4826146148529329,0.8312404462213097,0.13169438284996882,0.2695761536792437,0.9587026984603981,0.5210880175814568,3.0272111748153754,4.942181990368308,4.764877483301925,0.0,0.0,0.0,0.0
1.0,6.11925623953515,24.4770249581406,6.11925623953515,0.6233846973660069,0.39289690889670725,0.19849746517673317,0.9668132885803291,0.6708723150889151,0.6964711817749326,0.19083004262128944,0.23444503572146258,0.2621280118255951,0.6726147584818299,0.6517990671530813,0.3270076052309622,0.6375129540607195,3.206517612391099,3.995490300852565,4.426508914681457,0.0,0.0,0.0,0.0
0.0,21.299368090952616,21.299368090952616,5.324842022738154,0.6467236813717684,0.8891551118627419,0.43609815485305026,0.272029319744154,0.8334532078931054,0.3987030436410919,0.770839539463975,0.16500518517200324,0.30060610081830563,0.5456575702158146,0.9805267860606796,0.13478141050396797,0.38695624672557805,2.4210174444061483,2.6398370316739657,4.532892194399511,0.0,0.0,0.0,0.0
0.0,17.52946033356012,17.52946033356012,4.38236508339003,0.7256572420321332,0.5758887285065779,0.23707871725250007,0.20567471359795853,0.29280404320347775,0.028884339390165326,0.8341941586909666,0.5861863108133025,0.858106495033028,0.22849094362263744,0.4558476447417692,0.3526741604255873,0.5977280466165771,2.3375818074140255,3.0948237267517564,3.000743690880861,0.0,0.0,0.0,0.0
1.0,6.368887943266576,25.475551773066304,6.368887943266576,0.14719902140001095,0.8187339247043526,0.23145652827324914,0.849189375652635,0.2970975076531801,0.7002137384283434,0.7179366723143006,0.7255135112427966,0.022367098379355577,0.4971557618365061,0.7031873554961836,0.5535182393845591,0.6213797913583871,2.8744737832917755,4.200794044555832,4.733163300220954,0.0,0.0,0.0,0.0
0.0,21.91000154142476,21.91000154142476,5.47750038535619,0.5738976219271732,0.37385699674580075,0.3150773585682428,0.8895138577317173,0.9634629242385009,0.13245711303277885,0.08249120344721739,0.8949212102492903,0.18885465042793737,0.35370155387847524,0.4261137009007614,0.5533849509156904,0.5799311662354918,3.0228412977108343,3.907841861039624,3.690492173878225,0.0,0.0,0.0,0.0
0.0,21.986538235105925,21.986538235105925,5.496634558776481,0.2852439471617291,0.8066468174623339,0.06745025709236718,0.7329812607152736,0.696035761649211,0.026697022293350803,0.5162389239590776,0.30364056716410137,0.7267351856971785,0.5062066659256678,0.500912106819588,0.33093928357199687,0.7817318374376037,2.6318084357061915,3.4763820798975393,4.133988546534885,0.0,0.0,0.0,0.0
0.0,16.215924130696088,16.215924130696088,4.053981032674022,0.6283006553903334,0.5301706463909572,0.770348630325957,0.13177322927594848,0.4743689672693162,0.2055490249661246,0.1405974556850168,0.3630860750658571,0.9315978142144338,0.07495522381533515,0.2704757914417263,0.4139737837330908,0.33425726247925425,1.7787807223203531,3.2255410438760013,2.66202044020791,0.0,0.0,0.0,0.0
0.0,19.591082242489453,19.591082242489453,4.897770560622363,0.7451420855706178,0.13271433795495435,0.388329283129935,0.8748609181041311,0.5934644792274543,0.07478504297590649,0.5371706976755076,0.80531591861047,0.019404435293576494,0.14079095795127883,0.5659877948442765,0.0404540795330286,0.7417348236972069,2.968179701749261,3.0856754592955333,3.4838505407163747,0.0,0.0,0.0,0.0
1.0,6.557041365500135,26.22816546200054,6.557041365500135,0.894647809416478,0.9057043589909936,0.821011540592229,0.054471519893078746,0.6750612854047179,0.39075968859430066,0.8063275238455905,0.7202244044752294,0.7406717108055638,0.9581311454069655,0.8134684582531245,0.7138550594860175,0.186511881376907,2.6629547284256057,4.585636950630292,4.797978944104783,0.0,0.0,0.0,0.0
0.0,19.365723680747706,19.365723680747706,4.841430920186927,0.10656861068357382,0.7011487197811094,0.04088817408539569,0.4072807122912685,0.5950453127895282,0.38808276424818533,0.8132441195043467,0.14219462003082584,0.3497966357816431,0.21972315200183734,0.9163231314060623,0.5014634002435839,0.6398316741087868,2.571467528733275,2.6892611327915263,3.805244628810459,0.0,0.0,0.0,0.0
1.0,5.998754704469713,23.99501881787885,5.998754704469713,0.16110310482140877,0.7567061620789068,0.3814492584828345,0.41360944825988877,0.9007133930287425,0.0858115703548904,0.47466988487837025,0.6012603904804991,0.6816983212763854,0.964977399909887,0.08564637951872733,0.6174940518807747,0.5484589335211948,1.8263119180019944,4.294759374166355,4.526396050514715,0.0,0.0,0.0,0.0
0.0,20.936622799872474,20.936622799872474,5.2341556999681185,0.6118683292425221,0.7103495872255966,0.7742465834420172,0.11264008548277615,0.592084812794735,0.17852099034074087,0.23363730461974064,0.8333647946948294,0.035660373548167756,0.10141863768957105,0.860583201374766,0.5410531923592324,0.9246624452521626,3.0508072537114588,3.5015671028094975,3.6275604468473404,0.0,0.0,0.0,0.0
1.0,6.139598028844112,24.55839211537645,6.139598028844112,0.8126253455202679,0.9183636510774371,0.6301101941503825,0.44643701390645885,0.40111301862618354,0.501426898903735,0.02496433336174253,0.21466930065472678,0.49685927066263447,0.9856810001588281,0.4474035200078049,0.29094527424343664,0.6174057876306295,2.6148169413085975,4.183534740310832,4.525501897815397,0.0,0.0,0.0,0.0
