t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1.0,10.485999842890871,52.429999214454355,10.485999842890871,0.4734369070533082,0.5624581906102198,0.6387944378221883,0.10450422772811496,0.026916570345346003,0.430285104556943,0.9193881363428071,0.20211819292766042,0.8544013228652824,0.6813260176307337,0.5740541066540835,0.24966709323701153,0.3408432589374695,0.8491725417577063,4.840215229248974,2.7828041548754054,4.599890181790626,5.823224183981102,0.0,0.0,0.0,0.0,0.0
1.0,12.38151639428014,61.9075819714007,12.38151639428014,0.2943135502536034,0.8732836475656464,0.2548325675826454,0.8164060035220689,0.5546379091310158,0.3951936272826796,0.3956922327090817,0.4433694281523928,0.745496028641143,0.7733448770803248,0.8722455699510551,0.9813952026274521,0.4861646199238224,0.34142609257250367,5.238127052811434,3.0351666036270766,6.44699459059422,6.670398165966898,0.0,0.0,0.0,0.0,0.0
0.0,45.05227688626761,45.05227688626761,9.010455377253523,0.5338490636900365,0.3263790035189935,0.6353738565711434,0.986543830697128,0.5680325851789503,0.19076650614742885,0.053748926430966515,0.3621361372754637,0.854824838577335,0.18532871186091393,0.3967090632912461,0.911835770744021,0.5237932058821867,0.010780712657848746,4.524365990697007,1.6648805506272935,3.99226124780296,4.394391319373204,0.0,0.0,0.0,0.0,0.0
1.0,11.000987484044165,55.00493742022083,11.000987484044165,0.8137826959888018,0.6392699222435606,0.16088404742392703,0.6339369113198566,0.3897551776591882,0.6782175789682314,0.2899844895268804,0.567439534989361,0.4638925301764226,0.6385945742677676,0.19574407352753764,0.3379899555855478,0.9012470263259554,0.9143882226969543,4.908357292312672,2.749072125042304,5.2853204407848855,5.929058755630253,0.0,0.0,0.0,0.0,0.0
1.0,12.140906520695118,60.70453260347559,12.140906520695118,0.8818312596478338,0.7231662073460373,0.44644136068070706,0.6911147814201629,0.9384372057787953,0.3731488647504263,0.9057106101694393,0.014711940796823142,0.7576946381899635,0.8662644874484374,0.920633447062903,0.9137417174255557,0.2117081973188849,0.04352681060542807,4.850914544055401,2.6008572863432837,6.3904560728040085,7.338867189221642,0.0,0.0,0.0,0.0,0.0
1.0,10.895361956851323,54.476809784256616,10.895361956851323,0.6138724798470652,0.8717148293293161,0.026515030491556124,0.45107223947542296,0.1736184277446864,0.6663113022879054,0.1683842367532924,0.31741472369299084,0.9980197754026584,0.8616182422987837,0.81628048814893,0.8075470190019587,0.9664283025221334,0.12139123200636781,4.718390801645165,2.2864520407839257,5.255352740739654,6.416172756513955,0.0,0.0,0.0,0.0,0.0
1.0,15.429715297420078,77.14857648710039,15.429715297420078,0.5990460995503905,0.8813176955463371,0.6182717000286724,0.8390211445023887,0.6153992198937986,0.22166462954759325,0.972093961323658,0.6709080997926398,0.7749808089429727,0.9159241322136946,0.4930403848070404,0.8353804934443126,0.9776844581489784,0.6794356283334169,7.283700426730735,4.039135878440365,7.12418538940488,7.659191153395855,0.0,0.0,0.0,0.0,0.0
0.0,48.15347513004364,48.15347513004364,9.630695026008727,0.38673358039996464,0.9708002774572836,0.5419491375101831,0.12149756636567532,0.32590396209930417,0.4619864568696549,0.7699818146937851,0.6979356125205987,0.502624856958837,0.5176784564118234,0.26121969341356654,0.04073130131984637,0.5521507795487894,0.41608009542368085,4.16062962075322,2.8955291014151947,4.583815236575219,5.351676107568345,0.0,0.0,0.0,0.0,0.0
1.0,11.716163214591294,58.580816072956466,11.716163214591294,0.24167338831651053,0.5647068271291069,0.607580120460454,0.8870279763098439,0.8930582458197573,0.7475592141757464,0.6049128428986151,0.3352591580587353,0.002519961584358299,0.613885283570708,0.30697579640421035,0.49220066812036356,0.42851283992066846,0.9801801375012201,4.952078988424967,2.977259633708041,6.425766149988307,5.782931523579332,0.0,0.0,0.0,0.0,0.0
1.0,11.248192238330954,56.24096119165477,11.248192238330954,0.6889118539365967,0.5104078535560663,0.3773829068711886,0.07312663156810073,0.06140187892987692,0.6973125219130649,0.9849336351895501,0.3157866735094711,0.7659587862758812,0.6967098201411016,0.5688372177573984,0.5373691796553833,0.2940372118596488,0.788456776909441,4.833761621979766,3.1369541188199124,5.234342189129453,6.616086197773831,0.0,0.0,0.0,0.0,0.0
1.0,11.884569979537563,59.42284989768782,11.884569979537563,0.5928300226158257,0.39701742858938094,0.2884321183162295,0.7954428593463956,0.5170899332637391,0.49058919227013065,0.5917301812551216,0.2476576102883027,0.40484063731058106,0.703211952328592,0.9811913342407961,0.471137738491497,0.8308038634316384,0.8790204894265387,5.212277450194897,2.586563448050841,6.0740887195004944,6.276316520080506,0.0,0.0,0.0,0.0,0.0
1.0,11.451272823100847,57.25636411550423,11.451272823100847,0.3269056898356475,0.13242429163073566,0.5210365551199153,0.9333157116879878,0.5515294771035877,0.36068813842801006,0.2828797474957022,0.7798859787825043,0.7249360386936764,0.10544229924954585,0.8239187762219339,0.4448422410799642,0.982098102695381,0.8574966491281284,5.631933323932805,2.497528908117035,5.2724233108081,5.3909493276494365,0.0,0.0,0.0,0.0,0.0
1.0,14.406677043181896,72.03338521590948,14.406677043181896,0.616067089605579,0.6514749294127559,0.6034150374859599,0.8013707731420182,0.5835856917966707,0.8060645676377594,0.5053367072560655,0.9846180946663174,0.8044989296256916,0.7843218955013613,0.17932659816940644,0.3927687863657163,0.9104388124059775,0.989328254913111,6.776097291362218,3.523526772613966,6.678196298861183,7.297391544950434,0.0,0.0,0.0,0.0,0.0
1.0,13.08419308314916,65.4209654157458,13.08419308314916,0.4051952216139817,0.35134636934474595,0.6752525864000151,0.30838129411812065,0.34546384861307033,0.36332977752420503,0.899084924498485,0.8128419173810159,0.866183601885297,0.3372299470376412,0.3219301560657746,0.987171479812284,0.783313808195403,0.7693935724844482,6.43885313181271,3.819838263520979,5.496173286879791,6.459170816260949,0.0,0.0,0.0,0.0,0.0
1.0,11.03085201906918,55.1542600953459,11.03085201906918,0.18590883409677883,0.33895952147320707,0.6929834097363344,0.25657050480698784,0.93758068325427,0.2337962446413575,0.8945955210566737,0.507100661816636,0.7944097259437872,0.7798506677401098,0.08853918290034524,0.4899666114063106,0.5393078738142842,0.3697653447309822,5.324550321052106,2.60038766048381,4.8967249438268805,5.620472999060459,0.0,0.0,0.0,0.0,0.0
