t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1.0,17.506834676503974,105.04100805902385,17.506834676503974,0.8525084992811084,0.13321056345275062,0.6077679836581095,0.6869492024423396,0.46596639758377423,0.056868145073336485,0.7714262490550533,0.5802307865569705,0.7250018508949809,0.344060978375305,0.39776565449631596,0.603527810733982,4.811728934910965,4.529637812054936,5.277695332494739,4.040302685855912,4.028782234970846,2.2337149525881514,3.201108150425973,3.7879282785872292,0.0,0.0,0.0,0.0,0.0,0.0
0.0,99.0280799547939,99.0280799547939,16.50467999246565,0.8773936348479695,0.7356979812654242,0.38588093420628633,0.8605116349365176,0.05533720504180051,0.04009637229089957,0.4609872169971968,0.08570762638167806,0.10409518566615561,0.8107575838200816,0.4815992623191778,0.5938109266481002,4.031969848911306,3.3946290391675022,4.087307053953106,3.5709826319141085,4.464962977187867,3.056115331711924,2.696722926853247,3.529500851959627,0.0,0.0,0.0,0.0,0.0,0.0
1.0,19.319083658924463,115.91450195354678,19.319083658924463,0.2832527700276235,0.5378093378395036,0.7662503809403749,0.6260311987411173,0.7179485914401813,0.5973161996610677,0.9903554873212436,0.4737018083175012,0.45398000911566017,0.4741485844223613,0.8399314425148975,0.5223767761246665,5.568628634478989,4.819356222701277,6.28657722591917,4.578273147157746,4.504992162455085,2.8783144885678302,3.8429994374609504,3.566872299903948,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.505097688446813,111.03058613068087,18.505097688446813,0.9761946828141893,0.9855271361933368,0.20454279949996923,0.1473893413353894,0.4314581498880866,0.2577130003922389,0.018208473548073534,0.29424107868325045,0.5360337570709091,0.6760887876204617,0.8060710341742424,0.8596320721865358,4.2259213037115995,4.907366384558625,4.6573794535996855,4.207712830163525,4.214994572773476,3.1000954872238102,3.511700555301179,4.046932933605623,0.0,0.0,0.0,0.0,0.0,0.0
1.0,23.596693402794813,141.58016041676888,23.596693402794813,0.8333189098520573,0.8916917017552894,0.626590003627665,0.9667940713223256,0.4765048186684747,0.2218572109130139,0.7696571205356216,0.7598248575559088,0.7897764002421219,0.28365193971171,0.677663029841016,0.6984747951786567,6.53717330564502,5.896911633629147,7.013678124313494,5.767516185109398,5.425270606824583,3.3171173266364566,4.408660438208368,5.001562699107888,0.0,0.0,0.0,0.0,0.0,0.0
0.0,87.49674882575016,87.49674882575016,14.58279147095836,0.5776289132335385,0.017211898822885652,0.9276066946936384,0.9126226592695882,0.41541929039403847,0.3417509511977139,0.5389887526680914,0.09873272621058449,0.22716971062816582,0.6152112450447687,0.8663693394064995,0.32968322823046703,4.508081646130705,3.0712038595942706,4.923500936524745,3.9690928934626144,3.4318303746776384,2.2901483217617478,2.514350920735638,2.86399644360357,0.0,0.0,0.0,0.0,0.0,0.0
1.0,19.349753459998805,116.09852075999282,19.349753459998805,0.15485602043089997,0.8483187701237975,0.8057228326841713,0.7013311756216012,0.654698266742834,0.5754240236514012,0.896343422223135,0.8120218118835104,0.3662737204671236,0.12222240452390476,0.6815830734436127,0.295832200058991,5.841874850529253,4.7099272853739045,6.496573117272087,4.945531428306118,4.406349828517241,2.6224028170711287,4.047821364847789,3.659722169793672,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.5615921981238,111.36955318874281,18.5615921981238,0.5010352884111327,0.568430270040271,0.13260856420549372,0.4994762380071196,0.7817984772234512,0.14331778439442489,0.8321335226334908,0.5155336966986082,0.9668831164937299,0.44436597664858024,0.3832274695570683,0.4225284160231002,4.542645950441339,4.971570257080852,5.32444442766479,3.7105124278078483,3.9268211928567274,2.716599377942522,3.582158724564022,4.277523063522893,0.0,0.0,0.0,0.0,0.0,0.0
0.0,94.65422078445826,94.65422078445826,15.775703464076377,0.6227369394498103,0.7753831997490842,0.3387862981826518,0.3830226770046965,0.0638175435866909,0.7145793889663689,0.2134572731556249,0.7322467624086056,0.8296619206611812,0.0015654658114369058,0.6731897916369378,0.032396756593092935,5.283064251214961,3.942890187241028,5.346881794801652,5.069606978059336,3.47538846313872,1.2561856427450016,3.080831509986754,3.4084345086715055,0.0,0.0,0.0,0.0,0.0,0.0
1.0,21.355551952724124,128.13331171634474,21.355551952724124,0.8738435781737487,0.7189484468376702,0.5733236814324802,0.9059253393992728,0.4286433578836307,0.9279809203156255,0.42571353993076544,0.7296343584838632,0.658496651598985,0.6536051321974671,0.31002985520346915,0.07441212253713736,6.12389637137588,4.21972191064927,6.552539729259511,5.698182831445115,5.3100634378755505,2.7815343988551784,3.486813136513147,4.969096864574638,0.0,0.0,0.0,0.0,0.0,0.0
