t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.0,14.961004781905222,59.84401912762089,14.961004781905222,0.4116767752364312,0.847068810443732,0.46977868131681977,0.8577661516635946,0.8282929859378197,0.24479243436195697,0.9825173544157526,0.4231566167140024,0.16522899439383631,0.2619966381066372,3.2010769991211054,4.383209994040214,4.915369672960315,5.0224967612737625,2.9799738696488047,4.2474206218843555,0.0,0.0,0.0,0.0
0.0,39.300051254007954,39.300051254007954,9.825012813501989,0.30042859616600825,0.3155963814810252,0.4213590215260774,0.7347540816244137,0.06422746590786321,0.8678791200682918,0.02452694459355098,0.3008012914586853,0.6656267243671633,0.5820814808174591,2.283258340540279,3.3796032457120537,3.311225787477367,3.855922086484461,1.4024127565396594,2.1425453759503896,0.0,0.0,0.0,0.0
1.0,12.628303879046962,50.51321551618785,12.628303879046962,0.04632206345006307,0.9641694982592359,0.9342553214830391,0.2645229143640938,0.674710413394703,0.41708143333388825,0.6103573832463793,0.2668111877421573,0.6563704297317434,0.0002034956799754628,2.5872954470940783,3.8704311467460677,4.132111647503472,3.90054881920224,2.8862684843291984,3.4482190264274264,0.0,0.0,0.0,0.0
1.0,14.489521184491508,57.95808473796603,14.489521184491508,0.4006967041468211,0.7483820317392363,0.6543078798641601,0.24577808536870926,0.8397937554815794,0.6891281011057164,0.4345917104429714,0.7977386815378863,0.27505697155156217,0.4855121375794518,3.3208206552331276,4.337091889499406,4.895232383119711,4.9166781789539336,3.4409190527696834,3.4083656004761083,0.0,0.0,0.0,0.0
1.0,14.034715258766846,56.138861035067386,14.034715258766846,0.7185057246197952,0.4429829133131602,0.7430409021156815,0.8206974322752238,0.2650486514327486,0.35320164979435886,0.6239154653260373,0.6026172556201767,0.7744711080146679,0.49512229587743206,2.484547902435668,4.901498189198691,4.3466265657548195,5.096562496273601,2.7721954471015624,3.3908076603402844,0.0,0.0,0.0,0.0
1.0,14.533584825914895,58.13433930365958,14.533584825914895,0.9179678033524068,0.11662619146595699,0.7889520228468424,0.9157750529086925,0.8215349774260235,0.7531820473320823,0.9718356136457961,0.04049422840441996,0.03246927872138816,0.14747511521690637,2.647612497537175,5.242211024637651,4.55587524924672,4.717360308473672,2.6855752234956496,3.7621989735102175,0.0,0.0,0.0,0.0
1.0,13.89284778458288,55.57139113833152,13.89284778458288,0.3251082719759335,0.9312534553853085,0.2993186797440851,0.10168371171562052,0.8168995978343703,0.7166007961601911,0.973675936541154,0.3508102949009999,0.6699098752551556,0.3417794687783543,2.9172478559964903,4.2540071641275095,4.532021941060084,5.227721408547088,2.7233902998406974,3.4646108499988926,0.0,0.0,0.0,0.0
1.0,14.043912399618605,56.17564959847442,14.043912399618605,0.5015394765764488,0.6067585774955099,0.602292973991288,0.937164036167854,0.4844404375636133,0.3756265310363326,0.6119939857674569,0.7448255896372445,0.5059680489383472,0.06270966033865322,3.148815171900554,4.763851079678585,4.425811791997952,4.83102634352146,2.9398570552641043,3.305359671324375,0.0,0.0,0.0,0.0
1.0,14.917838573871368,59.67135429548547,14.917838573871368,0.699576293743699,0.5875176938452146,0.005731191608697728,0.5512911137766899,0.8124715056505365,0.968131128496009,0.9531720055025504,0.7445504264571423,0.14969220121471927,0.265237517595557,3.6639618682255923,4.884615866450044,4.888102582932397,5.731639886282117,2.8498471113052903,3.175421027979246,0.0,0.0,0.0,0.0
1.0,15.08019532466745,60.3207812986698,15.08019532466745,0.04444689122760592,0.9987619353125448,0.5973759610732958,0.6580464820103816,0.813960525627973,0.3385257536519566,0.8409871682483744,0.37747833462863234,0.6757113261278661,0.4164652639702613,3.186773031231488,4.346532442596086,5.04160142452342,5.164383680805596,2.832023647870052,4.325597336242831,0.0,0.0,0.0,0.0
