t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1.0,11.26459360322043,56.32296801610215,11.26459360322043,0.7659206069251779,0.674122568771377,0.2372979748714268,0.5732784244109977,0.1496638065548681,0.8845829854889964,0.3702773206759554,0.5288865580233326,0.31166638439793737,0.20429858823006775,0.6472196573307959,0.9497988646028137,0.5733735983130542,0.6660999075864072,0.17617342746946973,3.454574017901706,5.172086406632115,5.859746354842854,4.860420022234178,0.0,0.0,0.0,0.0,0.0
0.0,46.47838995798506,46.47838995798506,9.295677991597012,0.1899172788876473,0.11491099536757254,0.8419419727066237,0.22181081372927913,0.14744348714619726,0.27448618331103447,0.5852464397394025,0.3749045540384206,0.3700355950969435,0.7007378414959979,0.2433390690483791,0.93509570925449,0.8484939094715163,0.20660343660759495,0.44404251821751317,3.126026242711648,4.513517772347061,4.172267636897999,4.143482177250117,0.0,0.0,0.0,0.0,0.0
0.0,50.268372028115905,50.268372028115905,10.05367440562318,0.4889973418304905,0.5161902508854375,0.5700281206415123,0.6178467923359096,0.2995785746721742,0.17994607537121854,0.7838143189307657,0.4551075941607241,0.9364803480004698,0.18397072747431853,0.34160061295547917,0.4228481750195663,0.698832279999427,0.05765555167398251,0.9553199801838616,3.20770171362499,5.342106844893616,4.512157331049757,4.405626496893147,0.0,0.0,0.0,0.0,0.0
0.0,42.885623606922834,42.885623606922834,8.577124721384568,0.002931300429160455,0.39400766897321626,0.6900923355821846,0.03750080164001779,0.26067458196215065,0.9293008103080286,0.09458055586555736,0.7495239271398815,0.3993402993111246,0.7084760837912647,0.036557040249119876,0.6858675720845216,0.04169764010232424,0.07861109066491401,0.7446587060068034,2.132457816125177,4.999314444271054,3.5190803396667443,4.599974144959929,0.0,0.0,0.0,0.0,0.0
1.0,11.71875193746387,58.59375968731935,11.71875193746387,0.3061712009759243,0.5563685666024852,0.8249816968244471,0.4150207818838292,0.9679327990180921,0.7089321857950462,0.2970563178474904,0.9851345732130965,0.32993930189799736,0.9204153111004074,0.17878582384425246,0.3466323443508724,0.05156127643593267,0.35972967275406786,0.2267562284385768,3.6252147305589055,6.237922813056073,4.631034868499118,5.907983511158076,0.0,0.0,0.0,0.0,0.0
1.0,11.825724894518759,59.12862447259379,11.825724894518759,0.7401100306009879,0.27333198554539706,0.6181404926133901,0.40629601147366456,0.25297116159726474,0.5573186875465702,0.009567087684316355,0.8945595735001988,0.9417970319368277,0.16940870686844367,0.15497404288110883,0.5315768533687284,0.6379599068190559,0.7021586582667882,0.8093139628794199,3.1844120060010503,6.597070198174344,5.410338851176118,5.655273166237516,0.0,0.0,0.0,0.0,0.0
1.0,11.22854569897954,56.142728494897696,11.22854569897954,0.41606485360705137,0.6597340563285626,0.8957923711311235,0.4358146198724213,0.372987828972673,0.33026086090925566,0.8894522318857496,0.4655505794776409,0.057656940877738205,0.7878254122335736,0.3678255366282961,0.4596929836343936,0.38124872858668,0.3803878200242853,0.973883653831811,3.6859444613821886,5.721393105980395,4.321651980700059,5.663736165102657,0.0,0.0,0.0,0.0,0.0
1.0,12.447149247220693,62.235746236103466,12.447149247220693,0.5861921881129968,0.9922989421004393,0.6292439333457148,0.6318612066964682,0.36047508303433384,0.1274726327295238,0.24873529872749933,0.820907802168154,0.49136387390814706,0.7282315690681389,0.0391289104332031,0.615435190892563,0.6126502106679899,0.7340750431104696,0.8704439616688459,3.3445134083119994,6.953355239914754,5.188336008335381,6.461991366006607,0.0,0.0,0.0,0.0,0.0
1.0,14.189834888203649,70.94917444101824,14.189834888203649,0.8405696872843509,0.774288108104295,0.9075717194067126,0.9375008784845228,0.8869773053877585,0.2700154202148126,0.1725701670466252,0.12900733278639365,0.7578690862825458,0.9216845060793949,0.06786192016419756,0.7830193001211841,0.7246430527810092,0.4190756920347284,0.6990362662572821,4.3183542353561695,7.330738176619284,6.431891291781595,6.572869090336738,0.0,0.0,0.0,0.0,0.0
1.0,13.210040696021807,66.05020348010903,13.210040696021807,0.7813750402430908,0.38079430230967815,0.8726370272613252,0.8414491226915798,0.23857395739669474,0.9571907047419538,0.22139171264162727,0.4227704530785572,0.3657642833358381,0.25594720227380396,0.9328554143668383,0.36731605675036005,0.6392879899054217,0.6817124934185257,0.5411470437748833,4.452243008057128,6.137200497739773,6.217507269729727,5.771436214403934,0.0,0.0,0.0,0.0,0.0
0.0,50.78348549579006,50.78348549579006,10.156697099158013,0.90941206379093,0.3128219198094141,0.26544641888849796,0.07356677637834741,0.6205005727156518,0.45463531891672315,0.05531872723017972,0.24177810308221426,0.537771102950036,0.08572690329422306,0.2934064557882041,0.837032944865419,0.8644999038123266,0.4437368659607397,0.19730878008653918,2.7777045839024668,4.933637953307295,5.539263567497943,4.39586685035726,0.0,0.0,0.0,0.0,0.0
1.0,12.851473197619772,64.25736598809885,12.851473197619772,0.5021872275175273,0.7343812139661874,0.9132831863642632,0.611833093830155,0.7027906881832763,0.5896261424944473,0.24708926206677984,0.19494336194351825,0.8084451410965188,0.14084298636378323,0.40619883295715975,0.36548675957266996,0.8252394881197226,0.16850311935389561,0.89992066276911,4.05836498041254,6.480163218172249,6.016141799625669,5.671718077075731,0.0,0.0,0.0,0.0,0.0
0.0,53.52072626676089,53.52072626676089,10.704145253352177,0.3239229514138654,0.6013843498078828,0.3167866280622482,0.23442169354967157,0.7686611869785378,0.6635866932089617,0.2862679926990792,0.03740488004415887,0.7061406293255275,0.5755684045551737,0.44030582176627286,0.2142838813803638,0.11742418282235378,0.8661800781075067,0.5369010405544782,3.253328455428359,5.513961024880695,5.0186764028735205,4.807820395555168,0.0,0.0,0.0,0.0,0.0
1.0,11.877325351575312,59.386626757876556,11.877325351575312,0.2971972081244768,0.3826116693562921,0.7829886279090078,0.4136127062173707,0.22150302713422498,0.8655612764446897,0.13277225760697164,0.5039542972376987,0.4718336030398469,0.8742384301670014,0.3546757295738242,0.8832902893283046,0.7376988242658624,0.5001389816288326,0.3007794650424982,3.6542757012069598,5.938505410350433,5.497499236805362,5.466671807310585,0.0,0.0,0.0,0.0,0.0
1.0,12.313749094586106,61.56874547293053,12.313749094586106,0.6393759635913622,0.7538973442667116,0.6463275231301469,0.0006560177841447024,0.8825290892123671,0.3886628904805258,0.6779519456695311,0.5323374438712917,0.8449956177284673,0.04223478810965209,0.49022074791824977,0.6741805050905081,0.6132138616126039,0.15967190916201213,0.966444173101208,3.3690132370513317,6.469690604266349,6.093075452192955,5.624694986537881,0.0,0.0,0.0,0.0,0.0
0.0,43.84359365525425,43.84359365525425,8.76871873105085,0.5207069474689721,0.7436430055767553,0.3082992741964451,0.744503096109058,0.7717741271927806,0.13306378579311773,0.21925007067578117,0.19569514277931077,0.7886107651170254,0.42936155720117564,0.012333115054530386,0.8845907235124346,0.39540096718778117,0.012523670027577372,0.1323861259576402,2.58481499118254,4.431465368498581,4.57094638112742,3.642854603381555,0.0,0.0,0.0,0.0,0.0
1.0,13.069096734603136,65.34548367301568,13.069096734603136,0.861376335467794,0.9801050635401166,0.7282384767912432,0.3889461278732872,0.027877059436701046,0.7752909689409571,0.30002593473841144,0.5199140180607398,0.9430270183100192,0.510640528382518,0.20147578830121415,0.6503818735402126,0.8268665943821083,0.41224535336619594,0.437608397241691,3.459490515528904,7.023189813920085,6.406884532076563,6.0801627956100655,0.0,0.0,0.0,0.0,0.0
1.0,11.275935473574783,56.37967736787392,11.275935473574783,0.9673378476026865,0.10473265807941667,0.5235989516080891,0.6683408026437764,0.6734351998057819,0.015319458073270842,0.2736427157858323,0.3388862079374928,0.6878766068073299,0.7641979490639979,0.8397584219600789,0.3568300673698669,0.9182950895824511,0.09956838959353098,0.9456009795414451,3.172200607092733,6.038849337695493,5.186752690482503,5.350972730888163,0.0,0.0,0.0,0.0,0.0
1.0,13.769397026828836,68.84698513414418,13.769397026828836,0.7045361465440866,0.8689345034546373,0.9792227048555507,0.25188008849177523,0.4417459494226902,0.2108455683147773,0.7097888867885742,0.40494356103203677,0.16994206822537705,0.9972828198086118,0.8576231572301445,0.5551378831121361,0.7479375649644863,0.8523836307481542,0.30555872940162176,4.193804393586008,6.68333324677203,6.38830917687204,6.513391178546652,0.0,0.0,0.0,0.0,0.0
1.0,13.372100761812575,66.86050380906288,13.372100761812575,0.6683262095031239,0.907758156316063,0.3608291526595233,0.0943473354053419,0.20165012507797353,0.37146638516074837,0.9293087482382864,0.9840319866505067,0.8684607187905509,0.5052999274385414,0.8300474207075619,0.43098063617748095,0.990910436413015,0.5525255179836652,0.9713155610685285,3.5010377009385536,7.38257417706224,6.182954758789706,6.514113458271689,0.0,0.0,0.0,0.0,0.0
1.0,13.392016425208116,66.96008212604058,13.392016425208116,0.9154871726151115,0.9881095346524073,0.8347918695986477,0.5999763128195,0.18341776816903188,0.8829620924547077,0.854280041784684,0.4808829090189388,0.2839910657074366,0.8318677602349933,0.7663857842205717,0.5688299114736672,0.3590810032306829,0.1533521991806558,0.992333619197884,3.86786128723791,6.906276994060496,5.93640840130292,6.62228592835306,0.0,0.0,0.0,0.0,0.0
1.0,12.099496184424456,60.497480922122286,12.099496184424456,0.18947608228989088,0.9990723027185546,0.5576304992080764,0.04914418081042293,0.2563963188207182,0.6676796344497907,0.20961078555312396,0.9314369765047178,0.5553415584328738,0.6737728702998365,0.03480600610200102,0.8282018437188281,0.3217129631281621,0.9761403614068412,0.641515215357569,3.0383147433771356,6.770174782617031,5.386457570275737,6.214833224184157,0.0,0.0,0.0,0.0,0.0
0.0,46.43806530623554,46.43806530623554,9.287613061247109,0.6427131201027361,0.25113236899288394,0.15244571084567737,0.6423462058145843,0.3898854139262208,0.42023592271294363,0.49038892891935915,0.6878643293235661,0.42371887863017044,0.20018061374232976,0.19972699668042726,0.3014027769640403,0.5485666508769382,0.5555877744973267,0.37869895016235866,3.19945660759305,4.651029733813152,3.8854156142293648,4.227310855182981,0.0,0.0,0.0,0.0,0.0
0.0,55.10451505140802,55.10451505140802,11.020903010281604,0.9038923739506254,0.9988024524432626,0.17625162726086496,0.43982115956325407,0.3067730502580934,0.5760924942649017,0.11556080553724557,0.6293820033612975,0.8237400161346891,0.9968323278119903,0.2844968874743963,0.4544469287997568,0.1653090183930288,0.6194695165314109,0.21361538279859515,2.3992776718087994,6.410160263208761,5.309274365511031,5.586420247074072,0.0,0.0,0.0,0.0,0.0
1.0,11.366427155539423,56.83213577769712,11.366427155539423,0.39948427297357814,0.07370881965890475,0.7709322266527109,0.2151270132063865,0.17623085560212093,0.9366840801219688,0.4745345487310715,0.8731544036922432,0.537862452790007,0.44379446516567456,0.8202095286396774,0.8009324428474348,0.46400499777353266,0.4938087512159396,0.4101062659582372,3.531322473303731,5.579771591604918,5.473858428275875,5.041909138814911,0.0,0.0,0.0,0.0,0.0
1.0,12.602595194710833,63.01297597355416,12.602595194710833,0.629007898495956,0.5178283569700354,0.35156464254107533,0.8857998722068343,0.8837253169454967,0.48151937089489094,0.5750055954653697,0.7993900650294984,0.9029546443132508,0.4778483059179326,0.34454579630779403,0.5949528074109274,0.8769157152232627,0.09271574102622593,0.4076627464212824,4.147246254303156,6.4211328037789075,5.675730290128915,5.5181781594656565,0.0,0.0,0.0,0.0,0.0
