t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.0,46.398133098939795,46.398133098939795,9.279626619787958,0.44795482361923467,0.8791700856539088,0.3799039755988767,0.41835334381938205,0.5804685577234091,0.24377046437994665,0.5407941761681266,0.512030437011142,0.9344348289399332,0.2736500529945456,1.89075631415281,2.0948523969774744,2.7699263998067187,3.516916431091924,2.4665420504841395,1.8095538664844328,3.0136968641866653,0.0,0.0,0.0,0.0,0.0
1.0,11.767702097212819,58.838510486064095,11.767702097212819,0.06695853228504822,0.4214910541093285,0.7273299986238024,0.25370626185838796,0.7249538441672648,0.8481228593335276,0.3548541140974848,0.9700885186510645,0.3840415197260981,0.7427274223118476,2.6760786233005196,3.154101752564267,3.0975696774098482,3.975201534645193,3.4649467708189756,1.645285834618781,3.9456925367433757,0.0,0.0,0.0,0.0,0.0
0.0,40.48719962716071,40.48719962716071,8.097439925432143,0.9130736631406661,0.7805402961619975,0.05047440232799816,0.23141053679611157,0.49602066165784386,0.6764931185572541,0.937865297916918,0.20398886015679185,0.2737926666883511,0.06496867665961392,0.9818944609387454,2.1002322157550735,1.7624347571007428,2.8452539093250167,3.138895820260294,1.215939693114901,2.438927875657997,0.0,0.0,0.0,0.0,0.0
0.0,46.56007088382754,46.56007088382754,9.312014176765508,0.4679358847360029,0.9176433358315738,0.4029210644327713,0.6035229981272658,0.19834527294428628,0.029815566580769892,0.7052069122819249,0.7915612876062819,0.14473954872441452,0.23381729182492683,1.9963506231106054,2.533027829029014,2.9139939589421786,2.6388416231517926,2.0380419928006823,2.312727621565122,2.9438095255229486,0.0,0.0,0.0,0.0,0.0
1.0,10.893478502424337,54.467392512121684,10.893478502424337,0.7110360950278466,0.25387375113006483,0.1590002091830658,0.9628450939966176,0.48160891250119586,0.22671543809862993,0.86013365458375,0.7925355235723834,0.9885604918471479,0.8025089692631538,2.3959897392532623,3.001229919434447,2.6498634903833276,4.322301764226887,3.241003278657642,2.009254368699066,2.8765789284819574,0.0,0.0,0.0,0.0,0.0
0.0,42.561880309870276,42.561880309870276,8.512376061974056,0.4445308060478007,0.7414153495705135,0.5423698014570868,0.4950903019046893,0.28917433980103924,0.33373403957666503,0.13005064382994191,0.5640694918926615,0.42117411412607053,0.21349770426783476,1.8907039350554768,2.0653142786610448,2.63211928462599,3.090142894806013,1.9533573349803686,1.8005751433678645,2.965853324202655,0.0,0.0,0.0,0.0,0.0
0.0,36.674943764862284,36.674943764862284,7.334988752972457,0.06164773531664347,0.355676437949651,0.4846113735067986,0.19793663054968613,0.4213406442497468,0.5453740803765441,0.6034943602789525,0.07117385812115296,0.9571475527388563,0.8632186800251037,1.1750625064273845,1.9025903028331344,1.5307389443770354,2.7392318748594287,2.979686873753789,0.6247869266204901,2.076113024753579,0.0,0.0,0.0,0.0,0.0
0.0,43.143669826057646,43.143669826057646,8.628733965211529,0.08418898891784365,0.38530880796264255,0.10896491767044214,0.36156561393661013,0.3441035793732765,0.7007682270878646,0.451708210915462,0.8703714240779423,0.9634330022057778,0.8108624449228414,1.685005535058271,2.493378393688321,2.0703143430209137,3.4333957532697577,2.5005963688877304,1.617245845977195,2.7710825701087782,0.0,0.0,0.0,0.0,0.0
1.0,11.298224454450033,56.49112227225016,11.298224454450033,0.6978030305731595,0.8569993435536425,0.7461604901450138,0.13886209101210645,0.9602462183641853,0.4296351030404576,0.7054277752344857,0.3222132446212239,0.5558141764423725,0.4738983686457554,2.1674820441425293,2.3422987040532877,3.0244813876961723,3.8507343541985195,4.0131709860030575,1.3180746791869729,3.45411649073663,0.0,0.0,0.0,0.0,0.0
1.0,10.990591075359948,54.95295537679974,10.990591075359948,0.6440584028676143,0.8808332416381434,0.09985104585038551,0.9770093036542911,0.7526600992868904,0.5381929696248874,0.48515670140922407,0.556497910677998,0.9062465846449688,0.033739792839241334,2.386018359469565,2.6567079312167863,3.2668516011077084,4.474516316607035,2.553659011878243,2.4143404559704327,3.805044570732596,0.0,0.0,0.0,0.0,0.0
