t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,126.72596326086372,126.72596326086372,18.103709037266245,0.8201384979922465,0.2026401061081936,0.4798602094805272,0.5663490787033029,0.5723719609624162,0.07491089340019386,0.20516716121613,0.46069159550808825,0.2652005463014876,0.12093447167752391,0.46702623637471496,0.2837779259030574,0.4989155767496688,0.07931628689290282,0.25063436303929454,0.7040662169925163,0.6409569798689769,0.4166179961459724,5.113662639328717,4.603298345287262,4.264941060331409,3.17673419002821,4.396281000490392,3.648141184135759,3.678160300912533,3.4504333500601505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,107.1431924482257,107.1431924482257,15.306170349746528,0.6112595315682054,0.05893551460456359,0.05675410281124671,0.01477612526270955,0.728160234792866,0.021993673849194928,0.3161813057562173,0.05019918844333848,0.38769359701677475,0.8567745469253716,0.49444487955456384,0.010599304759839168,0.8997470195389448,0.8983163080490568,0.9178534006021695,0.9646957351728718,0.11784764024167904,0.7663069176589384,3.899498088503328,4.480309329618404,4.220338449177937,2.186631216766127,3.2406113202099402,2.9920233142526684,3.0923914373344354,2.2476142439869347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,23.219831818690817,162.53882273083573,23.219831818690817,0.5178912639937473,0.07047787391743199,0.6549481155837351,0.8013145927377043,0.9335801322146959,0.8056683770881388,0.4040652482806828,0.5048291878499919,0.28726983927074756,0.1275537230465893,0.6353138185862995,0.4571857502426736,0.04728652776889131,0.2703749294548622,0.6668704927210382,0.9937756902590008,0.8247921467138988,0.53084441358592,5.575173132655658,5.711350810033396,6.127918010532966,4.240197546326485,5.472450817021786,4.504690352498714,5.163495362668053,5.059848370993934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,23.33009973705175,163.31069815936226,23.33009973705175,0.3357914540145761,0.33887627937064924,0.4680495481894228,0.5926880368401333,0.8449387523066011,0.4367579244386621,0.9892116688196355,0.5466715731907135,0.8529228463521625,0.6598644359172424,0.7293556738371795,0.12406600708516702,0.258844680933494,0.6659632717734475,0.7659857343152241,0.5663409718891509,0.905096083191706,0.3856614254859211,5.804242524876886,5.806703229726328,6.586343227669304,4.122495894695316,4.9048718137345,4.177520694140557,4.349960587213817,4.599481090532668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,145.95631914502337,145.95631914502337,20.850902735003338,0.511939888819276,0.7508849283950976,0.3764492404339417,0.961975082501366,0.6936058971206088,0.02791819967135456,0.5676519784166958,0.3765253771929554,0.8878404376808339,0.4315736077235647,0.4259455602641534,0.09415600434169058,0.578102117941253,0.3389850594973216,0.8997927345657225,0.2929861456891506,0.3087244851399269,0.35176883302364714,5.509882189873834,5.179457909941425,5.994356826223596,3.5131177568564294,4.622930206909339,4.30518751705088,3.055218974150482,3.6597179883281004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,24.907034915422997,174.34924440796098,24.907034915422997,0.9972016306417012,0.4662209629554772,0.5323033373792786,0.0125381275624179,0.5883271947200894,0.8170108792533258,0.006616458062095987,0.3725095838380914,0.4800179648504047,0.24069198114061185,0.8607886126359791,0.8529552235542318,0.032344148280261886,0.9651451841591995,0.22798339554734448,0.09490744952603924,0.9955235260135316,0.21371343873809556,5.951404328721672,6.574653709432571,6.539259498875115,5.242930943757277,4.880628512274813,4.626924917648779,4.871617430327839,4.507947710267933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,87.06823762809155,87.06823762809155,12.438319661155935,0.04225309805237076,0.22382790081638526,0.5830233369874094,0.0439534706767748,0.15180177627370273,0.10873506774225383,0.7057000985138708,0.11605371516794871,0.3737618165033144,0.8856137813109317,0.35501099772905864,0.6488663748450132,0.015408743375971645,0.21559690976231494,0.5962277016381501,0.5906209023366596,0.17820633936757035,0.008886188304476406,3.244019534603137,2.7962416212076873,3.608258324955526,2.4864670305403584,2.7950205006299313,2.0972320714297994,2.853260032060633,2.1723745990009933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,21.52198514104891,150.65389598734237,21.52198514104891,0.6952536124308418,0.8393376910234541,0.39069095290883804,0.37562292670568187,0.9946982179442618,0.25849445240134417,0.8683901836577362,0.10558044219834739,0.00544010915551596,0.06890708369245435,0.5599730721223422,0.7190206061825496,0.6580376649597717,0.8728134749771929,0.49570587274930755,0.032287973019924476,0.38569743564052794,0.4025085553716937,5.792819705809071,5.401979018619145,5.398151080048281,3.9023068801991956,4.208479632072977,4.473119772226399,3.0952571621956664,4.577033513643105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,130.75419176510738,130.75419176510738,18.679170252158197,0.8527540181248646,0.8011549355954887,0.1217367507560746,0.008147097905557565,0.2632397972869719,0.3385520446793675,0.7782366201440135,0.9858650667314441,0.8191667806461628,0.5787729734809283,0.3328339092676176,0.27347187984612675,0.04516338329305847,0.6254839965598391,0.11148708227893644,0.3518794925095782,0.38049989529532546,0.9556167373984451,4.643639707583458,4.829107433722987,4.760080414407347,3.566186754195276,4.09809337755494,3.715965555712362,3.116911311109366,3.833100433985964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,126.28415056934554,126.28415056934554,18.040592938477936,0.0065672903588613885,0.8518700778679575,0.8199599830399267,0.5799446742180001,0.4283154855394713,0.3591994426552356,0.06555196548462894,0.5889081543633851,0.40268908467348175,0.6212516564716997,0.564015483180421,0.12149135680464807,0.4742081871375814,0.28489977037386427,0.6123667439207358,0.8752179790676236,0.12402100976194119,0.45575841760189995,5.180553358743893,4.644124356099616,4.671732305452453,3.228360991318765,4.324402769543575,3.316035053714465,3.2517088925184305,2.713993852604651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
