t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1.0,14.931785766930865,89.59071460158519,14.931785766930865,0.8909047541215293,0.3729913528018045,0.4801756930761816,0.5889315144500218,0.46600480850631587,0.5352754403770754,0.6278958325065656,0.5562292277273765,0.9292329019845592,0.3076439448961361,0.7135684176089124,0.7556147487520891,0.3608858694666508,0.671963936755462,0.5850402539807475,0.4766746147412332,0.09957546495458236,0.3685529885434188,0.7021589812432507,5.3208851072470615,7.467177414621369,8.922853287724644,6.1802605426042785,0.0,0.0,0.0,0.0,0.0,0.0
0.0,72.47100904077696,72.47100904077696,12.07850150679616,0.06929396184325276,0.7039990033097968,0.17685579379815008,0.37582196026341463,0.32343053805636346,0.9444521311635913,0.16657173585448004,0.517441112425587,0.0323658850245917,0.7827673400695756,0.19300781757018382,0.3114553852721099,0.6305109505943126,0.815821840725888,0.0508976135258129,0.5074822668639738,0.8657185260229541,0.8036324210843827,0.9621998741471666,4.160919625484038,6.128205409736297,7.174006354371993,5.356987338198106,0.0,0.0,0.0,0.0,0.0,0.0
1.0,14.686464258876242,88.11878555325745,14.686464258876242,0.6112763310074908,0.8732546031245646,0.625278989551901,0.8268124035212843,0.28573522684764907,0.48605826290114085,0.6249533064524011,0.9906323055777837,0.13214880365198522,0.6209204410724413,0.18453780504927475,0.5401598648076579,0.5614023101744994,0.6844730980333956,0.5201313012344523,0.4068027382535274,0.3364804589407264,0.6293881800551485,0.5719919803128856,5.16783253929501,7.368487723615795,8.392014815204869,6.9872940743656695,0.0,0.0,0.0,0.0,0.0,0.0
0.0,73.70472525494276,73.70472525494276,12.284120875823794,0.2999210599649236,0.706899946610644,0.15998321373839475,0.3020999584350368,0.6491006056348252,0.6927668496788365,0.9991109586839402,0.049720746398086435,0.23199862826935091,0.9597446860767196,0.5553601605802538,0.47983882117906496,0.47483058041478887,0.43680278512635484,0.2495270166882052,0.6538140358781007,0.193330002661664,0.19527844199020528,0.09595387424599355,6.106146294748985,6.283823712343813,5.837640858664317,3.6278914609264685,0.0,0.0,0.0,0.0,0.0,0.0
1.0,15.318023765900465,91.9081425954028,15.318023765900465,0.3832857203839757,0.7809509125671046,0.8306885918155079,0.5839094428648046,0.8888031076477614,0.3805154962876395,0.5470766176430989,0.3043787195578679,0.5630009352484372,0.9518008871512018,0.789931344114049,0.5076015116872764,0.6715431743068667,0.3397072959178955,0.7670520581497203,0.4066348934303037,0.5345174308280728,0.24647456078229968,0.15913923490047222,6.851055420493664,7.457239201167598,7.885663866598317,5.597865812103001,0.0,0.0,0.0,0.0,0.0,0.0
0.0,70.43471617840147,70.43471617840147,11.739119363066912,0.31342783033175925,0.6650986108225435,0.34362895726505605,0.4971071149440306,0.22642453963062859,0.3024390246199684,0.9457824432580749,0.18956318009585194,0.5136482410389897,0.7328242141909128,0.7915794411528789,0.27157614980470446,0.30491573076766676,0.566829724095058,0.4238400014961802,0.514148105119066,0.8160054583000388,0.10882064381024548,0.004584906347317008,5.217341487360014,5.810327802019728,5.878933265079685,4.6058100386216045,0.0,0.0,0.0,0.0,0.0,0.0
1.0,16.415011979492856,98.49007187695715,16.415011979492856,0.843448354571346,0.06181887145731102,0.9341413399390145,0.36521706378822805,0.9216470137228672,0.7467624823844284,0.16077080914259145,0.3576400660105028,0.22400697974307815,0.8685734596081998,0.9876951935652641,0.4268959986547918,0.9328511532655858,0.677778710583808,0.30026405908030596,0.9784253966924334,0.895444483051474,0.5713104803553364,0.32016049109356504,6.386994624247207,8.045972084266,9.535171229335889,6.161234834922781,0.0,0.0,0.0,0.0,0.0,0.0
0.0,77.647321714003,77.647321714003,12.941220285667166,0.5779003614439039,0.30496449646476675,0.531185395905533,0.5484131450867001,0.5623743056974445,0.5386637968687888,0.9821338617968528,0.6180020918074278,0.043954434381625496,0.3350233159808146,0.29997607042921015,0.30114133862751524,0.8771236978713269,0.8660467712201069,0.46030724765991005,0.0021144928610368208,0.4320425866568788,0.9635031313151258,0.8536849266696604,4.317884322291873,6.899066760611,7.817040218128686,5.49580285440344,0.0,0.0,0.0,0.0,0.0,0.0
0.0,63.7459578781658,63.7459578781658,10.624326313027632,0.8638884239375121,0.6528546602900455,0.08070177308258975,0.33233644469473844,0.5046038838607245,0.2916039682865631,0.9772397474325696,0.22693650642085061,0.9583189582385452,0.683778737848554,0.38775195259853756,0.1832429673038264,0.0005369848474274797,0.006820810969908719,0.8109265697924332,0.28479754519986156,0.7335615140232082,0.2292796335960008,0.025143437000702318,4.857501805695705,4.79588434449186,5.36606471381805,4.201210652715677,0.0,0.0,0.0,0.0,0.0,0.0
1.0,14.836539950437384,89.0192397026243,14.836539950437384,0.9432138457968021,0.6200607693760893,0.865124142288432,0.0817672451457937,0.5815881716160819,0.6063799518884582,0.3472250955975005,0.3143492266417376,0.09888975312614512,0.6440494311382893,0.13758789464746213,0.8469680263224475,0.30263319529106336,0.5994038148385924,0.9613946534430141,0.3974253738836213,0.9060229089308125,0.0012443799058683425,0.7425640432436103,6.007803510201396,7.125827070695041,7.542994977601338,7.2782940499109525,0.0,0.0,0.0,0.0,0.0,0.0
