t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1.0,18.24150918495324,127.69056429467268,18.24150918495324,0.9525043769912002,0.5208644648535945,0.3350180765088967,0.5436471528913714,0.3806550845818496,0.0243346685231024,0.7486156550017125,0.7853931443923432,0.9246581847103615,0.6564901576029999,0.8382194885466909,0.3540239919756033,0.5378960749623659,0.8143362025401221,0.7979032773106033,0.44393435740205867,0.7540833876100947,0.5571405260541614,0.41453102108811135,5.51235596234365,6.035793473963144,7.586432733204526,7.279591519616032,5.480987836747172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.351889342688317,128.46322539881822,18.351889342688317,0.9748956527631201,0.8592836765965437,0.6575769184346806,0.4980522761459282,0.4039026214625093,0.28915259757778844,0.41365567651700164,0.9279458304598086,0.20858777950516172,0.39774912931174566,0.27963190016127404,0.8160690464763419,0.3298832730403525,0.8896203433818831,0.3812684589555312,0.5866907743334067,0.3066011424108649,0.8821212403086238,0.8121333025755313,6.350273607030476,7.183813063294061,6.419792407590225,6.715709561759585,4.986401395057133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,102.00526803549151,102.00526803549151,14.572181147927358,0.04705803736209868,0.9065516445619682,0.5204572418348241,0.9268104163193281,0.2155159614619494,0.6694660879146193,0.7042884249154981,0.4566236716095031,0.9025225826524429,0.4902024271670872,0.1506574138513922,0.6763130295979365,0.1824042208689517,0.5790210343948107,0.6386099393298308,0.08695002936318097,0.06110373035162564,0.3502300098867579,0.3020442800825416,4.010777502322468,5.316005294063827,5.471382389514789,5.71304270139618,4.497169655508369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,108.25512716730485,108.25512716730485,15.465018166757835,0.6969201549210247,0.5994651619051324,0.012936747754981659,0.33592334093878706,0.6822573008263996,0.4859790617031501,0.9383592665177046,0.9227536998667979,0.7517477404602009,0.5983885601681806,0.051271985519980356,0.41995927656192666,0.7965250504491314,0.06680955404189903,0.3751677532237253,0.6975931447573529,0.13725575849611482,0.43421801673642824,0.03979128201517468,4.639902199440749,5.692882320488641,5.889519257110585,6.428941112110433,4.204917003807271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,16.784513564759564,117.49159495331695,16.784513564759564,0.18138723617460584,0.2641072981695036,0.7676104268892027,0.6654398948445075,0.5495559869287939,0.9420761632313457,0.7054389909111867,0.17378957936393258,0.15454929105456916,0.6634496603525517,0.8100924910487982,0.6018927283920168,0.6149026782091778,0.8862243761794412,0.326020913793584,0.954177219858771,0.9402093670330376,0.012381507216824406,0.4242507610547379,4.762382012926846,5.460529513320493,6.521855908220283,5.283095753243008,6.641913321658095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,17.378694094579664,121.65085866205766,17.378694094579664,0.1331392009635437,0.48814009767519173,0.9257842361140856,0.577089193632814,0.7756493694345634,0.9507515195825913,0.6068646772731642,0.06572919847272052,0.005615258087590891,0.7200564534467118,0.2307283589179956,0.8648187173434597,0.14236058445667588,0.6812605702986657,0.2877247105598941,0.7190022199409988,0.8067505941686495,0.544819879661418,0.7937201019845922,4.953786405849801,6.607472550192708,5.939846755089013,4.989624705726234,6.453123703027888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,97.06900901182006,97.06900901182006,13.867001287402866,0.21044594640860403,0.0027729103137109634,0.21478857454930944,0.0013263267531559153,0.03470271597280539,0.8669527856038947,0.20315487906041974,0.9705333242354366,0.30865417571690446,0.909010774823129,0.7854947077065825,0.15900501030112268,0.5016360400454413,0.26866912359983786,0.31511429460783,0.8668621200462391,0.8184273027829878,0.7001573310943443,0.5350635373634465,3.7993867795163654,4.5025420698899286,5.740536347913473,3.945969754292892,5.3394549288511675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,15.86292171651438,111.04045201560066,15.86292171651438,0.43342637471959355,0.7586835604711731,0.6414669363781258,0.6180260397385021,0.7315850635001669,0.36862652722327804,0.33693947440492633,0.8748469572299032,0.5926842173089334,0.1192339231754751,0.7858863659221538,0.34877114647605023,0.00016482051095545458,0.6938248579127096,0.11961854340982392,0.5233668843370979,0.3244977212918314,0.19106108526964494,0.6361637598823967,5.3891574209670186,5.622627710207467,5.51269880590357,5.795579048854736,5.437272768746759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,19.680911920436095,137.76638344305266,19.680911920436095,0.9986736378273854,0.37201212804529626,0.3266477700630085,0.7298571243459793,0.9372408638292093,0.9512474018975619,0.9131644108558277,0.3446795736877253,0.08826467116588632,0.38933067413414657,0.1212379550413164,0.4505916388281712,0.9497029820419811,0.34599705882516596,0.45598967878455754,0.49545667454657705,0.8150005975215777,0.29837188144242255,0.5791310054636561,5.192378740705141,7.389970263744813,7.585115269524832,6.64805413022226,6.107537376840009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,17.466727741696072,122.2670941918725,17.466727741696072,0.7508988923506771,0.9335283248060238,0.48323769514388704,0.9034055482827584,0.2959848555690495,0.6434925727348345,0.7250583660113741,0.3643330167147455,0.41116200971647354,0.3559986429078744,0.16751342139927317,0.05707840955398191,0.8897877583220514,0.21989486175763173,0.5941160342322728,0.2735906250097142,0.4765910124462196,0.6723762203170676,0.721085151133905,4.81871991853238,6.543832369920637,6.626750356168492,6.571137427572564,5.136700282343921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
