t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.0,27.744414594268132,27.744414594268132,6.936103648567033,0.9049317254957482,0.6197651699662223,0.05116032084543387,0.24187153240251735,0.9093632518081083,0.7745544924905096,0.24321192010235204,0.43936057614143154,0.8884346738798249,0.4715333996357376,3.486680165361677,3.1101269154978075,1.8640390233715598,3.104164665216386,3.7508206633923127,0.0,0.0,0.0,0.0
1.0,7.781388181733347,31.12555272693339,7.781388181733347,0.9200604432870129,0.390354112087135,0.051652104690019796,0.42307877800195504,0.05395368414105206,0.9484488879053644,0.36112962157276207,0.4049419638447408,0.9352339040943326,0.5739960905762278,3.727705841199775,3.6984813506854026,2.1760363722038103,3.639603739551447,3.2075552428192573,0.0,0.0,0.0,0.0
0.0,27.5085335776815,27.5085335776815,6.877133394420375,0.8824919657972538,0.8901470770087873,0.04808208408173309,0.4405339361446704,0.5419057685875865,0.07391160277053532,0.6458120647522314,0.07070780189201709,0.9274425337768596,0.9079474307795666,3.3587724664541696,3.1144374541976134,2.1325784206475116,3.0182741873232835,3.619047766017128,0.0,0.0,0.0,0.0
0.0,29.24707586228649,29.24707586228649,7.3117689655716225,0.8716014870499514,0.39682426756111255,0.7130990784619479,0.15866036476300294,0.13580633726247404,0.2808677981886647,0.5612618565862136,0.8024156612563245,0.41759699904282355,0.5929348683295638,3.3623990376034403,3.5268366266285414,2.6530339601103123,3.003087584092604,3.6418702324093037,0.0,0.0,0.0,0.0
0.0,22.97323396268013,22.97323396268013,5.7433084906700325,0.5177050882960821,0.25032331835741295,0.4282348173107269,0.7374004296462764,0.8905149280217823,0.33401217943360173,0.38964250344601026,0.34236830444889477,0.055245733455741575,0.25056535061320995,2.3981501332658643,2.5374693183544617,1.95289178830765,2.462240751588439,3.6230618312779153,0.0,0.0,0.0,0.0
1.0,8.99857206310564,35.99428825242256,8.99857206310564,0.5449297127348078,0.7703936241200323,0.6305790478315534,0.9561548320188232,0.6845321366998963,0.920838828521116,0.7785684693407453,0.47304866298330595,0.14809550166883878,0.04705208729586852,3.9461625844395383,3.9543374296602516,2.9864465138432665,3.979166392115885,5.261167688811341,0.0,0.0,0.0,0.0
0.0,23.965660622482986,23.965660622482986,5.9914151556207464,0.12677858899324668,0.7539733213778833,0.19245027524199032,0.7902457373855787,0.2818422758159165,0.16062833703000534,0.028566450238515673,0.56025481975041,0.5586040665724173,0.7214704148106954,3.7376269721689805,3.0122201010296124,2.130121349188912,1.8572734554617543,3.4894316316509952,0.0,0.0,0.0,0.0
1.0,8.025274328563158,32.101097314252634,8.025274328563158,0.0699040474720869,0.657502469239327,0.8927665907009236,0.6783978762827071,0.13212682518402863,0.18174737431472854,0.5333015942445597,0.21699536951663068,0.540083963484416,0.9921475063743195,4.159641149913052,4.035440274918285,2.8615453942292373,2.8962014464994215,4.284985605857225,0.0,0.0,0.0,0.0
1.0,8.564144590664718,34.25657836265887,8.564144590664718,0.5535764558637476,0.6392520938694253,0.3455100066841569,0.8649435896717597,0.325110611827755,0.754493786270591,0.22142762416691586,0.3296283650311628,0.7168254826061881,0.9156812987522477,4.566334622885531,4.148510153183022,2.478335068160183,3.4567769452633588,4.396047376274014,0.0,0.0,0.0,0.0
1.0,8.211937384083821,32.847749536335286,8.211937384083821,0.21426490034065682,0.49814829894751267,0.8966062528408659,0.3899805979760015,0.06941709798359275,0.4261952060419397,0.8088111544776437,0.4975072931784502,0.8212811271361783,0.024923164353219396,3.5546419404741676,3.8653047960042985,3.4141864256091394,3.5571392388132863,3.611589065799226,0.0,0.0,0.0,0.0
1.0,7.698531565160634,30.794126260642535,7.698531565160634,0.8256284617005624,0.13958405155496856,0.37252956195253706,0.8509225322075779,0.6234608206134441,0.1526644802929148,0.7318669852993278,0.7980913940465976,0.04593633149625487,0.8342504726777742,3.1939788242286244,3.7862617579729836,2.799346805002295,2.979548352949174,4.503370298645142,0.0,0.0,0.0,0.0
1.0,7.700007022067682,30.80002808827073,7.700007022067682,0.4681216643891025,0.009197414150032168,0.3554908826422928,0.7198177036517076,0.9682980924124306,0.23964686441530125,0.8545549345802138,0.6762004399788051,0.34676979305979394,0.6292435042859241,2.976366602183857,3.8217241226140386,2.952833753912813,2.984401842738412,4.452449836116707,0.0,0.0,0.0,0.0
1.0,8.4308625756009,33.7234503024036,8.4308625756009,0.7217276347988818,0.1523592828800293,0.6187120542636511,0.9414224314905805,0.859869195545158,0.6923319454057975,0.5278993568923543,0.1359621149521124,0.29517361664613806,0.6826914447293321,3.518652890367641,3.894192964379966,2.5191695742448363,3.7972670394974033,4.6112478261590155,0.0,0.0,0.0,0.0
