t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,10.075954335170923,40.30381734068369,10.075954335170923,0.10971132109195203,0.7428842266641026,0.40474697426363804,0.9009486142586323,0.554232888898208,0.9557636859921691,0.41106377986103904,0.7606044318920635,0.256234905545217,0.44105123339953756,0.288917236281515,3.5068598854672306,3.0782438745552656,4.110045337500884,4.319633057664415,0.0,0.0,0.0,0.0
0.0,27.965927072443364,27.965927072443364,6.991481768110841,0.27591446986827317,0.2763016380927986,0.2504500353950584,0.09580253827720275,0.6852296967556928,0.44593739046583514,0.6077240791897509,0.5455179845385214,0.3622578560238041,0.7312874214506547,0.22071089228644036,2.817140265127903,2.196951560712286,2.6939640910915243,3.0439947205592692,0.0,0.0,0.0,0.0
1.0,10.699069309451025,42.7962772378041,10.699069309451025,0.7418008535539002,0.3728357711142024,0.14792547289830427,0.4182053355448545,0.8346950828443004,0.8664123687872157,0.9031502847787168,0.4427146707204368,0.18577905919499516,0.17502617636333118,0.9800646569916704,4.201983533280268,3.2082421311500826,4.561142559255956,4.285370334087482,0.0,0.0,0.0,0.0
0.0,34.06546648875069,34.06546648875069,8.516366622187672,0.14593067518967373,0.7155779915618005,0.5408034628197556,0.9368368673954293,0.1912384708711612,0.6092193490178043,0.7263968271912893,0.3479727314953709,0.03626208036892731,0.12996229421153194,0.2970647871567742,2.346514524211302,2.4999535948446114,3.512596373563186,3.792153218860508,0.0,0.0,0.0,0.0
0.0,31.323784408672374,31.323784408672374,7.8309461021680935,0.6356563231254786,0.28989660949901874,0.7444030968636278,0.5350208382404896,0.47130083428105607,0.3948925363440061,0.8483470524478821,0.8334625103912834,0.0467655652779293,0.9303352237919281,0.06575627651704963,3.079727597577937,2.296326826591363,2.6519797126074316,3.834952783518337,0.0,0.0,0.0,0.0
1.0,9.064275108945582,36.25710043578233,9.064275108945582,0.6103483561151138,0.36240925519358025,0.66657366057709,0.8009094959230356,0.005959022168639527,0.2212583154828932,0.7205881497897627,0.8826396580697841,0.878883005109968,0.13096709104308957,0.19436657771848065,2.8426918635612206,2.627597988474299,3.18437382138636,4.512328824550341,0.0,0.0,0.0,0.0
1.0,11.006670214156117,44.026680856624466,11.006670214156117,0.5598604621536227,0.45858950522676056,0.40781315129963747,0.8274304972189577,0.5816668434069724,0.19595870980906493,0.5804532026481382,0.7955205011050905,0.932236447471545,0.9603564188591621,0.46791604005736653,4.525425418976692,3.1177457005546785,4.0442512458388045,5.051626188434469,0.0,0.0,0.0,0.0
0.0,30.676968679074193,30.676968679074193,7.669242169768548,0.6882391071602567,0.02371445299830688,0.10007493396842448,0.5276144183282642,0.22476530574093323,0.9375787269820155,0.37571584016123605,0.54203061473406,0.786788110282737,0.7451318765046823,0.23187406775003327,4.141991612748922,2.8524624014951856,3.1080509222435264,2.8125777439639954,0.0,0.0,0.0,0.0
0.0,32.52023972465365,32.52023972465365,8.130059931163412,0.946079766832236,0.05279911822504413,0.155322231931885,0.7995375914409902,0.31800996079339006,0.7940470511429819,0.2081530601957221,0.21097962621796518,0.8554798863231974,0.7817019335302554,0.2818803790773595,4.776736569140411,2.9752275498962817,3.309907047198685,2.8821618542055534,0.0,0.0,0.0,0.0
0.0,34.453187568929586,34.453187568929586,8.613296892232396,0.9501830924571796,0.7390435191181108,0.0053409672785713624,0.8642034028784348,0.7202941060408176,0.29845148334113847,0.3375139654531638,0.4036444477764386,0.3378670567620847,0.9308745305103351,0.10798443187316276,4.209858103863154,2.558330014475639,3.4053579654669135,3.515891897180784,0.0,0.0,0.0,0.0
0.0,35.6077145922927,35.6077145922927,8.901928648073175,0.5650466608884143,0.4187798632004329,0.7012660580441243,0.7758088685952103,0.2338650044339573,0.6207828933912353,0.5295040629500438,0.3096719823166575,0.25091280491214596,0.4805908904642747,0.6746650297313862,3.601672152416624,2.4108736342825927,3.5043185272144117,3.894473674183958,0.0,0.0,0.0,0.0
0.0,27.804875659395833,27.804875659395833,6.951218914848958,0.011483319469658415,0.42685805132677224,0.49678455117620846,0.2802579861839294,0.7211634218998788,0.5199830694628949,0.027002498967781285,0.16332565465610815,0.20494543828296174,0.6763967366484462,0.6261223331310201,3.0403523050787897,1.7533524147974462,2.8063327992552387,2.9464599356246604,0.0,0.0,0.0,0.0
0.0,29.991606675206583,29.991606675206583,7.497901668801646,0.824136414079406,0.4888666076903573,0.5378477545049717,0.7604751809440228,0.3404014330566335,0.49917499083589845,0.5654728663158569,0.38617196976157675,0.049791644063798546,0.5534340969945701,0.1573373425600999,3.184751102534429,2.2153161152162104,2.8615200654666677,3.286364798897318,0.0,0.0,0.0,0.0
0.0,31.37699230701268,31.37699230701268,7.84424807675317,0.15179273823434214,0.49225790460540275,0.4256143982558547,0.6032349260587058,0.055606030326830425,0.6107918817546919,0.692611489899761,0.3163747664068035,0.06894896792414207,0.14773452289520528,0.777254578629611,2.4153636458235286,2.031193295964131,3.300705779199145,3.431903062107111,0.0,0.0,0.0,0.0
0.0,28.748671430223936,28.748671430223936,7.187167857555984,0.35807875481118956,0.6223820796211437,0.26857297307890915,0.10538529086493975,0.2998170346150374,0.29513919309399705,0.7656724684665236,0.8650578878595994,0.5006454995132724,0.3518853477488141,0.08941795802728414,2.0003690786745345,1.96665948655377,2.6784595242021982,3.51695119204671,0.0,0.0,0.0,0.0
1.0,10.46591728338122,41.86366913352488,10.46591728338122,0.5452506503235136,0.30118208397581514,0.7361479397444262,0.6629182216996243,0.4496971995597664,0.004479501206294478,0.8941363257148762,0.4638178176730925,0.7178063138535482,0.5231892163593322,0.8008431417293769,3.704184244731456,2.72903756203411,3.8310627877393015,5.026549043950526,0.0,0.0,0.0,0.0
1.0,12.16291185396188,48.65164741584752,12.16291185396188,0.31850244158760865,0.818894808890185,0.48087112278398014,0.7666976492607737,0.21970789119909007,0.9548925173845147,0.5940092377090164,0.44541522885481344,0.917447322387611,0.15458262778204246,0.867587955182025,4.199418404783666,3.4527546179410056,5.139237382013216,5.110631216267495,0.0,0.0,0.0,0.0
1.0,9.629608785874975,38.5184351434999,9.629608785874975,0.18858605994519984,0.07152023484080905,0.8882232231166693,0.4298726082619144,0.7605139865187103,0.37787297590921654,0.924294265534218,0.2947249503304439,0.2267999088781918,0.10113987738260011,0.9074448168673045,2.9922302337631375,2.719353745102251,3.698318796810365,4.5033939943482615,0.0,0.0,0.0,0.0
1.0,12.902592206706325,51.6103688268253,12.902592206706325,0.7715481309701868,0.2058487238175134,0.13552906376736407,0.947679242523576,0.9441718840571959,0.7732113531937675,0.8086990270684131,0.1378118841135364,0.8469300843323806,0.21903364175229845,0.9526957777921399,5.4552701146215465,4.320691591175333,5.479236092784987,4.97936568747212,0.0,0.0,0.0,0.0
0.0,33.16578765690519,33.16578765690519,8.291446914226297,0.8245837352146285,0.4708279505110613,0.5088187226374262,0.6292438079161,0.36740392218834705,0.3207714419152373,0.4841814294521808,0.3292624909085409,0.701460150442435,0.15154781976021903,0.2008185912920124,3.195829468728979,2.5030607519143,3.1747072937173737,3.6920170653481037,0.0,0.0,0.0,0.0
