t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0.0,65.38641129639682,65.38641129639682,10.897735216066136,0.18341272220511484,0.8636806873317857,0.7065028467868975,0.6356174231662187,0.12455279970281974,0.019922022042806353,0.9842266798248839,0.5225711699225124,0.35378921429149224,0.8939115920207267,0.6676773997863221,0.7226051312702588,0.49437683614421024,0.34259963481550215,0.599546708244961,0.5734745691142171,0.9294294343821413,0.06195850689322879,0.4062753583222215,6.197562425407562,4.431788889341418,4.849340577912879,5.668579303750272,0.0,0.0,0.0,0.0,0.0,0.0
1.0,11.968249561311707,71.80949736787024,11.968249561311707,0.17759003579487442,0.6966470572303146,0.49169588974575995,0.7332502988098184,0.1873488838843843,0.2027194098610352,0.5227985026294525,0.8463523368065766,0.13550815912858427,0.46090769456196523,0.9066153058017639,0.3363040112518152,0.5577161982412782,0.620848833844407,0.41611784081538117,0.5509359686043331,0.8046197999272171,0.6908396863081059,0.7826476443292565,6.218531195050196,5.023011034014661,6.642339957354117,5.737067345282138,0.0,0.0,0.0,0.0,0.0,0.0
0.0,61.44628604893055,61.44628604893055,10.24104767482176,0.5897754287558354,0.18377811679872114,0.7734666141899873,0.5308889170405718,0.35809095082066034,0.20879480645331572,0.8976897505624263,0.4250770861111888,0.7966042806763857,0.2191657793181475,0.3157792719824053,0.3030677484441625,0.6317319721354624,0.9127973413016771,0.24839412284729612,0.3597385790809141,0.35884325996824473,0.6737580151397866,0.1067990131863471,4.963159588363912,4.253878148314613,5.124876910369989,5.315242998796358,0.0,0.0,0.0,0.0,0.0,0.0
0.0,48.973094894612885,48.973094894612885,8.162182482435481,0.5180273997131813,0.8698254507715402,0.3150322608855841,0.04818741885266553,0.32272746505926786,0.9041208249507908,0.06000900074864901,0.18223418091172494,0.7347783664388773,0.31412734167768763,0.6619045225473517,0.04686448719471037,0.1623265557337923,0.7543794773935856,0.6423195005998471,0.1664065553044609,0.3464014142647579,0.14223813365370497,0.38372006471670506,5.6561209978522875,4.913262429314812,4.3414914554217265,3.2871860172213867,0.0,0.0,0.0,0.0,0.0,0.0
0.0,61.227496134696835,61.227496134696835,10.204582689116139,0.6459494654156729,0.3227651714478461,0.005236316919425832,0.6000202691243027,0.6658631540181006,0.24916204816147425,0.10034358237547181,0.427564069376165,0.4467920308034655,0.36111492557333413,0.9037582883189972,0.21129895315517466,0.20867427102385705,0.7996552631119852,0.8846773706915231,0.5565420372579463,0.7521986973184848,0.5151180349174103,0.21250883472314697,5.162261092867062,5.138241169967926,5.2962810151469935,4.979314955592301,0.0,0.0,0.0,0.0,0.0,0.0
1.0,12.049360334579484,72.29616200747691,12.049360334579484,0.8558772769372862,0.10734096616075905,0.5889130914765586,0.4274686700864756,0.24329106370111964,0.3904334834286063,0.9377758091769479,0.7743191872098479,0.5115338518283775,0.7436894099129371,0.6396323313104493,0.8260511235344521,0.7743864867560338,0.1187204922808125,0.5280365681510693,0.3626597418328449,0.7861220239063691,0.40751910391950175,0.27499715697583804,5.581581899652603,5.2820595236797026,5.360994162797983,6.627992699349672,0.0,0.0,0.0,0.0,0.0,0.0
0.0,60.951937671441556,60.951937671441556,10.158656278573593,0.6860580679053625,0.5443962955139481,0.78098317703472,0.09041275907525792,0.27799309015584595,0.9706965332506025,0.8097760065251014,0.38632125101041725,0.34807938743147715,0.5265872574121746,0.5548694680257004,0.7717189193997088,0.4983650549898522,0.05499118931207858,0.7800744390441411,0.5697630917814102,0.018773595997690018,0.42456173564450783,0.003948200019891823,5.790347860347975,5.7636110111573124,4.541266387222716,4.997305296320025,0.0,0.0,0.0,0.0,0.0,0.0
1.0,13.501812492039612,81.01087495223767,13.501812492039612,0.9896481954719735,0.4006263659950572,0.39411404549389917,0.8646002053594187,0.6982398020634543,0.22519162764250156,0.46083045710556314,0.8566351962328822,0.7287490717144645,0.7502993388333876,0.5999598870343519,0.951921059765235,0.6088782928160645,0.05755029076530338,0.4040092265094728,0.45854368716945915,0.12075690438868025,0.6399667192569402,0.42717823066737004,6.549008603377366,6.780709182488811,5.087014683530907,7.645184085400237,0.0,0.0,0.0,0.0,0.0,0.0
1.0,12.169561967529779,73.01737180517867,12.169561967529779,0.844895320044684,0.9198132930536695,0.831437279456101,0.9918392811269912,0.816590896934186,0.6075264127049017,0.8984880734077486,0.09983523293548446,0.02395959549586446,0.7711816599294005,0.9649414006599015,0.27209313997445583,0.4734739585120432,0.30357535232037014,0.0394642652990973,0.8274199509130408,0.2297621756683076,0.2838143595742042,0.1507382292026933,6.589112443580069,4.886150696132281,5.5891152488812335,6.3642750792070935,0.0,0.0,0.0,0.0,0.0,0.0
1.0,11.263853254998635,67.5831195299918,11.263853254998635,0.3826501824669635,0.7740942007893841,0.5513282219434221,0.14879174457253097,0.37000509483989785,0.8632839338066893,0.019883450727387175,0.4682659105748841,0.050563321851693654,0.9457311030069946,0.6033888780521386,0.1885249165351759,0.6614040557217175,0.7439544632584317,0.6488930986185321,0.5737506638424578,0.8248623107836988,0.4440811844986451,0.9530735115075096,7.085964220008679,5.717186019331834,7.057398228829493,4.420301730692357,0.0,0.0,0.0,0.0,0.0,0.0
