t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.0,31.97622360917055,31.97622360917055,6.39524472183411,0.03174434574074114,0.1343376652918019,0.18203299382562788,0.2660459904741882,0.1500912449403048,0.38804725382002536,0.2733193438829402,0.284744011029076,0.14613635389402047,0.5108872450783607,0.22779603691956518,0.5070507741314516,1.9283266133764967,1.2938375059059124,2.5766468858936085,1.5892375488294017,1.6949102839249544,0.0,0.0,0.0,0.0,0.0
0.0,63.19184162637162,63.19184162637162,12.638368325274325,0.5327492208492368,0.8046886212566006,0.1712516201940839,0.8347265148652389,0.5954778468445704,0.10417950521831698,0.7321197742808258,0.48217061528893246,0.2538191367762591,0.48166268551821345,0.880622947547635,0.3056434599840204,3.9800191062882235,3.0680006099516377,3.9310132653618233,2.6962245165111094,3.4884995677727906,0.0,0.0,0.0,0.0,0.0
1.0,13.737034134962396,68.68517067481199,13.737034134962396,0.3768008577040389,0.1048261616909254,0.9194564047940282,0.5854708615307123,0.9867414950091996,0.11211157260021942,0.4716867662093933,0.8140257240696954,0.21445653421233413,0.5473579682898906,0.688674603809259,0.036219967717770696,3.7713302509488997,3.749208611557778,4.2068825945934565,2.5868832453966566,3.9292551168100927,0.0,0.0,0.0,0.0,0.0
1.0,17.53186629908307,87.65933149541536,17.53186629908307,0.8138671147691806,0.8439384197680955,0.5761263263810313,0.35443309859083694,0.15975330018535017,0.5737983265343095,0.6865375136417698,0.865960636375184,0.4520639691539623,0.9983034836507729,0.8434936535333212,0.8688587744091065,5.067344486908336,4.257949281129615,6.025340750099582,4.287724179021493,4.747292142562738,0.0,0.0,0.0,0.0,0.0
0.0,55.399813160937626,55.399813160937626,11.079962632187526,0.5038145611566232,0.20610434693705693,0.1967361759197076,0.3034617926636062,0.508350873183324,0.02492584833603706,0.8803026731193169,0.6581727022259698,0.9930082181421357,0.04936606623300721,0.5518126984955528,0.46379376886604873,3.224635803101509,2.1225447256556884,3.980760672962604,2.0219533540634975,3.5848621894603663,0.0,0.0,0.0,0.0,0.0
0.0,43.71285167450016,43.71285167450016,8.742570334900032,0.8453040784900467,0.22124916605987321,0.11724016043161056,0.05768245773175795,0.04429281687991016,0.0909038586147578,0.28460016899651286,0.11355747820082651,0.38025792540791525,0.8655484692121741,0.6784244358133782,0.07472324171001743,2.6062983159233055,2.207192169274441,2.192373285513598,2.353624015539709,2.664190738470844,0.0,0.0,0.0,0.0,0.0
0.0,38.8014156277972,38.8014156277972,7.7602831255594396,0.01608186512538179,0.5140184607903916,0.22526353199937932,0.3375476050773577,0.9051638929067649,0.8471113362910806,0.24034719052501996,0.10061514118717274,0.19617178733607987,0.2084517359105743,0.42106381312049146,0.0852489699318485,2.4879478490777784,1.9695946279196646,3.322392046878312,2.4120806654479976,1.3244788571609658,0.0,0.0,0.0,0.0,0.0
0.0,35.97129537024824,35.97129537024824,7.194259074049649,0.04554612198137242,0.32875116428418993,0.0071877452398557695,0.29403589383945994,0.4404698236372342,0.14671741308055264,0.43801491695608097,0.1825571021933875,0.5914070700165504,0.2524988359993411,0.809707926717992,0.49876199755557493,2.458658652553579,1.2570107933353807,2.8863660689627677,2.1362701553384817,1.8112476862260478,0.0,0.0,0.0,0.0,0.0
1.0,13.23009494729419,66.15047473647095,13.23009494729419,0.03668708879475724,0.08174573988791567,0.8771566492999735,0.3185118274664831,0.7257496652562326,0.7643929197957682,0.23282847046317356,0.6274840379162401,0.6990808684922097,0.7418973652222784,0.3942932611728278,0.18510709939380576,3.6659363038136563,3.0907205463773972,4.935442815727598,3.5585668038709732,3.5336463076551157,0.0,0.0,0.0,0.0,0.0
1.0,13.03148503563568,65.1574251781784,13.03148503563568,0.7191112558631881,0.7872569933979431,0.5420280061498246,0.9796625051366998,0.1176379860829253,0.6285795725180874,0.568956978919299,0.2552255166131646,0.560743693418556,0.33753981655270804,0.7875544750761754,0.04765130959060471,4.09163156619245,2.758799574659754,3.8456198732431126,3.6437025571132944,3.96326777265344,0.0,0.0,0.0,0.0,0.0
