t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0.0,80.88703168345688,80.88703168345688,13.481171947242814,0.27298401320370136,0.5186886269828682,0.5974627042573633,0.4141988904711159,0.001717742683305934,0.1909837035944265,0.2378672365371164,0.8143582813763168,0.9083992749087906,0.6617998467955232,0.20059823859725623,0.09489414080446024,0.9550405797509822,0.34440803587275837,0.3605864020945416,0.6153251446033111,2.9567597960431455,2.1239594691579473,4.3026336117120145,5.807331335824089,3.846432035194669,1.6589732138032263,3.4321868942509495,0.0,0.0,0.0,0.0,0.0,0.0
1.0,19.943425457457412,119.66055274474448,19.943425457457412,0.6390083661230583,0.7131052536812688,0.30398897838400496,0.8581752321638952,0.19318378540407222,0.42732971629252914,0.3293945071579484,0.25200260626997817,0.00388751449785929,0.6743938582937333,0.03654038678147886,0.13757002246458128,0.25762051907083583,0.976923619383285,0.9030318050977015,0.9761981017265804,6.016350387030339,4.098409084818521,5.4577354615959806,7.0029180053904145,5.5405301070182515,2.627637944122432,4.514738117088917,0.0,0.0,0.0,0.0,0.0,0.0
1.0,20.22787383984342,121.36724303906051,20.22787383984342,0.8935145601573319,0.6154051661375725,0.2997898283295275,0.5640801913406703,0.19194604204444965,0.6937401633073746,0.5757271540986675,0.7498939107914884,0.8248863591672321,0.22347207198196772,0.3810951296378243,0.5001771978118172,0.19590681472481664,0.5602701071199873,0.6634218070331335,0.8299728403356893,5.588078031574877,3.7027502900504485,6.430427541676328,6.663803295057162,6.1160200861275715,3.044615478720226,5.237123153189468,0.0,0.0,0.0,0.0,0.0,0.0
0.0,100.00305119181053,100.00305119181053,16.66717519863509,0.4583680405758995,0.77330605690458,0.5396442987013335,0.968629893048671,0.21936169415321127,0.31776735483780005,0.57713538500778,0.502644636814026,0.27516124653673535,0.8136516775224087,0.3408656506151774,0.09329376568511782,0.02873430076546102,0.33451614937803076,0.2091011676261788,0.4508978416178818,4.3090835831500325,3.6894301945238013,5.255653611377101,5.828684222062481,4.774406748579418,2.65529612512731,4.2576412720998675,0.0,0.0,0.0,0.0,0.0,0.0
0.0,84.69884280334591,84.69884280334591,14.116473800557651,0.5517319710417342,0.244872214838871,0.4182933580707535,0.27821665315970046,0.7963359596183561,0.364981228531279,0.5437922216989297,0.27158253959150114,0.10975875054618178,0.7603076942577535,0.5838566626072269,0.5269618623785232,0.7044464838752461,0.1868526385613386,0.4660487149818494,0.08660669394647669,3.519438296378535,3.4822183668690916,4.165298352620849,5.6492982635105795,3.8533334028544806,1.8574534599436128,3.19527302350836,0.0,0.0,0.0,0.0,0.0,0.0
0.0,103.61633326126221,103.61633326126221,17.269388876877034,0.35014848659005127,0.05065511724479099,0.8135681104842809,0.43825651235874996,0.6350761328293416,0.26150906429764853,0.5729819203404289,0.5261140933938726,0.4756072774252206,0.1974089126088805,0.9100870626307552,0.7268496905047617,0.23621004309591664,0.5351312885103783,0.9201371148863234,0.4718749192882806,4.235770556345994,2.9905123175354786,5.514895891999927,6.385772919843655,5.195351398611286,2.6547094789158634,4.351179294925595,0.0,0.0,0.0,0.0,0.0,0.0
1.0,19.994802558428038,119.96881535056822,19.994802558428038,0.4002637500123738,0.9070834818985518,0.9510962143997694,0.29663299429746925,0.30637518693465027,0.7016507965529204,0.42817859726315366,0.9872578817960158,0.8555717810591521,0.7968306009520164,0.6632282458541423,0.9174450401456967,0.22891901605878207,0.9892933490986568,0.16210810949744314,0.152713107233431,4.34429937278865,3.9192252751112404,6.65208750460427,7.825584376128557,6.74101021496205,2.2424037412011164,5.300727540192128,0.0,0.0,0.0,0.0,0.0,0.0
1.0,19.932372039361198,119.59423223616719,19.932372039361198,0.6867447013611564,0.3007401623305018,0.7508205411882597,0.42824097976139164,0.4015876554580622,0.6733501368497834,0.4486509262170215,0.8992729381496278,0.9150299248612878,0.029905043947614285,0.5477593337733693,0.9136899392528827,0.9154585785091699,0.41972430511782677,0.8440887198265898,0.6307874983517241,4.833915085274057,3.088203748712856,6.203436165270385,7.656317424960455,6.365323350055041,2.72878887495329,4.765870922720968,0.0,0.0,0.0,0.0,0.0,0.0
0.0,101.69271363501254,101.69271363501254,16.948785605835422,0.8679032343303763,0.8048154172494087,0.8415351451921563,0.7439006049391744,0.596895262737668,0.7234896284867537,0.10585265393814036,0.28513591799518856,0.02772476915566746,0.915628421261549,0.22342686586324345,0.16175492182293483,0.010720033410754226,0.40746282830873626,0.10906263438863317,0.23045127581581293,4.589833540194704,4.361132634002398,5.573457686017138,5.93670474554691,5.050912986651502,2.027121029043125,3.8640193064946042,0.0,0.0,0.0,0.0,0.0,0.0
0.0,96.85110710134404,96.85110710134404,16.14185118355734,0.06306248097111933,0.41239931457558965,0.7095442181022024,0.2849955219266578,0.2917797230829564,0.8577093500517304,0.9392466150554891,0.5733023926186083,0.20066127020033564,0.23481053684866438,0.5072895413102767,0.9273945731638442,0.7084231286832723,0.008035303748940792,0.23729443636498682,0.3510722145085806,3.4455949602860505,2.679639531685558,4.625795553533879,6.5360073287315235,5.012984206579169,2.9403132428527345,3.853188854460557,0.0,0.0,0.0,0.0,0.0,0.0
