t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1.0,11.984511868687877,47.93804747475151,11.984511868687877,0.6702590665729011,0.24564813105437722,0.2679632624797025,0.37456812961522445,0.5357896622838179,0.7214230688032628,0.9694010755309432,0.5917088965125572,0.3410984965946501,0.6353981366338266,0.7973490620060699,4.169848349388839,4.343848884989455,4.513276721656792,0.0,0.0,0.0,0.0
1.0,11.475069605165318,45.90027842066127,11.475069605165318,0.7021655682081598,0.8721546829923684,0.41746279701430056,0.07827768248202782,0.6989961060244815,0.8795421943035845,0.35349571996816087,0.1805029618755295,0.48687985728467853,0.8039587570002001,0.5236514090651405,4.454546590757633,4.590934371382573,3.543225290714519,0.0,0.0,0.0,0.0
1.0,13.084637328400362,52.33854931360145,13.084637328400362,0.7767945145866059,0.634134525620975,0.6225933845510458,0.886971088182704,0.42851269931554137,0.3618076673731695,0.9980731110152578,0.18913973123623928,0.9388882811857585,0.7066831970987255,0.2615066485409956,4.091348941919397,4.983757480834547,5.032368141126268,0.0,0.0,0.0,0.0
1.0,14.902197286860277,59.60878914744111,14.902197286860277,0.34819185953498566,0.8758772315019671,0.020248372970552708,0.8925112195397056,0.9411637510236947,0.7866013422721094,0.4487959056211879,0.7177669373868114,0.8387055812396331,0.9464110994561638,0.5226640828990655,5.70324403705007,5.29649730893591,5.328266950136814,0.0,0.0,0.0,0.0
0.0,35.07722087704495,35.07722087704495,8.769305219261238,0.13872623349583513,0.6369169273687395,0.38769451163608326,0.025656029079859977,0.6174182870635182,0.1848867717519478,0.00040873806134955615,0.9590422880036378,0.15872243434226652,0.8748372486456716,0.21554367954602716,3.9019957430954855,2.6034851955612095,3.239323216378414,0.0,0.0,0.0,0.0
1.0,11.632857018081136,46.531428072324545,11.632857018081136,0.35833539048690266,0.2642390345513048,0.8679757057451178,0.4727139664101926,0.8953869364297958,0.07369517660048552,0.2030221835411411,0.8409065250633764,0.8555966966591859,0.028158583834054673,0.4854280064570151,3.9285039350913427,4.0372904626227495,4.649188604139879,0.0,0.0,0.0,0.0
0.0,39.80160612767112,39.80160612767112,9.95040153191778,0.2201301499348347,0.6003014236551297,0.7945968836081188,0.6639186603843737,0.27844619108562974,0.07616883805625552,0.82072498834916,0.6892340987534397,0.25328002343911604,0.5745284808429022,0.09334801665978976,3.770542593045639,2.9544172440110206,4.16807734312253,0.0,0.0,0.0,0.0
0.0,42.99902801358395,42.99902801358395,10.749757003395988,0.7136345541075384,0.9218304927762551,0.4049001957766728,0.2698702703633832,0.508382577596165,0.5003116564110252,0.8576231278857221,0.7392201715683618,0.46496947373063235,0.6389563596586514,0.137165798567071,4.120637522717585,3.6381908862111394,4.021087975146659,0.0,0.0,0.0,0.0
0.0,34.583773244624595,34.583773244624595,8.645943311156149,0.820919415149622,0.9399732865530934,0.25011771652993364,0.125626900695331,0.29357781187198184,0.9968033220978815,0.09357788205507933,0.9353862127046998,0.5502256183706984,0.118160877744795,0.13785601184549023,3.7975021400432065,3.2932876743057338,2.5045290318180093,0.0,0.0,0.0,0.0
1.0,13.481528466115739,53.926113864462955,13.481528466115739,0.6982866101098895,0.9339000699966787,0.8090153012323342,0.47036469627025823,0.4896656118055749,0.85979182038222,0.5020703012692305,0.00036074618562664806,0.3387665624500108,0.8636708073512441,0.7847186327389004,5.211487685962837,5.314280042340432,4.25863265930318,0.0,0.0,0.0,0.0
0.0,35.783364074765984,35.783364074765984,8.945841018691496,0.360117963700166,0.09633075607859443,0.9928101827669419,0.0956144518594414,0.20943694481300534,0.2915663462091942,0.2330393673928428,0.36733054517406893,0.7648620649603103,0.07357168981072226,0.6640728873674202,2.7907338040793883,3.452052531487202,3.4007381341447527,0.0,0.0,0.0,0.0
0.0,38.97766096720822,38.97766096720822,9.744415241802056,0.9132259689918281,0.6496056618810052,0.5038350120975175,0.6399015174704838,0.5732490959780724,0.08693312002911024,0.6295078587196776,0.263712204259657,0.5914276628370743,0.43497185197686805,3.9804113531882734e-05,3.1522482678062462,3.7435840334944865,3.6366450074528833,0.0,0.0,0.0,0.0
1.0,11.660989181547407,46.64395672618963,11.660989181547407,0.9069322588106492,0.46771328326357275,0.10183863185322295,0.5647552346590402,0.314971262170772,0.9166588299776376,0.8028273523417151,0.9847692822973104,0.7915876771797269,0.07981148226968349,0.6439943189042805,4.074512325395521,4.320549695825013,4.2845552416757515,0.0,0.0,0.0,0.0
1.0,11.518012261950638,46.07204904780255,11.518012261950638,0.12340132697163064,0.6696983713030478,0.8778736226301036,0.5049712793861112,0.19485075422401366,0.14069719941396885,0.44166279608125425,0.5739386575342825,0.6771114183024914,0.32113912408556067,0.9541975011855001,4.237366509762588,3.79424222619938,4.545745153429317,0.0,0.0,0.0,0.0
1.0,14.019446050950453,56.07778420380181,14.019446050950453,0.17187036124115285,0.3290775338325398,0.24520347868318404,0.8862436776921782,0.8958504906406957,0.7347274312891864,0.7380053954213686,0.9751639519998834,0.5701921905011131,0.6555112342903964,0.4917612431137013,5.213539041541765,4.651360107451608,5.457931662342521,0.0,0.0,0.0,0.0
0.0,32.65238493032315,32.65238493032315,8.163096232580788,0.28401617459501405,0.9585072344236675,0.2595632336438011,0.24931519194655227,0.46650991653185836,0.4175377250477722,0.19159765540136875,0.0986856988264464,0.6504709274273709,0.2952207705736133,0.46185238917036764,3.2071921601640785,3.08448632893635,2.6732157835213792,0.0,0.0,0.0,0.0
0.0,32.8085730867729,32.8085730867729,8.202143271693226,0.4881986784261555,0.9837935426706826,0.037656925194231694,0.20838094790069317,0.2392638989307171,0.6741517868451664,0.18857373600101057,0.4887369291257163,0.34083180616215825,0.5797574801413269,0.4152341423747353,3.62697565318327,2.983475665975184,2.498435865830589,0.0,0.0,0.0,0.0
1.0,13.436720848563855,53.74688339425542,13.436720848563855,0.8953702400622371,0.48109125411992837,0.7229762017216932,0.3065114139241608,0.7005382039704386,0.600815769414821,0.9908717029103242,0.5488443483845876,0.419344657712718,0.7863460182336635,0.5160157779416604,4.663138987710954,4.947918282981393,4.991448324799246,0.0,0.0,0.0,0.0
0.0,43.83522873239166,43.83522873239166,10.958807183097916,0.44520163520164513,0.04134298201207398,0.4670874160385222,0.36216095653040437,0.20704853810797996,0.6410145873858986,0.15866077108141596,0.02494230346449433,0.5193185471883038,0.949015588685016,0.9673696413438969,3.6599820135682863,4.558216910481667,3.655603762440033,0.0,0.0,0.0,0.0
1.0,12.584756744660934,50.33902697864374,12.584756744660934,0.5530666657552636,0.3353947061835816,0.5114348852253289,0.7172135389787808,0.9219264640264024,0.8705616508294263,0.4464397285355838,0.3190876495637811,0.3756768591493571,0.1710968945099396,0.769406154257939,4.6161219435751795,4.8903831127324375,4.232282174247112,0.0,0.0,0.0,0.0
0.0,42.457195152055014,42.457195152055014,10.614298788013754,0.9011641257846902,0.9319140318319019,0.053946266155815215,0.3133279879702263,0.556965109729672,0.48245066723046104,0.23726444874872188,0.4204301555610376,0.8431679920087651,0.11159761736268836,0.9680020244920571,3.8386338603338594,4.230621790734375,3.5047016020289834,0.0,0.0,0.0,0.0
1.0,12.02190579081854,48.08762316327416,12.02190579081854,0.616513750153484,0.5405690049812838,0.6958391090382978,0.20893914631317534,0.1700339075209114,0.9281525355133972,0.07049956303880878,0.8543593038909103,0.4613494925906536,0.4384243146773784,0.9912620750871239,4.827579397022478,4.510514330894422,3.8907069121572593,0.0,0.0,0.0,0.0
1.0,11.899737551153855,47.59895020461542,11.899737551153855,0.3519345238098942,0.7219487177204836,0.4068485951626978,0.1841785210084923,0.6323675115186627,0.7562924474563786,0.8912698508347494,0.45782356040988526,0.9224439059795427,0.7814601566204863,0.22986551114195175,4.1707850210390385,4.265391172698107,4.506257612676468,0.0,0.0,0.0,0.0
1.0,12.885316110973207,51.54126444389283,12.885316110973207,0.8799053164586621,0.3097258419129989,0.9167988293826709,0.5837476981777453,0.47586862217008474,0.18103040243148427,0.5091547589548735,0.5874645258024171,0.15716704760663103,0.6631514181905513,0.8530739537161593,4.570861291784112,4.7107432881339895,4.746426854001133,0.0,0.0,0.0,0.0
1.0,15.876706524081168,63.50682609632467,15.876706524081168,0.7262234285578328,0.09648438747407162,0.8854345142438759,0.3451407867063939,0.47307096774711854,0.8190686436048705,0.9270106388905488,0.7991945198619329,0.9218239800269036,0.7428575447297168,0.9991327938116291,5.1603841581796095,5.912752659428342,6.09366574601812,0.0,0.0,0.0,0.0
