t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1.0,20.98980601900097,125.93883611400582,20.98980601900097,0.35537607347189504,0.9164535355452205,0.964088627578065,0.6275844533704975,0.962393271121491,0.6148634782463467,0.1510355033736951,0.382451511693892,0.045175988711670056,0.2309874895138554,0.40630596135302877,0.9856278946414072,0.9729851841615206,0.8101136187053214,5.635641683369666,5.411075997413962,5.088154937529587,6.6185239455677936,6.881404602572188,5.435684730404731,6.270277121672442,0.0,0.0,0.0,0.0,0.0,0.0
1.0,19.5824425019206,117.4946550115236,19.5824425019206,0.5591968464222131,0.8119274336348524,0.839803519981159,0.8117754121394589,0.4290618741884562,0.038264646202567865,0.920256746939868,0.935234145602625,0.35690489649293344,0.7254962213124548,0.6707967252606724,0.10319999772003463,0.5963982377629612,0.04565324192539444,5.180372687884605,6.245741805720987,5.269939089854816,5.284635940466459,6.220267099811339,5.660736317840704,4.84367956862087,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.64901865720384,111.89411194322304,18.64901865720384,0.5040354767017131,0.4661576792326676,0.30443858063356155,0.9027287476543365,0.22042828778677215,0.49766359284452066,0.8656601850151444,0.9160964732750074,0.5938649786235309,0.3462248466315604,0.9287488797764683,0.5499256303755786,0.6060958160388006,0.5343835816626243,4.246117724655468,5.445821386845417,5.1305857339574175,5.1916466085384805,6.867566329365282,4.85335042889967,4.537615874260103,0.0,0.0,0.0,0.0,0.0,0.0
1.0,17.25189848987718,103.5113909392631,17.25189848987718,0.8061642181272587,0.5958342204082899,0.9547069710962677,0.14851915229055035,0.41778060546727847,0.6469293089487697,0.6197076026881877,0.1611945081895485,0.9620133978323834,0.5193310814959512,0.030713543142654065,0.32173686428468795,0.5164524862982748,0.09919455810616185,3.871526677850962,4.421104798700491,5.075364135063834,5.129904582913404,6.055925145677425,4.846215431582343,4.548244693178844,0.0,0.0,0.0,0.0,0.0,0.0
1.0,17.17106795327053,103.02640771962318,17.17106795327053,0.7086677727932873,0.24221193962611398,0.4740214706696487,0.9584077112086046,0.3102420459090034,0.7886138748728316,0.28291912742328285,0.6840405190626756,0.5011667215525899,0.6828651309177863,0.40885451264713923,0.9072841374872526,0.006492223040589051,0.4873107223312224,3.4444703711262514,4.52693661707321,4.14964172949674,5.842543933239034,6.242478258707308,3.671269900532912,4.295634910596882,0.0,0.0,0.0,0.0,0.0,0.0
0.0,96.52347006422922,96.52347006422922,16.08724501070487,0.840658457655202,0.499106982074803,0.4877600112007544,0.6239489641970293,0.26332452462498557,0.9776475161117381,0.22098875394731943,0.6655064967663339,0.6931773170418843,0.16013396212324993,0.5517572882172155,0.03711151336220053,0.6017483393311467,0.4467043219114287,3.303715859410717,4.546556289207268,4.7527737005086585,4.55738500720871,5.946518502293459,4.038450709021906,3.8545734684367874,0.0,0.0,0.0,0.0,0.0,0.0
0.0,89.92052363868869,89.92052363868869,14.98675393978145,0.24553270173352293,0.2988886267642996,0.46103499091198885,0.11854227832930841,0.31818719728556,0.28718959218389994,0.175813519263175,0.21826471464506603,0.4997053321711792,0.834948971768677,0.770584412444929,0.03690440297645692,0.6858264151388059,0.9717554370153482,3.864997436477163,4.010607655570192,4.43342759986244,3.7487977182322365,5.505747687538609,4.464425204964099,4.325516088677381,0.0,0.0,0.0,0.0,0.0,0.0
0.0,100.41601609225953,100.41601609225953,16.736002682043253,0.15705741434961296,0.8905503723757134,0.37335990060378377,0.16530179384999533,0.8687590489630996,0.54583649926937,0.5367052447234838,0.858185253293807,0.5092676787743156,0.8616100113050094,0.1068463060906677,0.09153435040129287,0.18778172199458287,0.2540729369172018,4.1381410307328705,4.28462464941319,5.017369619257266,4.744787572758563,5.351016366686226,5.340292168950996,4.8951212746288055,0.0,0.0,0.0,0.0,0.0,0.0
0.0,98.44147601281259,98.44147601281259,16.406912668802097,0.30229347932595296,0.9526142353726458,0.08888323889658645,0.14779551426297144,0.343137742599986,0.3763073130232356,0.2196797852736756,0.03199283149384846,0.0638804443627844,0.9182795121130172,0.8327451975118813,0.8204555894627154,0.5397529825554217,0.9883827224401813,4.198525733514486,4.189674301734301,4.179773065531396,5.157829132770967,5.525790839059286,4.146603495108147,4.747379299297187,0.0,0.0,0.0,0.0,0.0,0.0
0.0,94.43024882909955,94.43024882909955,15.738374804849926,0.15307363890682502,0.25120580536233017,0.4456574820237784,0.5371707692692068,0.28951361997958736,0.24057266074912165,0.3955096164173124,0.6133513933254743,0.7008669078348372,0.7536264657213402,0.2447450822656112,0.6634515046327191,0.0343642210254117,0.8811727107761766,3.5882206905751435,4.065132102827856,4.316327263235783,4.610954273838398,5.415905303658195,4.3652682224662485,4.633210110681655,0.0,0.0,0.0,0.0,0.0,0.0
0.0,77.66365118348419,77.66365118348419,12.943941863914032,0.5821483330004398,0.06346697224908515,0.29128629160364183,0.8200306124750437,0.4742975966963663,0.02115615166050966,0.010628945237915244,0.6757698999445111,0.7138034602596852,0.059822324032078655,0.6075732064257465,0.45323456866101297,0.41844798445277387,0.7234162629172006,2.8613969896641054,3.6450176259126903,2.977798292357402,3.4994880585332937,5.031585024891881,3.430939737393258,3.873545360816356,0.0,0.0,0.0,0.0,0.0,0.0
0.0,85.39995514018788,85.39995514018788,14.23332585669798,0.19462986329653775,0.8190939707978749,0.1424508306739073,0.7346878452818176,0.5431743425192354,0.5966047404649486,0.1646528441417009,0.3131143375765012,0.6869044843286582,0.6704855933699534,0.5634084341204189,0.6998572666405445,0.012959570825575972,0.24873362723735237,3.3362386248474176,3.300808483201221,3.654999999416473,4.814370924423872,4.836975935195334,3.6015696014707594,4.136774023969603,0.0,0.0,0.0,0.0,0.0,0.0
1.0,17.6080259269671,105.6481555618026,17.6080259269671,0.17265614153707554,0.4578844352894441,0.6950008461417156,0.5812605561788742,0.9355680380574886,0.8119303491125851,0.4797752232480068,0.2880192050087973,0.616261896062274,0.30194266562786365,0.01768440627679424,0.288962637174385,0.2310674865225495,0.9852773628651339,4.667776613931077,4.192883922419462,4.86715946987837,5.7102582552325725,5.82414625763467,4.990797158823273,4.799984572749652,0.0,0.0,0.0,0.0,0.0,0.0
1.0,17.676854335749017,106.0611260144941,17.676854335749017,0.9919520264680166,0.9162818729559639,0.26156985335879257,0.5246275727241773,0.9094397951569411,0.7371451688664402,0.23325722070719634,0.9727117320897508,0.6812086689753385,0.3414780941763059,0.7828983611925087,0.1472916742998417,0.43597403701232096,0.08383670607268245,3.7064651521643803,4.761689115565208,4.663463354214792,5.146879984786358,6.578763338376137,4.835757980505293,4.749792434097938,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.50511021710304,111.03066130261826,18.50511021710304,0.1292543823621256,0.38994132312991814,0.7659320589558503,0.6450361282295166,0.26613483416477846,0.5393211865600591,0.8171587389910691,0.624043027728753,0.8967172421002116,0.5767083436747701,0.7640166138115587,0.5741818663234369,0.6100136972443742,0.2973016232298328,4.36822674762011,4.85538932354621,5.517137241614838,5.000970485621358,6.86078361514682,5.243950889219558,5.000974016551925,0.0,0.0,0.0,0.0,0.0,0.0
0.0,88.37126293581781,88.37126293581781,14.728543822636302,0.8331520216143137,0.251566461459762,0.33841493769832487,0.8534276248246699,0.29843809752472494,0.35764844779526306,0.6919310823133863,0.5789705616870616,0.6854383784649161,0.2847019735811449,0.32924858837176674,0.20927519867123656,0.1521224517171339,0.42893663216558997,3.2995392612847363,4.413223747061386,3.7697309268825823,4.547492477648417,5.188278371604864,3.710520576612044,3.227864692969894,0.0,0.0,0.0,0.0,0.0,0.0
1.0,21.009871488876534,126.0592289332592,21.009871488876534,0.40050901749053336,0.12475306383899942,0.9374389552868703,0.3461585082824947,0.8551118241618608,0.49543027331729583,0.1617854165257241,0.9067537247223494,0.8612768485834525,0.7271949434322118,0.8325869562093134,0.5671808088742349,0.8118185222967704,0.7820836378500963,4.746344871675028,5.198495789726049,5.808535385853769,5.397646449060321,8.339170928750713,6.168216936698336,6.573612329046846,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.686978286319345,112.12186971791607,18.686978286319345,0.7452237620246642,0.8672563033950741,0.44610889013799937,0.729100839157652,0.3597285104844904,0.2513395957632629,0.7702757412832634,0.09680723118880286,0.6057725105070261,0.02634285050641938,0.20344861639788114,0.9669238557971336,0.7577866080598445,0.7949835461239135,4.751583289148656,5.233885771877634,4.616673276965606,5.957283894673872,6.024741718274701,4.725062191686834,4.921710306200704,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.958185054463577,113.74911032678146,18.958185054463577,0.4079158293392148,0.5871916924220442,0.9617382346216863,0.89537774354085,0.36184065886577,0.44758744115404836,0.7870149193765856,0.5336634884269899,0.17770115045117518,0.951181573792448,0.6438302076179546,0.831177615747011,0.06881259931888928,0.10024829253861023,4.713405714476883,5.293144373377318,4.615139392102477,6.331274001398268,6.272712011250382,4.529392609814198,4.573555306184623,0.0,0.0,0.0,0.0,0.0,0.0
1.0,17.52726125893038,105.16356755358228,17.52726125893038,0.8769951399628033,0.4960737785905289,0.7975425611096615,0.11259903757936451,0.751855166231879,0.002362810957940331,0.4403317877807216,0.7169232445457605,0.46784802360613476,0.25925635046382256,0.04435760546605516,0.2554411566478102,0.9034592735512157,0.5164406228963863,4.27755857820358,5.119621796480265,4.600238453502172,4.508898412220917,6.032813743220192,5.34973080877611,5.1648401776432,0.0,0.0,0.0,0.0,0.0,0.0
0.0,90.96108165814874,90.96108165814874,15.160180276358124,0.5322210397627866,0.12526392041950496,0.7958826415476729,0.06071621447315656,0.2950065154781243,0.6828273384655698,0.41402721010253474,0.27340537342687743,0.6931846336553888,0.5314217730255331,0.38302188493597444,0.4533513527045233,0.2793363349641741,0.6099653557293033,3.1116199657400037,3.6222398634515436,4.405314581336559,4.50068336170871,5.943651453798464,4.017493758349113,4.056817900951103,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.531117905050134,111.1867074303008,18.531117905050134,0.7697821619155188,0.5327398933039847,0.035027848189210675,0.9719091723912741,0.38242789986008807,0.5551681852986314,0.9308719251170688,0.7116432951762737,0.5469283519322314,0.05245009781504173,0.27049085821158403,0.6667352389290142,0.6017774308480457,0.8242925738843627,4.331496841409077,5.430494398640781,4.790899601564851,5.721404996704195,6.347595867177072,4.618159316126308,4.354022629938253,0.0,0.0,0.0,0.0,0.0,0.0
1.0,20.610718303464164,123.66430982078498,20.610718303464164,0.14517924888135036,0.9432975235850937,0.8607383218879097,0.9875011243054966,0.4763669027430276,0.23164317551224511,0.6335435877326836,0.7312467702350167,0.8701706318651953,0.245105469577524,0.6200230594300985,0.973146433901524,0.14150503474173426,0.7651711689488951,5.053229133522365,5.453288249895705,5.422421684086299,6.26169295707575,6.693839805457205,5.6671454113170805,6.006748257485921,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.07049335421006,108.42296012526036,18.07049335421006,0.18803941381117362,0.8399661554158016,0.8804649885934837,0.1571978318678081,0.5057828500564795,0.35066283026195366,0.79425418052903,0.2366249494227305,0.20272733769733164,0.8276318982205441,0.350058283953005,0.8396679254950328,0.09627383650890586,0.5298691288900379,4.63144087008209,4.550322383259515,4.758475305539819,5.913537203141345,5.802057623439708,4.913595325334345,4.959009070300348,0.0,0.0,0.0,0.0,0.0,0.0
1.0,19.82719273483782,118.96315640902691,19.82719273483782,0.7223011548483248,0.6531716410660594,0.9360538661558009,0.1645978440556919,0.6491615949146203,0.43371641005287653,0.46168285112509033,0.73081175968444,0.3119008726313738,0.4845929287627643,0.5636838438250372,0.9687323354691316,0.07527212037800557,0.8104320973771344,4.234964943835167,5.038916263453311,4.897634547233546,6.284442723827494,7.1483418352246,5.113079732095289,5.62012921643933,0.0,0.0,0.0,0.0,0.0,0.0
0.0,96.2490281244757,96.2490281244757,16.041504687412615,0.4162532838575991,0.8992577622370501,0.1907207637775935,0.5721931990185926,0.07815836081453664,0.36980021485869785,0.43703717223295757,0.8445313005501268,0.3528176829401166,0.4163546884421253,0.6583251918323605,0.6640731959899732,0.23406631179056658,0.6398508483964088,3.467639106709831,4.650265330303021,4.384436745225644,4.6836994896255355,5.301989015483062,4.092794891181482,4.319830914938498,0.0,0.0,0.0,0.0,0.0,0.0
1.0,21.70604496824704,130.23626980948222,21.70604496824704,0.6923671430235643,0.2755665092071419,0.31589071144617353,0.9016953820623228,0.791834102971756,0.612405744713672,0.8521412501821525,0.9918654039994461,0.5892344642748578,0.5253373999022529,0.33088844043806653,0.31006665103850795,0.8140864633553183,0.8629954100247473,5.339547229151865,6.2319456732031195,5.8395233571057625,6.140300304572292,7.689113185370515,6.018951715363846,5.476877116220202,0.0,0.0,0.0,0.0,0.0,0.0
1.0,21.359293369126163,128.15576021475698,21.359293369126163,0.399801081800093,0.8587066818630748,0.27489968147186106,0.301112103262666,0.4978566143065223,0.7444873408635009,0.6686806416482096,0.7417579747797891,0.3667721905771283,0.9627870374954453,0.8291598487632797,0.9096076317577486,0.4533063796716974,0.8076222028869647,4.824971342606441,5.4686737848798,5.879020131257671,6.425561017356086,7.65673862602224,5.632389404700692,5.873316394810231,0.0,0.0,0.0,0.0,0.0,0.0
