t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.0,48.55309942331676,48.55309942331676,9.710619884663352,0.07542734453057609,0.06665989446752996,0.29366941407074854,0.254570642441698,0.6252741020575996,0.5283331751368725,0.09769602676513334,0.7652365321147269,0.5593818566203261,0.1297194401236338,0.2464204611980928,2.8750275484712318,2.686349151466807,2.0692252306528127,0.8978358810237457,2.4688747309568915,2.4762572631702398,1.890081932741691,0.0,0.0,0.0,0.0,0.0
0.0,74.19242810651166,74.19242810651166,14.83848562130233,0.3980100654901324,0.5142323999540748,0.3909933152625754,0.7068202416184398,0.7374305045732666,0.208532074268719,0.13459163649266837,0.9228252538817558,0.11198534097931934,0.7706353596235217,0.7326389977167034,3.979022219843703,3.8976471418192107,3.13439788114768,2.026001535829116,3.793451128406895,3.878845135948503,2.8255877050193723,0.0,0.0,0.0,0.0,0.0
0.0,62.89297649061266,62.89297649061266,12.578595298122533,0.12258535284693373,0.4331339130605747,0.07470908525337039,0.46554078958124634,0.19729384044507825,0.7333904910864465,0.9174065869665765,0.2908483225795364,0.7843270170785085,0.06972796246182345,0.47326091944468074,3.8092111744521886,2.756637208237512,2.5516232379289994,2.2762443064223548,3.8246805655250804,2.7967933459676413,2.2086678011946868,0.0,0.0,0.0,0.0,0.0
0.0,63.609671177778175,63.609671177778175,12.721934235555635,0.02742812276366846,0.7293892608201669,0.6791647436233665,0.4061117513614949,0.7780930725130397,0.3857516151405326,0.5703712567504559,0.577954270672307,0.06831584419040215,0.4083276266394442,0.039806708918451394,3.1358038172964546,3.4394692942575973,3.027681264187601,2.121267882114268,2.8073447058954284,3.1540377158409427,2.6489976355897746,0.0,0.0,0.0,0.0,0.0
1.0,16.81610489474529,84.08052447372646,16.81610489474529,0.6157103158288433,0.6547053437932339,0.8492063458969764,0.6268844744828055,0.3994928624567723,0.28530598430468423,0.022902783981201047,0.9564669403173738,0.6409764580730484,0.7133146843627184,0.9484952799224823,5.043552951341289,4.175184881242209,3.4540812133457597,2.291939112270681,4.837877790583585,3.6200780457343984,3.4429070546917973,0.0,0.0,0.0,0.0,0.0
0.0,56.98598826828125,56.98598826828125,11.39719765365625,0.4291185233842971,0.32078670178623125,0.04302597836967259,0.21703252388516547,0.5063244326790206,0.07155175456563345,0.5594961535834171,0.27587157947321994,0.7937306188258921,0.6477665920510439,0.6557037860738275,3.264178986827872,2.759740276795835,1.8147445819281525,2.028719725370623,3.754025709743563,2.7071615596217975,2.0268305814272845,0.0,0.0,0.0,0.0,0.0
1.0,20.106163125547532,100.53081562773767,20.106163125547532,0.7664201207593005,0.9763732234001524,0.4659920085460989,0.854745037723439,0.6070308235720038,0.8644208493552827,0.38944879770991636,0.699889382174287,0.6513734112073308,0.796718004223081,0.3567724001903516,5.079359891129788,4.180272265771022,4.071214079732106,3.793380995447733,5.501416189019702,4.97867301551731,3.9828891627679672,0.0,0.0,0.0,0.0,0.0
0.0,73.99956313466234,73.99956313466234,14.799912626932468,0.27672366096191825,0.2696136544499139,0.7543370978540537,0.12290455672588707,0.6138731423299223,0.786599105346961,0.5552428467742537,0.2620490573349932,0.0011651486865998928,0.6908936315036877,0.6350358453148199,3.8082272895412554,4.298030726458691,3.172026295539836,2.5790728990367344,3.4773229503731473,3.308286000977623,3.3258453997758677,0.0,0.0,0.0,0.0,0.0
1.0,17.065046607155523,85.32523303577761,17.065046607155523,0.801619886030333,0.0011793822579257984,0.9539407385943525,0.994089504389528,0.8785928486413968,0.3696244317262648,0.1656897163529072,0.44158822645928886,0.5649341104234745,0.7497922739531112,0.7353566934758176,4.975015695374744,4.294584929203139,3.6747248914754524,2.0879056903205417,3.8297847206791227,4.4009968875528305,3.4822552731162575,0.0,0.0,0.0,0.0,0.0
0.0,54.968029575346876,54.968029575346876,10.993605915069375,0.0483056362393105,0.21372262414737153,0.14932099853522585,0.360351361710186,0.5424241228039833,0.9137235159110144,0.1381750049153878,0.5400888145416408,0.5455344769466052,0.0055537587423473145,0.9750909871338229,3.6278389184362303,3.264377202583422,2.1072134543558025,1.3194805399554315,3.380194818577501,2.5486222148638706,1.7951677288849266,0.0,0.0,0.0,0.0,0.0
1.0,16.573049184848863,82.8652459242443,16.573049184848863,0.5427912236319015,0.9334075459069041,0.6793737133323752,0.020056370599442097,0.5387792251440147,0.5442119067102629,0.5218601278580024,0.6650456538606612,0.9843794326610864,0.4456923830866506,0.8549361415995588,4.71555572970804,4.249899151591526,2.876240155447394,2.9879631871937216,5.492324415315029,3.2784368908909354,3.398975008479854,0.0,0.0,0.0,0.0,0.0
1.0,19.245356646517415,96.22678323258708,19.245356646517415,0.7410871804359104,0.020149546193588996,0.3960263386485625,0.31731568505314434,0.35280405336469756,0.6943749674861834,0.854363767952298,0.6881849281942596,0.3449713236659714,0.9990997134668456,0.39487749910381864,4.689214223571084,4.379731268216665,3.9493654008012937,3.3090751755348267,4.737108926498877,4.647230295953339,4.37313689618406,0.0,0.0,0.0,0.0,0.0
0.0,61.25541398192516,61.25541398192516,12.251082796385031,0.7174770298479961,0.3213831098679065,0.7743769213237327,0.5604062682662826,0.06606257487930023,0.07623345838069251,0.3519878393309511,0.2559240833071095,0.20686245062899544,0.7600824882704637,0.07580512389335248,3.06167863340158,2.360472489385602,2.7790110588792323,2.22716392569801,2.765755583527467,2.7881737422827957,2.9360818204609456,0.0,0.0,0.0,0.0,0.0
0.0,49.309223079185784,49.309223079185784,9.861844615837157,0.2538899478060995,0.0913093627646433,0.09344894394427239,0.9220578235031976,0.6251873033740595,0.01253862441485365,0.09862509521584328,0.9876452630144245,0.34619721452652596,0.15808514711455235,0.32508803233102057,2.9436861440646904,2.3006184094090263,2.272400897207144,0.6144481773159921,2.273378687187963,3.058029204443031,1.6042330215100455,0.0,0.0,0.0,0.0,0.0
1.0,18.118795590594704,90.59397795297352,18.118795590594704,0.73949473405085,0.4869771009898164,0.07142337826385703,0.9444302570409623,0.4947608471328836,0.4340009862323546,0.6853463254220469,0.9197122611860148,0.8007184411794155,0.4951355217387604,0.5907306832001662,4.941497854263577,3.6911100031760835,3.550048729883996,2.8409546684338287,5.152116053999425,4.7128809328038725,3.345113206893884,0.0,0.0,0.0,0.0,0.0
0.0,67.95524701612396,67.95524701612396,13.591049403224792,0.10159118286402657,0.7824643106161633,0.6163407009864851,0.5823444541621906,0.7105169575252891,0.6317169458317325,0.25369645281086983,0.633422964236403,0.8124330133547065,0.2033363209412422,0.42264676737260276,4.155937619696233,3.4716771097046246,2.9208578389689235,1.9728052130640346,3.841307958027747,3.116625278371754,2.440104567670759,0.0,0.0,0.0,0.0,0.0
1.0,18.064279664117894,90.32139832058947,18.064279664117894,0.597734893380189,0.2796366909572271,0.15676363296087503,0.8669362905608412,0.5017444265165798,0.9723306168561516,0.820542954589512,0.5508103592874993,0.4243395112249385,0.3431555826617372,0.7106252101198318,4.845504158261387,4.055972782992187,3.7105394369166165,3.013400738444817,4.6991758190770865,4.65325512385251,3.441338039735964,0.0,0.0,0.0,0.0,0.0
1.0,15.540652661975201,77.70326330987601,15.540652661975201,0.9669176970043897,0.7808196981323294,0.6372233071155403,0.3773597860181448,0.3152614375918382,0.9296446286010192,0.019267686015549845,0.7127226739248897,0.97280617005815,0.08990617168004389,0.3801280299484604,4.119058453361799,3.0841539348773415,2.766124253355188,2.7865558814333324,4.852212755364833,3.4110800808358754,3.355682164341433,0.0,0.0,0.0,0.0,0.0
1.0,17.08423656340716,85.4211828170358,17.08423656340716,0.7779335248371178,0.3286885501492469,0.8113501694261867,0.20740539379943723,0.6075989868309812,0.9481543810536607,0.2725416157112751,0.6474573895477034,0.4662394642177736,0.3716134146939162,0.8097271827833434,4.534489011233296,4.468443140047066,3.2585223642321792,2.6989314864452165,4.622355522994036,3.832704706474092,3.82905049526986,0.0,0.0,0.0,0.0,0.0
0.0,60.26238285282378,60.26238285282378,12.052476570564755,0.608848116337539,0.743825543613647,0.6949009844962468,0.436766592692851,0.7682570727037064,0.14617963029801273,0.3835652769912923,0.1860382676181488,0.8250678601029425,0.28242214908176366,0.4455569809642508,3.4004977422455083,2.9069203621534214,2.1298729011783153,2.1648407163222547,3.621503825007597,2.812077105723314,2.3019544248230033,0.0,0.0,0.0,0.0,0.0
0.0,51.067639966702544,51.067639966702544,10.21352799334051,0.19294123772965088,0.38129045196132916,0.018757032540190233,0.8388044803154459,0.08045918219128456,0.23210981739458303,0.3727955421924535,0.14015542465399022,0.19589567984880785,0.8409124447223835,0.07798658669590675,2.717417008363761,1.7631760303907917,2.4435347418190467,2.0200494940004,2.434087185199105,2.6981781291997917,1.7976714992332514,0.0,0.0,0.0,0.0,0.0
1.0,16.16108224030202,80.8054112015101,16.16108224030202,0.7469854523280988,0.7679955184163019,0.32863424679725417,0.7767588117071411,0.4962615738541344,0.11514336011640103,0.7192743153322012,0.4031325370695509,0.8653334904965511,0.758299986396044,0.28581203515487896,4.252388783070023,3.1065580547204648,3.1012432574185924,3.107698632589047,4.661976695310028,4.015856036803571,3.07146989803955,0.0,0.0,0.0,0.0,0.0
1.0,18.70180062848374,93.50900314241869,18.70180062848374,0.7380262615614349,0.491078406252917,0.11462828748068843,0.48781723887861983,0.09502709227208617,0.3872922621692739,0.8687505898889789,0.8132912002917083,0.8681911795786533,0.8873595386345202,0.5773859825885564,5.004716279511,3.7437349533258124,3.55913911734379,3.3725070585071246,5.631375420966044,4.277564183696622,3.8093481400266045,0.0,0.0,0.0,0.0,0.0
0.0,71.17043711177244,71.17043711177244,14.234087422354488,0.4478991301965869,0.22013196790952894,0.9505171355406322,0.11721192619247756,0.07004441214758406,0.5485222476902133,0.6273558531515012,0.04880409232196958,0.4292256020653433,0.9233336182448749,0.07162767900703448,3.7165981542140463,3.24020503810381,3.2157448731416687,2.767242817192705,3.3169001905870523,2.7831712799452073,3.546432077145778,0.0,0.0,0.0,0.0,0.0
1.0,16.822736006910493,84.11368003455246,16.822736006910493,0.19780141765620418,0.8607683967251338,0.3794640611278487,0.25939986549636485,0.09933615910421889,0.823299106616499,0.43968639240933005,0.986902443485462,0.20236323754669017,0.9031957951551873,0.03308797292749588,4.027398874764878,3.6649719308260416,3.7919476642906917,3.224751108562354,4.447104762522002,3.709621179923266,3.7303492164505307,0.0,0.0,0.0,0.0,0.0
0.0,70.99979695155294,70.99979695155294,14.199959390310587,0.5584105432569171,0.47090950374975626,0.5162551697148479,0.16348115775129368,0.18820124369882762,0.39607818158986186,0.6525515417643214,0.36516319016117005,0.26404445392581155,0.6808485062655366,0.6014967816432739,3.639918982816117,3.400594614837839,2.7743777472470312,2.7587982766263934,3.989502702356649,3.0047343644879283,3.1693071327526545,0.0,0.0,0.0,0.0,0.0
0.0,71.92967092176752,71.92967092176752,14.385934184353506,0.6977843929644985,0.46381773737832177,0.6207200666566423,0.0912027743968461,0.7435604340995491,0.020625901611865505,0.12246099928300902,0.567537653043701,0.7904290553727208,0.956995581164801,0.8479200598775616,4.017892091407147,3.8798206957371297,2.3795429761568645,2.2616846124024956,4.467571380696479,3.2001677365642704,2.986124594724517,0.0,0.0,0.0,0.0,0.0
1.0,15.745933752601871,78.72966876300936,15.745933752601871,0.2697333149868889,0.802261453422938,0.8838247436628285,0.46477043679923025,0.3437878448490329,0.46439851862035275,0.745904269619603,0.12762182209487816,0.9679864282761876,0.6598869905022071,0.48381897562420073,4.798212185199488,3.7092431649731035,3.3464067812990996,2.94218454715199,4.521611773147256,3.0761031974721926,3.151369659486758,0.0,0.0,0.0,0.0,0.0
0.0,57.599294191428854,57.599294191428854,11.51985883828577,0.0571837039450499,0.43597242255282154,0.46832535833272515,0.7236165801022362,0.08003863774852582,0.1592049222358456,0.8212364933859516,0.6066864472386089,0.5745621571502733,0.0874036414867585,0.20400926683121334,3.645044866763613,2.426904767259629,2.866473442782126,1.561001183606427,2.946259054826523,2.535370426142977,2.20004056662494,0.0,0.0,0.0,0.0,0.0
0.0,71.46782352045574,71.46782352045574,14.293564704091148,0.7164137092950101,0.2641735105986962,0.364579062327154,0.3532087378596681,0.9115033673990339,0.21954513719242952,0.5273706009178738,0.19690296645493788,0.5054310641756123,0.8886538517187298,0.3883297955527929,3.4440212161991983,3.496884781562952,2.550260356470793,2.6161568097227392,3.706820635906083,3.813598370837683,2.913465327906135,0.0,0.0,0.0,0.0,0.0
1.0,15.65382615248924,78.2691307624462,15.65382615248924,0.7601023259478755,0.04686902188679709,0.8052727874380512,0.8353438704264874,0.8609450221470828,0.2063493352103961,0.9033354828570332,0.023761637894172294,0.788538810939143,0.5385838379487152,0.16387836444144532,4.265064127155444,3.5021264679368964,3.312646951774856,2.4552400038508173,3.431418817125578,4.128421512431762,3.237405407296244,0.0,0.0,0.0,0.0,0.0
0.0,64.15188005683305,64.15188005683305,12.83037601136661,0.26824726210764194,0.7080303397807688,0.9981904175506373,0.2579144799962244,0.18721715121223592,0.4153795130270095,0.44260907579493325,0.5399807133852634,0.3113139687163152,0.22298021227878406,0.6000800748936989,3.7884484556428664,3.4064371581425625,2.877054412032852,2.0572464029891373,3.5086211599844153,2.3343284078020923,2.8873871941442695,0.0,0.0,0.0,0.0,0.0
0.0,46.56718535174173,46.56718535174173,9.313437070348346,0.6276292515581492,0.3597099686756645,0.06937070133225487,0.1959509208658894,0.19728921071655736,0.04728097191817504,0.4469552224122406,0.3306509518326345,0.0628820711245206,0.5784788610774185,0.08464432040111713,1.8162140209642506,1.754670239690398,1.6686876294386128,2.0600542756416482,2.5382316189999203,2.4242353903810647,2.1003659601308726,0.0,0.0,0.0,0.0,0.0
