t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0.0,91.3562179880006,91.3562179880006,15.226036331333432,0.24368488299149582,0.9546876332515474,0.7265134466590041,0.6894257674331286,0.5195893094795528,0.18357764202446447,0.6487529563074913,0.07601896120963592,0.06390333992894148,0.46812921854536416,0.6233772004726214,0.5312946562703645,0.008021128115186515,0.2761809808162158,0.1182279124263248,3.8084971860801327,2.715461743544533,3.598913114575848,4.409716533945975,2.799523159631603,4.826885054005329,3.600288729218216,4.123932044315525,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.649106502789053,111.89463901673432,18.649106502789053,0.5909290573074288,0.8335897171554109,0.9294598583053985,0.19085122728529635,0.05030405640900182,0.37383209879826673,0.8555429031444494,0.2530494144392087,0.22968438377168454,0.8664750809160036,0.6579100935999289,0.16029239964355368,0.9353335129858001,0.8311811178641817,0.4961723071329177,5.6536174511619635,3.2162263217577487,4.138406510375138,6.069302301325753,2.778510502728324,5.6239618466577666,3.6407414566567993,5.91897419000135,0.0,0.0,0.0,0.0,0.0,0.0
0.0,99.96535107450694,99.96535107450694,16.660891845751156,0.5517362225068431,0.7847200654962835,0.013687878972376777,0.2107874084460758,0.227463323579981,0.9334732709029943,0.016569052448621946,0.9671554635311294,0.9145531993975184,0.07523600356272753,0.6577292728692592,0.6364612203551058,0.30205283947633355,0.5323996935890197,0.8609158275334566,4.461202998816969,2.9238107367340445,5.675970598832304,6.022735797189364,2.6430259497718644,5.344464071669878,2.833667539571662,6.016396092795441,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.258210791965627,109.54926475179377,18.258210791965627,0.6277411295464271,0.6854958891421841,0.29612387152181807,0.09450406427282165,0.7273416970433384,0.04467113757176977,0.5825487531582653,0.5241955586145235,0.7206056279171882,0.7707705965274181,0.7569343983486648,0.21946396861785988,0.5320405937071536,0.1483996062090578,0.38744387058499374,4.815495087897276,3.0228807401846254,5.419992736342597,5.462792249898041,3.028310576208277,6.241642276895845,4.012597688304978,4.747664908321164,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.93678735109579,113.62072410657474,18.93678735109579,0.42939418129832685,0.4079889819865078,0.47175233248124626,0.5034185827295703,0.8143441643017824,0.14327720808117728,0.47995787601019946,0.6840743405353593,0.48899611906658214,0.44813655648233475,0.6748251245715585,0.8154538980946456,0.7855245946771287,0.6129171647072543,0.6590796233195965,5.085839340766496,3.449518733036769,5.422292989656694,6.872114267026967,2.5233653648365535,6.532114419753995,3.7673146833440803,5.3551049550869605,0.0,0.0,0.0,0.0,0.0,0.0
1.0,17.607812351349875,105.64687410809925,17.607812351349875,0.052250218669929405,0.16460738862957625,0.3661659615077524,0.25595236392611165,0.45940762070106334,0.7260341450003839,0.7057553940098719,0.6480235780256898,0.9486022610222026,0.6890728861152952,0.6965207991476229,0.9880930876600782,0.24553359226336424,0.31375169558830807,0.6939657346997062,4.6678199587280425,3.291861579616628,5.340543574671163,6.389408209627802,2.7547556988408086,5.853819190170806,2.9750694500775374,5.678074927546461,0.0,0.0,0.0,0.0,0.0,0.0
1.0,20.78159550464444,124.68957302786664,20.78159550464444,0.4362054246652308,0.29753515151550447,0.07721178062748735,0.7446793570153266,0.7192721821487579,0.7158536465926019,0.36397802246577204,0.5752727306103038,0.5418001111244759,0.8598972771140799,0.6379800360102216,0.7024465933609692,0.7768318255604761,0.7650166071803792,0.9063987030179005,5.56299111859654,3.923190315690832,5.676808209567444,7.55246757201031,3.081891932779609,6.655898711591119,3.9968401455349754,6.260584192532963,0.0,0.0,0.0,0.0,0.0,0.0
1.0,17.24695731360998,103.48174388165987,17.24695731360998,0.9834861358421184,0.9080429842163871,0.3739025981465117,0.015045223188653423,0.9205879568594167,0.9455777867497824,0.9700173138446924,0.18037855777974532,0.021981928845022147,0.4143696168402009,0.1345993157491221,0.8158647092483592,0.7456005022197537,0.8771624431077727,0.7209848863418369,4.26719788579135,2.9209049645583764,5.100296091722209,6.4285567745764585,1.4940390688393856,6.109974244633472,4.3919277885712145,6.950483749720018,0.0,0.0,0.0,0.0,0.0,0.0
0.0,80.13841542092953,80.13841542092953,13.356402570154922,0.5970026409797213,0.1915611554102712,0.39995534168599867,0.2065341479653814,0.4230962879351958,0.8457948775870513,0.42231261645969764,0.14344009944768288,0.37059627202912826,0.13539144255307745,0.5239926347746938,0.7324804447608315,0.8334931701122655,0.8867051153977824,0.7049161536677597,3.714026654149981,2.4700566328309552,3.822477131558362,6.09848247522881,1.4280756527325522,4.579900912427948,2.119338390751028,5.18359718103857,0.0,0.0,0.0,0.0,0.0,0.0
0.0,63.90166685564508,63.90166685564508,10.650277809274181,0.3039073818079727,0.06950392519939574,0.8700820334615945,0.18565760274444565,0.5620916424908983,0.036896388825314874,0.6870866982000257,0.8957736713701335,0.1079369175690178,0.03627595691393992,0.02704500398680809,0.12152337483555631,0.7100245311084171,0.8867375356535737,0.5798884189851454,3.606041842745757,1.2309223083707725,2.703946293158867,4.743952040767672,0.4264194064136072,3.7068267062266105,2.7402968787268116,3.6446383557778654,0.0,0.0,0.0,0.0,0.0,0.0
