t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.0,29.770753535159706,29.770753535159706,5.954150707031941,0.6060330546651298,0.6445273136779137,0.08703034818389932,0.7277325640150434,0.6440971523600886,0.17541665981153542,0.07675377338682576,0.1591918556413613,0.5647010262717066,0.2184987230545531,0.8101071085766375,0.9831629419293433,0.38962882672937293,3.8277605886469903,3.518979683895952,2.2453826926277047,3.2049073011529856,0.0,0.0,0.0,0.0,0.0
1.0,7.696124346848144,38.48062173424072,7.696124346848144,0.30642713135511446,0.6936522396424643,0.8350452403868667,0.29552247170114754,0.36139328248618496,0.7794171820704172,0.2557127834063707,0.17670161053005717,0.033972785779764036,0.5725301604358997,0.7493065212970236,0.48024801102432635,0.7196253273828782,4.2653607314515085,4.155367530032414,3.6898972173528497,3.678314623964631,0.0,0.0,0.0,0.0,0.0
0.0,33.57067440630382,33.57067440630382,6.714134881260764,0.30014124664873565,0.34984769398369453,0.3876552176245168,0.8598201413638982,0.6723076737398636,0.8049251711059356,0.16633153743562035,0.09610474771249422,0.9920370372211749,0.06017185202420572,0.11705972830884426,0.6382223911360325,0.680382576375143,4.631947913588102,3.613305784337098,3.04223158265982,2.841515488050414,0.0,0.0,0.0,0.0,0.0
0.0,32.81253089793453,32.81253089793453,6.562506179586906,0.12274193979566661,0.968998828230279,0.8265747007762299,0.4924068699485924,0.5449857872675421,0.07560528704231384,0.8238231921658202,0.3651550566436239,0.0815785204217222,0.2558183894998305,0.18959486500446465,0.8284158510672787,0.7265299136931991,3.8274054462074063,4.365325279740137,2.15570167643776,4.056529340009512,0.0,0.0,0.0,0.0,0.0
0.0,33.81619286393145,33.81619286393145,6.76323857278629,0.7962981023963134,0.7899098872238721,0.6888650576263682,0.8353954401517354,0.16152044855818348,0.04810562091355708,0.10714288738877797,0.33289442431289606,0.9617482885921407,0.5542965050528463,0.16457023718036257,0.6510219557213814,0.05308252987150375,4.24783293304519,4.155010833087608,2.4706682392367787,3.7609477359354475,0.0,0.0,0.0,0.0,0.0
0.0,32.307167833620404,32.307167833620404,6.4614335667240805,0.012922331363638295,0.40411364535265093,0.7049680178707564,0.5633861833104186,0.39720159692884016,0.15779037452109124,0.3180652663870367,0.4915998918469434,0.23874224786207776,0.10214071446375683,0.7587653370432903,0.23940450980927808,0.9187185902411005,3.263488274907483,4.008900002531088,2.8811252820020727,3.415596717755353,0.0,0.0,0.0,0.0,0.0
1.0,7.758739017500764,38.79369508750382,7.758739017500764,0.17084591979696617,0.24550223110562763,0.06591502336032695,0.9472946061773629,0.5788068935030931,0.7921302226832804,0.9511712532479489,0.30204077246455663,0.611508306237264,0.2034252235487951,0.8574028032255618,0.4486387705175706,0.9994299342966851,4.1727410664085385,4.881649381199573,3.529811513351913,3.8157725066931745,0.0,0.0,0.0,0.0,0.0
1.0,8.624162751627212,43.12081375813606,8.624162751627212,0.7867819717970215,0.5006297140249638,0.9250401961383952,0.2402309138088573,0.3901839595735723,0.9671197093325048,0.625651125065308,0.7575573191233886,0.3462437167932165,0.6982484092165181,0.33311379863640855,0.16944834821164656,0.3659057982709114,5.406529428457174,4.035063671954579,3.6356716283879544,4.576668238571772,0.0,0.0,0.0,0.0,0.0
1.0,8.246424447443813,41.232122237219066,8.246424447443813,0.6489213324605548,0.310485527901618,0.18815603035047634,0.5247264041396343,0.8793299618891823,0.5484789575483938,0.6718511561948978,0.7706892161596797,0.8020840586640341,0.47852503015598,0.9031170914034712,0.4806442040058091,0.1521943521847562,4.9490231434188665,4.031139650994868,3.072555520307112,5.00423807271934,0.0,0.0,0.0,0.0,0.0
0.0,32.1335338935279,32.1335338935279,6.426706778705579,0.1947530543601591,0.027146902790686434,0.20352776072172118,0.6511617122937422,0.12833718201372235,0.2840400825189068,0.6479020539345272,0.40793773985477366,0.5555179158311921,0.8240317101991959,0.6010867657866659,0.8174655045911792,0.2475223054514687,3.663133255542319,3.7578971270091994,2.7157265405091504,3.3954880311324844,0.0,0.0,0.0,0.0,0.0
