t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1.0,20.192380263520715,121.1542815811243,20.192380263520715,0.6989634879541328,0.20047795252514133,0.8722628428743842,0.5261562937898597,0.796315339845968,0.6662005263306237,0.7749264764480304,0.7569642399663729,0.13523256414157991,0.66406740751975,0.28213744519488293,0.5095434044553657,0.23843026238267384,0.895608654486455,0.13472438284272226,0.10275107805615347,0.284967708774967,7.161008673670942,3.6410279376125616,4.958056504235017,4.30683382289084,3.3834239642967856,4.160131040909344,0.0,0.0,0.0,0.0,0.0,0.0
1.0,20.27378873237022,121.64273239422133,20.27378873237022,0.9904448748422341,0.7836062572321486,0.7383321219030458,0.6193299070249473,0.05346285938873452,0.7804689340036618,0.5916425417479307,0.5779055708683866,0.8410345474386269,0.8150464086453585,0.36911091760919745,0.6551534034552887,0.04498579461710073,0.14813474849762576,0.42967986399105895,0.08648332165962735,0.9286744258089769,5.969921370377214,4.473376000115053,5.163498616905563,5.509918869732429,2.7312121780315213,4.14526104049596,0.0,0.0,0.0,0.0,0.0,0.0
1.0,21.28127090783829,127.68762544702975,21.28127090783829,0.9994976148854992,0.1582304059385219,0.8825002889957719,0.0969012145611341,0.6117823288765163,0.8076006239253903,0.6437779508897856,0.018626029292897583,0.7146487720807588,0.3280334461770852,0.4746675953159428,0.6263314888157683,0.8012168942471103,0.6874917263294495,0.28920490200417215,0.780416659987617,0.506525201567434,5.702542712749297,5.495800176830605,4.569446311206111,5.085871813595822,4.01304002022668,4.836880430591089,0.0,0.0,0.0,0.0,0.0,0.0
0.0,83.56474074315192,83.56474074315192,13.92745679052532,0.5761993594669587,0.09941867007495553,0.9827756712854441,0.11025647874894351,0.30186912803855526,0.1003810120785481,0.9370038459973073,0.8042829850022629,0.3699838171214348,0.010444951877266129,0.3587470257470663,0.6138868470866123,0.4270487645124983,0.19130238724943405,0.4742081392711618,0.12395835978338388,0.38717918752122527,4.628402666831332,2.6827438798491468,2.9124408635281593,3.5887205661098704,2.3730944485045447,2.9473780503812543,0.0,0.0,0.0,0.0,0.0,0.0
0.0,87.93328130071995,87.93328130071995,14.655546883453326,0.14098172828468136,0.11881514009975036,0.9458408510275672,0.882897729595281,0.34230551336107695,0.17199594732013412,0.6936815839397508,0.45166377790021894,0.08383086112200244,0.02907326382505937,0.3204672474006732,0.9632125903116139,0.018457063584495947,0.06321822064195948,0.049804428956521596,0.11284250345185032,0.5137277065576588,4.684871206207343,3.1306498699856693,2.576176165725778,3.994995582933411,2.674389226017103,3.0841316903420126,0.0,0.0,0.0,0.0,0.0,0.0
1.0,20.996947877310742,125.98168726386444,20.996947877310742,0.06919356165604185,0.14380921631054355,0.885950109655441,0.8805742272165683,0.6428433830806455,0.8948976346425352,0.6582631531162367,0.07184109658819715,0.2626204136890493,0.6217452647030248,0.2242888943347513,0.4761908560142786,0.6725353813666287,0.7047040751669108,0.9398073484766036,0.35188686967130034,0.5711096879388187,5.9062033618398795,5.038808040040841,3.894772502685243,5.840143247134957,3.8637572308688326,4.438316160187679,0.0,0.0,0.0,0.0,0.0,0.0
0.0,110.02388909990307,110.02388909990307,18.337314849983844,0.9173513051202263,0.8690134821884553,0.18270929849340556,0.9561311443511092,0.16132724281207822,0.21650552276488033,0.1211374400628289,0.6168452368643105,0.051152566202039895,0.17327823565284328,0.9388462431628496,0.40318150689295074,0.8306368839275239,0.3825147907323756,0.8567490153544717,0.14593372281604788,0.44418496506235794,4.130981723747009,4.369087345912135,5.109687534198326,4.431975053016441,3.723790378080927,1.8415758929600883,0.0,0.0,0.0,0.0,0.0,0.0
1.0,19.09346204635095,114.5607722781057,19.09346204635095,0.23566660661557248,0.8910159315676774,0.4605513344125125,0.08800185556483897,0.46570694988651185,0.6730943257531344,0.5622396098087394,0.44229282489766664,0.14498700459902492,0.1601460501829992,0.16507976558437154,0.7222945658768599,0.6457127093872631,0.9813823117332438,0.8919117163831599,0.9227547826783838,0.9431001071136903,4.791376434732079,5.286407428290811,4.087227576202042,5.070402987020836,3.213165162632114,4.3911165993749774,0.0,0.0,0.0,0.0,0.0,0.0
1.0,20.38475173096026,122.30851038576156,20.38475173096026,0.7999337680345102,0.16253989453448692,0.6421527604978928,0.4940062467538875,0.640683755916106,0.4982691533052269,0.8017206134217681,0.19213620424880906,0.9329211948751909,0.18353280169067443,0.1929977326223603,0.6729755356218136,0.7825384060716376,0.25207943861483717,0.7416099940736756,0.8698952296042944,0.7227134317319368,5.177490278105526,5.418396369201186,4.165567388905415,5.149725488096822,3.9682023104758333,4.361795270563004,0.0,0.0,0.0,0.0,0.0,0.0
0.0,69.69273516898338,69.69273516898338,11.61545586149723,0.5047674833149948,0.8573653825711555,0.10316175904362701,0.10423563607016118,0.26124243227947574,0.06897059272279682,0.24033172098748223,0.46049754697905876,0.09358142229538002,0.7556703211165234,0.8826395415624578,0.21096547318342684,0.1030467859241393,0.10515397561249595,0.882507108812302,0.03155543261792271,0.88605401522225,2.814996941310043,2.4862028752110312,3.3384540134079765,3.3372695245248973,1.7608652669275369,1.7291296703594523,0.0,0.0,0.0,0.0,0.0,0.0
1.0,20.289408310917278,121.73644986550366,20.289408310917278,0.18565776753013585,0.07227327890796675,0.9333284049123981,0.9922638940351216,0.5963950212225935,0.5938197020425932,0.8402262801797389,0.5909739108079217,0.8832532546675333,0.42032948263692627,0.71765084219569,0.21366890751588774,0.26294583827034024,0.03510298319466587,0.8115346915744609,0.44124722055211196,0.3464488131338469,5.401766354077983,4.4864014556077905,4.667390654604221,5.527071493272197,3.7012807411018325,3.6020170866895183,0.0,0.0,0.0,0.0,0.0,0.0
