t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.0,114.4777226973976,114.4777226973976,19.079620449566267,0.3068283126028972,0.8595744558267082,0.3566726053655389,0.4287316989198834,0.40916635435694804,0.7813859272905768,0.9469265150655356,0.6201587302076335,0.35495564521556444,0.8633651058035514,0.23887259962231533,0.9821664167905427,0.018445935974610528,0.03342368445775523,0.05678060748249791,4.412006599817275,4.629355136841342,3.9528651566377127,5.376439603986413,3.4711276893223157,5.75050175341074,0.0,0.0,0.0,0.0,0.0,0.0
0.0,102.48560914630536,102.48560914630536,17.080934857717562,0.12773348713839228,0.2505798141016391,0.7820115647187792,0.654555993292812,0.39433431865902546,0.17409067059578498,0.9939783388496706,0.822701441959452,0.09777427863186261,0.19986735985318926,0.36721074113817154,0.36175968204818365,0.41849275147214215,0.045898889253247144,0.5269476502727393,4.084671496712859,4.745708591320689,4.62406286618904,4.689545077982251,2.5093464839264907,3.758621248518338,0.0,0.0,0.0,0.0,0.0,0.0
0.0,94.70013509299254,94.70013509299254,15.78335584883209,0.2726194438219802,0.44098878798165275,0.5682961504066053,0.4736354954411425,0.8581967192725982,0.7148168557449358,0.1954061243123998,0.36145055137865734,0.16039725770239788,0.32660288517071334,0.6522063505501559,0.7023094515306499,0.47081216076288523,0.13481567132154615,0.11307263430986891,4.993849541573618,3.927308065268944,2.9422927033066504,3.863025263438499,3.208684598103722,3.7173059216691406,0.0,0.0,0.0,0.0,0.0,0.0
1.0,23.70660319728104,142.23961918368624,23.70660319728104,0.3968933032999117,0.25820590647287844,0.7785548808704722,0.6081643781447741,0.2268015711186353,0.7458797168690733,0.41644526300549156,0.40459384004417176,0.6783369016429142,0.8009764931677381,0.13139840368940192,0.840688327600054,0.368394485553443,0.6012411320569272,0.932287078033449,5.741235106457463,5.273663902486551,5.384646623762365,6.525724413092062,5.29452491472537,5.243478863386718,0.0,0.0,0.0,0.0,0.0,0.0
1.0,21.963731019874402,131.7823861192464,21.963731019874402,0.8500822728384326,0.05062782389213527,0.9795920759005097,0.8858939748659745,0.1496027377725876,0.2534132736226764,0.21930233995502257,0.8445983723917979,0.1989524298860461,0.09023453180451912,0.01456585562685786,0.3880403382565901,0.9976341809557694,0.9545731894671377,0.05203885160156485,6.2191428951323084,5.10468803016211,5.118329030199637,5.517769220704226,4.471910613412665,4.630464218128822,0.0,0.0,0.0,0.0,0.0,0.0
0.0,72.59292368071632,72.59292368071632,12.098820613452721,0.04622258410401603,0.2471786830058158,0.5525397074405678,0.11858341511550374,0.18098934321737825,0.16055524519584086,0.24822903495647242,0.296395915867829,0.3858456410724881,0.15599461851806606,0.34148064120359745,0.08441923464723122,0.29011407517944143,0.7881135606125305,0.6423088718541043,3.316834747527259,3.4416076593562783,2.736233864108489,3.0933621883121623,2.286311605226734,2.5796485843483694,0.0,0.0,0.0,0.0,0.0,0.0
1.0,22.444738386284964,134.66843031770978,22.444738386284964,0.5171913983761982,0.8808549700250707,0.966144674861311,0.732874679584994,0.2987867463080788,0.7257685229894816,0.22483833878203008,0.6206480106589302,0.9074022428608888,0.9101197660691713,0.3315114081836138,0.10474125754563857,0.30328766018297637,0.39321102554308807,0.14603073779648024,6.7069461356187325,5.539073766801198,5.328537509172981,5.341568412207324,3.8332250480880283,5.3435179648509195,0.0,0.0,0.0,0.0,0.0,0.0
1.0,24.322237249467747,145.93342349680648,24.322237249467747,0.39457472121213866,0.4626787674693589,0.6485309214048807,0.8992953006332646,0.4785549257292647,0.47526981776087684,0.7455259754062046,0.8792850859004749,0.7551638120329314,0.6607493222466333,0.26393605391825337,0.21169746535322576,0.7528745578688669,0.9160361631582848,0.1088813670057287,7.12427068186587,5.794014173869465,5.844881063711123,5.939846140081713,4.41937871523902,5.394348239912079,0.0,0.0,0.0,0.0,0.0,0.0
1.0,21.680307098345924,130.08184259007555,21.680307098345924,0.523233397332805,0.7375422963388478,0.30466919657612335,0.20079573668943007,0.3678439371359101,0.49024105293262654,0.92133008885495,0.7092104666697833,0.8726861474413212,0.6794846723644413,0.05588504795449145,0.7416749458744117,0.7221676918691697,0.41323098674246206,0.49741464010921244,5.339448333708565,4.853552910200732,5.430992037907236,5.481285184146246,4.2682431239145595,5.520617103686451,0.0,0.0,0.0,0.0,0.0,0.0
1.0,24.396831976572514,146.38099185943508,24.396831976572514,0.9864389477241755,0.05369523507243701,0.8979856960140676,0.6772629250832437,0.34176078530046106,0.6759684535701952,0.6455566700303965,0.0821840046877782,0.9045433909558422,0.2997383307198892,0.5477945015012867,0.3625115289419131,0.9855480706148321,0.49733553299321165,0.7164766855684822,6.896560639164983,5.780698652245274,6.195734721398707,5.841458775333353,5.201280475215943,4.501414399754064,0.0,0.0,0.0,0.0,0.0,0.0
